,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
155,Mauritius,37809,0,996,0,36136,0,677,0,29638,781,358675,281165,1275675
156,Mayotte,37363,0,187,0,2964,0,34212,0,131099,656,176919,620773,284998
157,Togo,37009,0,273,0,36716,0,20,0,4285,32,733750,84946,8637840
158,Guinea,36459,0,440,0,35976,0,43,8,2643,32,660107,47862,13792024
159,Aruba,35189,0,212,0,34774,0,203,0,327020,1970,177885,1653130,107605
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704331,569,778000,15810759,49207
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62882787
162,Bahamas,33779,0,798,0,32426,0,555,0,84405,1994,229817,574254,400201
163,Lesotho,32910,0,697,0,24155,0,8058,0,15140,321,431221,198382,2173692
164,Mali,30950,0,733,0,30038,0,179,0,1451,34,672158,31512,21330212
165,Haiti,30707,0,835,0,29603,0,269,0,2634,72,132422,11357,11659882
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330934,1013,150753,1755677,85866
167,Benin,26952,0,163,0,25506,0,1283,5,2120,13,604310,47543,12710859
168,Somalia,26499,0,1350,0,13182,0,11967,0,1585,81,400466,23960,16713779
169,Congo,24079,0,385,0,20178,0,3516,0,4174,67,347815,60286,5769460
170,Saint Lucia,23798,0,368,0,23086,0,344,1,128512,1987,143281,773735,185181
171,Timor-Leste,22886,0,130,0,22730,0,26,0,16767,95,264143,193521,1364929
172,Cayman Islands,22828,0,27,0,8553,0,14248,1,339950,402,222773,3317493,67151
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11337,21964008
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6770477
175,Solomon Islands,18174,0,146,0,16357,0,1671,2,25310,203,5117,7126,718059
176,Gibraltar,17996,0,102,0,16579,0,1315,0,534450,3029,534283,15867278,33672
177,South Sudan,17513,0,138,0,13514,0,3861,1,1531,12,388449,33965,11436702
178,Tajikistan,17388,0,124,0,17264,0,0,0,1750,12,0,0,9934146
179,Liechtenstein,17292,0,84,0,17140,0,68,0,451123,2191,102174,2665571,38331
180,San Marino,16743,0,115,0,16372,0,256,4,491530,3376,152231,4469101,34063
181,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10690,123,317211,213140,1488272
182,Grenada,15818,0,220,0,14549,0,1049,4,139380,1939,155107,1366726,113488
183,Djibouti,15631,0,189,0,15427,0,15,0,15406,186,305941,301539,1014599
184,CAR,14649,0,113,0,6859,0,7677,2,2938,23,81294,16307,4985217
185,Bermuda,13832,0,131,0,13289,0,412,0,223631,2118,885175,14311178,61852
186,Dominica,12493,0,63,0,12148,0,282,0,172753,871,192785,2665832,72317
187,Gambia,11996,0,365,0,11591,0,40,0,4719,144,155686,61238,2542309
188,Monaco,11972,0,54,0,11816,0,102,4,301129,1358,54960,1382398,39757
189,Greenland,11971,0,21,0,2761,0,9189,4,210195,369,164926,2895877,56952
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8545,31041819
191,Samoa,10926,0,22,0,1605,0,9299,4,54397,110,80807,402315,200855
192,Tonga,10826,0,11,0,9705,0,1110,0,100322,102,518262,4802591,107913
193,Saint Martin,10537,0,63,0,1399,0,9075,7,264171,1579,112382,2817509,39887
194,Sint Maarten,10123,0,86,0,9985,0,52,10,231240,1965,62056,1417548,43777
195,Caribbean Netherlands,9902,0,35,0,9816,0,51,0,371223,1312,30126,1129414,26674
196,Eritrea,9738,0,103,0,9631,0,4,0,2677,28,23693,6514,3637292
197,Niger,9005,0,309,0,8568,0,128,1,349,12,252609,9780,25827837
198,Guinea-Bissau,8215,0,171,0,8005,0,39,6,3999,83,135624,66026,2054089
199,Comoros,8100,0,160,0,7933,0,7,0,8961,177,0,0,903888
200,Vanuatu,8056,0,14,0,7636,0,406,0,25141,44,24976,77946,320429
201,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31406,8277252
202,Antigua and Barbuda,7663,0,137,0,7471,0,55,1,77069,1378,18901,190094,99430
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26493,5277696
204,Chad,7414,0,193,0,4874,0,2347,0,429,11,191341,11061,17298088
205,St. Vincent Grenadines,6792,0,106,0,6641,0,45,0,60865,950,99029,887420,111592
206,British Virgin Islands,6467,0,62,0,N/A,N/A,N/A,1,211312,2026,103397,3378545,30604
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151057,907,497269,12529770,39687
208,Sao Tome and Principe,5970,0,73,0,5891,0,6,0,26335,322,29036,128085,226693
209,Saint Kitts and Nevis,5595,0,43,0,5532,0,20,0,103811,798,70707,1311916,53896
210,Cook Islands,5336,0,1,0,5215,0,120,0,303285,57,17280,982153,17594
211,Palau,4782,0,6,0,4087,0,689,1,261970,329,47272,2589679,18254
212,St. Barth,4575,0,6,0,N/A,N/A,N/A,0,460586,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25179,106,0,0,122842
214,Anguilla,2984,0,9,0,2916,0,59,4,195659,590,51382,3369091,15251
215,Saint Pierre Miquelon,2739,0,1,0,2449,0,289,1,477011,174,23687,4125218,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Montserrat,653,0,2,0,313,0,338,0,130652,400,10843,2169468,4998
218,Wallis and Futuna,454,0,7,0,438,0,9,0,41747,644,20508,1885793,10875
219,Falkland Islands,197,0,0,0,N/A,N/A,N/A,0,53722,0,8632,2353968,3667
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8074,665723
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59929
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624520
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117255
227,Nauru,7,0,0,0,4,0,3,0,639,0,0,0,10950
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
