,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
109,China,220040,415,5185,11,206119,849,8736,529,153,4,160000000,111163,1439323776
110,Laos,208535,0,749,0,7660,0,200126,0,27915,100,1232128,164934,7470438
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29897,445,1907195,283688,6722872
112,Iceland,185795,0,119,0,75685,0,109991,0,538020,345,2264004,6556040,345331
113,Maldives,179171,0,298,0,163687,0,15186,25,321028,534,2213831,3966614,558116
114,Afghanistan,178981,0,7684,0,161962,0,9335,1124,4414,190,945802,23327,40546229
115,Uganda,164069,0,3596,0,100205,0,60268,2,3389,74,2612795,53977,48406028
116,El Salvador,162089,0,4128,0,150662,0,7299,8,24759,631,1950448,297932,6546623
117,Ghana,161222,0,1445,0,159746,0,31,1,4996,45,2438745,75573,32269963
118,Namibia,159219,0,4027,0,153662,0,1530,0,60636,1534,1012423,385562,2625835
119,Martinique,153253,0,926,0,104,0,152223,8,408971,2471,828928,2212079,374728
120,Trinidad and Tobago,151592,0,3852,0,138733,0,9007,18,107676,2736,717314,509509,1407854
121,Brunei,142858,0,218,0,141806,0,834,2,320876,490,717784,1612230,445212
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350106,2134,938039,2343633,400250
123,Cambodia,136262,0,3056,0,133181,0,25,0,7947,178,2957188,172470,17146073
124,Jamaica,131161,0,2977,0,84397,0,43787,0,43940,997,1019394,341502,2985027
125,Rwanda,129848,0,1459,0,45522,0,82867,0,9587,108,5306502,391778,13544677
126,Cameroon,119780,0,1927,0,117791,0,62,13,4314,69,1751774,63092,27765188
127,Angola,99194,0,1900,0,97149,0,145,0,2854,55,1499795,43157,34752438
128,Malta,92848,0,709,0,88918,0,3221,4,209252,1598,1895701,4272349,443714
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8952,94584899
130,Senegal,86012,0,1966,0,84035,0,11,0,4899,112,1074808,61214,17558090
131,Malawi,85811,0,2634,0,82082,0,1095,67,4282,131,576432,28761,20042081
132,Ivory Coast,81974,0,799,0,81160,0,15,0,2972,29,1507032,54635,27583606
133,French Guiana,80859,0,395,0,11254,0,69210,2,258363,1262,627211,2004080,312967
134,Suriname,79393,0,1328,0,49402,0,28663,0,133135,2227,236066,395861,596335
135,Channel Islands,74865,0,172,0,73987,0,706,0,423394,973,1252808,7085177,176821
136,Barbados,73592,0,406,0,69468,0,3718,0,255506,1410,659902,2291128,288025
137,French Polynesia,72776,0,648,0,N/A,N/A,N/A,7,256338,2282,0,0,283906
138,Eswatini,71102,0,1400,0,69244,0,458,11,60137,1184,1018517,861442,1182339
139,Fiji,64699,0,862,0,62815,0,1022,0,71220,949,508406,559649,908437
140,Madagascar,64236,0,1393,0,59370,0,3473,14,2215,48,430995,14860,29004583
141,Guyana,63583,0,1228,0,62217,0,138,0,80124,1547,604408,761642,793559
142,Sudan,62135,0,4933,0,N/A,N/A,N/A,0,1358,108,562941,12308,45738550
143,New Caledonia,60749,0,312,0,60231,0,206,9,209072,1074,98964,340592,290565
144,Bhutan,59497,0,21,0,59198,0,278,2,75572,27,2302633,2924751,787292
145,Mauritania,58743,0,982,0,57702,0,59,0,12049,201,808774,165897,4875170
146,Belize,57612,0,676,0,56692,0,244,6,140192,1645,543928,1323584,410951
147,Cabo Verde,56065,0,401,0,55573,0,91,23,98857,707,400982,707031,567135
148,Syria,55853,0,3150,0,52325,0,378,0,3055,172,146269,7999,18285153
149,Gabon,47602,0,304,0,47285,0,13,0,20495,131,1593622,686123,2322648
150,Papua New Guinea,43821,0,650,0,43133,0,38,7,4732,70,249149,26906,9259822
151,Seychelles,42841,0,166,0,42223,0,452,0,430688,1669,0,0,99471
152,Curaçao,42567,0,275,0,41905,0,387,3,257464,1663,496693,3004216,165332
153,Andorra,41717,0,153,0,41021,0,543,14,538332,1974,249838,3224007,77493
154,Burundi,40736,0,38,0,773,0,39925,0,3247,3,345742,27562,12544168
155,Mauritius,37744,0,990,0,36042,0,712,0,29588,776,358675,281167,1275664
156,Mayotte,37363,0,187,0,2964,0,34212,0,131116,656,176919,620851,284962
157,Togo,37002,0,273,0,36711,0,18,0,4284,32,732945,84863,8636777
158,Guinea,36459,0,440,0,35976,0,43,8,2644,32,660107,47868,13790070
159,Aruba,35189,0,212,0,34774,0,203,0,327026,1970,177885,1653160,107603
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704345,569,778000,15811080,49206
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62873452
162,Bahamas,33695,0,798,0,32408,0,489,0,84199,1994,229817,574283,400181
163,Lesotho,32910,0,697,0,24155,0,8058,0,15141,321,431221,198390,2173599
164,Mali,30937,0,733,0,30025,0,179,0,1451,34,671021,31463,21327012
165,Haiti,30703,0,835,0,29555,0,313,0,2633,72,132422,11358,11659123
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330942,1013,150753,1755718,85864
167,Benin,26952,0,163,0,25506,0,1283,5,2121,13,604310,47549,12709118
168,Somalia,26485,0,1350,0,13182,0,11953,0,1585,81,400466,23964,16711347
169,Congo,24079,0,385,0,20178,0,3516,0,4174,67,347815,60293,5768716
170,Saint Lucia,23723,0,368,0,23030,0,325,0,128111,1987,143281,773756,185176
171,Timor-Leste,22885,0,130,0,22730,0,25,0,16768,95,263745,193249,1364791
172,Cayman Islands,22828,0,27,0,8553,0,14248,1,339971,402,222773,3317691,67147
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11338,21960865
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6770046
175,Gibraltar,17996,0,102,0,16579,0,1315,0,534450,3029,534283,15867278,33672
176,South Sudan,17492,0,138,0,13514,0,3840,1,1530,12,385179,33681,11435985
177,Tajikistan,17388,0,124,0,17264,0,0,0,1751,12,0,0,9932973
178,Liechtenstein,17280,0,84,0,17100,0,96,0,450822,2191,102174,2665640,38330
179,San Marino,16623,0,115,0,16251,0,257,4,488008,3376,152231,4469101,34063
180,Solomon Islands,16441,0,144,0,14797,0,1500,1,22899,201,5117,7127,717967
181,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10692,123,317211,213177,1488018
182,Djibouti,15631,0,189,0,15427,0,15,0,15407,186,305941,301562,1014521
183,Grenada,15483,0,220,0,14408,0,855,4,136432,1939,153692,1354294,113485
184,CAR,14649,0,113,0,6859,0,7677,2,2939,23,81294,16309,4984758
185,Bermuda,13832,0,131,0,13289,0,412,0,223627,2118,885175,14310947,61853
186,Dominica,12493,0,63,0,12148,0,282,0,172756,871,192785,2665869,72316
187,Gambia,11995,0,365,0,11591,0,39,0,4719,144,155686,61247,2541936
188,Greenland,11971,0,21,0,2761,0,9189,4,210195,369,164926,2895877,56952
189,Monaco,11925,0,54,0,11766,0,105,4,299955,1358,54960,1382433,39756
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8546,31038221
191,Tonga,10765,0,11,0,9609,0,1145,0,99763,102,502224,4654273,107906
192,Samoa,10659,0,20,0,1605,0,9034,4,53070,100,77714,386929,200848
193,Saint Martin,10537,0,63,0,1399,0,9075,7,264198,1580,112382,2817792,39883
194,Sint Maarten,10065,0,86,0,9913,0,66,10,229926,1965,62056,1417613,43775
195,Caribbean Netherlands,9814,0,34,0,9730,0,50,0,367938,1275,30126,1129457,26673
196,Eritrea,9737,0,103,0,9631,0,3,0,2677,28,23693,6514,3637024
197,Niger,8957,0,309,0,8550,0,98,1,347,12,250880,9715,25823019
198,Guinea-Bissau,8213,0,171,0,7530,0,512,6,3999,83,135355,65904,2053834
199,Comoros,8100,0,160,0,7933,0,7,0,8962,177,0,0,903787
200,Vanuatu,7785,0,14,0,7480,0,291,0,24299,44,24976,77955,320390
201,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31410,8276364
202,Antigua and Barbuda,7663,0,137,0,7471,0,55,1,77072,1378,18901,190101,99426
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26497,5277045
204,Chad,7412,0,193,0,4874,0,2345,0,429,11,191341,11063,17295502
205,St. Vincent Grenadines,6792,0,106,0,6641,0,45,0,60866,950,99029,887436,111590
206,British Virgin Islands,6467,0,62,0,N/A,N/A,N/A,1,211326,2026,103397,3378766,30602
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151068,907,497269,12530718,39684
208,Sao Tome and Principe,5964,0,73,0,5884,0,7,0,26311,322,29036,128098,226670
209,Saint Kitts and Nevis,5587,0,43,0,5523,0,21,0,103666,798,70707,1311964,53894
210,Cook Islands,5267,0,1,0,5072,0,194,0,299363,57,17108,972377,17594
211,Palau,4732,0,6,0,4086,0,640,1,259245,329,47272,2589821,18253
212,St. Barth,4575,0,6,0,N/A,N/A,N/A,0,460586,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25181,106,0,0,122832
214,Anguilla,2788,0,9,0,2766,0,13,4,182820,590,51382,3369311,15250
215,Saint Pierre Miquelon,2727,0,1,0,2449,0,277,1,474922,174,23545,4100488,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Montserrat,493,0,2,0,245,0,246,0,98639,400,10715,2143858,4998
218,Wallis and Futuna,454,0,7,0,438,0,9,0,41743,644,20508,1885620,10876
219,Falkland Islands,197,0,0,0,N/A,N/A,N/A,0,53722,0,8632,2353968,3667
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8075,665674
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59927
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624439
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117249
227,Nauru,5,0,0,0,3,0,2,0,457,0,0,0,10950
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
