,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
24,Thailand,4415593,4099,29778,29,4334812,8856,51003,1496,62963,425,17270775,246268,70129984
25,Austria,4233430,0,18347,0,4169371,0,45712,45,465047,2015,186381345,20474206,9103227
26,Belgium,4134293,0,31675,0,3990880,6764,111738,105,353822,2711,33947485,2905303,11684661
27,Israel,4121326,0,10827,0,4096572,0,13927,150,441918,1161,41373364,4436346,9326000
28,Portugal,4066674,0,22583,0,N/A,N/A,N/A,61,401025,2227,42276350,4168978,10140699
29,South Africa,3929872,0,100933,0,3739543,0,89396,192,64724,1662,25069012,412879,60717635
30,Czechia,3918064,0,40266,0,3875754,0,2044,5,364593,3747,55364483,5151903,10746414
31,Canada,3846998,0,40679,0,3516903,0,289416,370,100272,1060,61679093,1607663,38365690
32,Philippines,3688941,0,60455,0,3626234,0,2252,480,32840,538,30014296,267200,112329152
33,Chile,3643136,0,57802,0,3483990,0,101344,142,187545,2976,38080050,1960323,19425395
34,Switzerland,3642604,0,13934,0,3579618,3619,49052,71,415165,1588,20991820,2392535,8773881
35,Peru,3576042,0,213106,0,N/A,N/A,N/A,189,105684,6298,30448621,899855,33837252
36,Greece,3419998,0,29690,0,3341372,0,48936,156,331166,2875,81853729,7926073,10327148
37,Denmark,2979238,0,6312,0,2965874,531,7052,11,510963,1083,127377418,21846234,5830635
38,Romania,2906051,0,65652,0,N/A,N/A,N/A,101,152983,3456,23065296,1214221,18995962
39,DPRK,2814380,167650,68,1,2334910,267640,479402,0,108280,3,0,0,25991686
40,Sweden,2506607,0,18908,0,2480483,413,7216,7,245315,1850,18573144,1817702,10217923
41,Iraq,2327269,0,25216,0,2300919,0,1134,9,55513,601,18556850,442644,41922756
42,Serbia,2015086,0,16065,0,1992080,0,6941,10,232392,1853,9648645,1112740,8671072
43,Bangladesh,1953233,0,29128,0,1900964,0,23141,1259,11642,174,14085376,83951,167780998
44,Hungary,1914697,0,46446,0,1830803,0,37448,21,199154,4831,11394556,1185187,9614139
45,Slovakia,1788452,0,20080,0,1765053,0,3319,30,327278,3675,7137620,1306150,5464624
46,Jordan,1694216,0,14048,0,1678941,0,1227,124,163000,1352,16670254,1603836,10393992
47,Georgia,1655221,0,16811,0,1637293,0,1117,0,416435,4229,16920079,4256901,3974741
48,Ireland,1551835,0,7244,0,1523924,0,20667,25,307799,1437,12179888,2415823,5041714
49,Pakistan,1529834,49,30379,0,1494141,0,5314,87,6681,133,28473285,124352,228972697
50,Norway,1431291,0,3094,0,N/A,N/A,N/A,20,260182,562,11002430,2000036,5501117
51,Taiwan,1320371,0,1396,0,149460,0,1169515,0,55250,58,17157066,717929,23897995
52,Kazakhstan,1305691,0,13661,0,1291880,0,150,24,68005,712,11575012,602869,19199895
53,Singapore,1269635,0,1375,0,1188831,0,79429,8,213850,232,23877882,4021850,5937039
54,Hong Kong,1210396,0,9370,0,N/A,N/A,N/A,5,159020,1231,44972952,5908485,7611588
55,Morocco,1166628,0,16075,0,1149601,0,952,293,30916,426,11237010,297788,37734897
56,Bulgaria,1163413,0,37093,0,1042639,0,83681,43,169843,5415,9964693,1454716,6849923
57,Croatia,1134232,0,15966,0,1115160,0,3106,5,279534,3935,4859097,1197536,4057580
58,New Zealand,1105317,6067,1017,10,1049783,7105,54517,0,220971,203,7153172,1430034,5002100
59,Cuba,1104979,0,8529,0,1096117,0,333,23,97668,754,12920253,1142012,11313591
60,Lebanon,1098503,0,10417,0,1085682,0,2404,186,162312,1539,4795578,708580,6767867
61,Finland,1081225,0,4406,0,N/A,N/A,N/A,21,194572,793,10873312,1956710,5556937
62,Lithuania,1061533,0,9134,0,1035136,0,17263,12,400463,3446,9965040,3759309,2650764
63,Tunisia,1041789,0,28628,0,N/A,N/A,N/A,29,86444,2375,4607327,382299,12051638
64,Slovenia,1022356,0,6628,0,1008163,0,7565,8,491641,3187,2661620,1279947,2079476
65,Belarus,982867,0,6978,0,N/A,N/A,N/A,0,104079,739,13220483,1399961,9443467
66,Nepal,979068,0,11952,0,966975,0,141,0,32501,397,5685502,188736,30124118
67,Bolivia,907224,0,21944,0,865679,0,19601,220,75772,1833,2705422,225960,11973035
68,UAE,904830,0,2302,0,888584,0,13944,0,89449,228,160560300,15872603,10115562
69,Uruguay,902540,0,7213,0,892434,0,2893,18,258133,2063,6114822,1748884,3496413
70,Costa Rica,877533,0,8472,0,848035,0,21026,38,169350,1635,4487906,866095,5181769
71,Ecuador,874599,0,35617,0,N/A,N/A,N/A,759,48193,1963,2470170,136114,18147822
72,Guatemala,856496,0,17954,0,835876,0,2666,5,46197,968,4585934,247355,18539924
73,Panama,830287,0,8227,0,794046,0,28014,16,186886,1852,6132544,1380352,4442739
74,Latvia,826856,0,5813,0,818257,0,2786,7,447693,3147,7235935,3917828,1846925
75,Azerbaijan,792707,0,9710,0,782945,0,52,0,76877,942,6867409,666003,10311378
76,Saudi Arabia,763042,0,9130,0,747492,0,6420,77,21293,255,42329395,1181218,35835381
77,Sri Lanka,663758,0,16512,0,646937,0,309,0,30755,765,6486117,300528,21582420
78,Paraguay,650283,0,18885,0,624673,0,6725,4,89109,2588,2633737,360904,7297620
79,Kuwait,632781,0,2555,0,629695,0,531,4,144156,582,8098920,1845038,4389568
80,Myanmar,613222,0,19434,0,592186,0,1602,0,11130,353,8138688,147715,55097093
81,Palestine,582246,0,5355,0,576764,0,127,17,109346,1006,3078533,578150,5324801
82,Bahrain,581371,0,1482,0,575470,0,4419,26,320675,817,9815874,5414284,1812959
83,Dominican Republic,581153,0,4377,0,576147,0,629,1,52579,396,3318995,300283,11052886
84,Estonia,575046,0,2561,0,516588,0,55897,4,432946,1928,3357306,2527681,1328216
85,Venezuela,523343,0,5716,0,516506,0,1121,230,18503,202,3359014,118760,28284155
86,Moldova,517753,0,11503,0,504142,0,2108,49,128913,2864,3216305,800813,4016300
87,Egypt,515645,0,24613,0,442182,0,48850,122,4866,232,3693367,34853,105970638
88,Libya,501904,0,6430,0,490973,0,4501,101,71219,912,2477219,351511,7047343
89,Cyprus,477711,0,1032,0,124370,0,352309,60,390312,843,9477138,7743266,1223920
90,Ethiopia,471373,0,7512,0,455810,0,8051,6,3917,62,4867783,40454,120327543
91,Mongolia,469885,0,2179,0,313256,0,154450,192,139112,645,4030048,1193114,3377756
92,Honduras,424771,0,10896,0,132401,0,281474,105,41638,1068,1369816,134277,10201405
93,Armenia,422917,0,8623,0,412071,0,2223,0,142220,2900,3078174,1035140,2973678
94,Réunion,411363,0,770,0,403795,0,6798,10,453367,849,1603660,1767409,907351
95,Oman,389473,0,4260,0,384669,0,544,2,72782,796,25000000,4671799,5351258
96,Bosnia and Herzegovina,377709,0,15783,0,N/A,N/A,N/A,0,116491,4868,1771319,546302,3242379
97,Qatar,367099,0,677,0,365415,0,1007,0,130742,241,3511513,1250626,2807805
98,Kenya,324242,0,5651,0,318276,0,315,0,5790,101,3649319,65163,56002502
99,Zambia,321146,0,3985,0,316518,0,643,0,16594,206,3467200,179149,19353678
100,North Macedonia,311199,0,9297,0,301361,0,541,0,149384,4463,2040024,979268,2083213
101,Botswana,306614,0,2692,0,303619,0,303,1,125606,1103,2026898,830329,2441077
102,Albania,275864,0,3497,0,272125,0,242,2,96057,1218,1822887,634737,2871877
103,Algeria,265854,0,6875,0,178386,0,80593,6,5863,152,230861,5091,45342848
104,Nigeria,255937,0,3143,0,249996,0,2798,11,1186,15,5152011,23878,215763437
105,Zimbabwe,250642,0,5494,0,243033,0,2115,12,16413,360,2305149,150954,15270580
106,Luxembourg,244182,0,1073,0,235939,0,7170,0,378480,1663,4248188,6584654,645165
107,Uzbekistan,238929,0,1637,0,237146,0,146,23,6949,48,1377915,40075,34383122
108,Montenegro,236721,0,2719,0,233362,0,640,6,376815,4328,2470106,3931937,628216
109,Mozambique,225577,0,2201,0,223279,0,97,13,6855,67,1323179,40212,32904740
110,Laos,209728,0,754,0,N/A,N/A,N/A,0,28059,101,1232128,164845,7474478
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29879,445,1907195,283514,6726993
112,Iceland,186969,0,153,0,N/A,N/A,N/A,0,541286,443,1925385,5574105,345416
113,Afghanistan,179716,0,7698,0,162741,0,9277,1124,4429,190,958454,23619,40579846
114,Maldives,179560,0,298,0,163687,0,15575,25,321516,534,2213831,3964029,558480
115,Namibia,164850,0,4032,0,157815,0,3003,0,62738,1534,1029765,391904,2627597
116,Uganda,164069,0,3596,0,100205,0,60268,2,3386,74,2612795,53915,48461550
117,El Salvador,162089,0,4130,0,150662,0,7297,8,24754,631,1950448,297875,6547872
118,Ghana,161351,0,1445,0,159865,0,41,1,4996,45,2447185,75776,32294823
119,Trinidad and Tobago,158225,0,3893,0,144803,0,9529,18,112374,2765,736152,522825,1408027
120,Martinique,153253,0,926,0,104,0,152223,8,408983,2471,828928,2212144,374717
121,Brunei,146506,0,221,0,144672,0,1613,0,328952,496,717784,1611650,445372
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350104,2134,938039,2343615,400253
123,Cambodia,136262,0,3056,0,133201,0,5,0,7943,178,2964585,172812,17154926
124,Jamaica,134660,0,3032,0,86045,0,45583,0,45104,1016,1055693,353604,2985520
125,Rwanda,129978,0,1459,0,45522,0,82997,0,9588,108,5386505,397323,13556995
126,Cameroon,119780,0,1927,0,117791,0,62,13,4310,69,1751774,63035,27790541
127,Angola,99194,0,1900,0,97149,0,145,0,2851,55,1499795,43108,34791729
128,Malta,94046,0,717,0,91098,0,2231,4,211930,1616,1913807,4312717,443759
129,DRC,87633,0,1338,0,50930,0,35365,0,925,14,846704,8942,94689521
130,Senegal,86073,0,1966,0,84086,0,21,0,4897,112,1087948,61903,17575026
131,Malawi,85929,0,2638,0,82799,0,492,67,4283,131,581024,28963,20061052
132,French Guiana,82313,0,397,0,11254,0,70662,1,262759,1267,635980,2030173,313264
133,Ivory Coast,82044,0,799,0,81213,0,32,0,2972,29,1513880,54834,27608668
134,Suriname,80240,0,1339,0,49466,0,29435,0,134510,2245,236652,396710,596536
135,Barbados,78919,0,440,0,74197,0,4282,0,273988,1528,679628,2359508,288038
136,Channel Islands,75767,0,176,0,74979,0,612,0,428345,995,1252808,7082693,176883
137,French Polynesia,72858,0,649,0,N/A,N/A,N/A,7,256571,2285,0,0,283968
138,Eswatini,72150,0,1404,0,70299,0,447,11,60999,1187,1024478,866148,1182798
139,Fiji,64841,0,862,0,62931,0,1048,0,71357,949,520908,573255,908685
140,Madagascar,64314,0,1393,0,59370,0,3551,6,2215,48,435827,15012,29031902
141,Guyana,64276,0,1231,0,62456,0,589,0,80982,1551,620143,781329,793703
142,Sudan,62211,0,4937,0,N/A,N/A,N/A,0,1359,108,562941,12297,45777816
143,New Caledonia,61514,0,312,0,60620,0,582,9,211628,1073,98964,340469,290670
144,Bhutan,59574,0,21,0,59509,0,44,0,75638,27,2303734,2924942,787617
145,Mauritania,59025,0,982,0,57776,0,267,0,12096,201,824558,168972,4879861
146,Belize,58419,0,677,0,56886,0,856,6,142060,1646,555252,1350232,411227
147,Cabo Verde,56172,0,401,0,55669,0,102,23,99005,707,400982,706744,567365
148,Syria,55879,0,3150,0,52601,0,128,0,3053,172,146269,7992,18301462
149,Gabon,47622,0,304,0,47303,0,15,0,20486,131,1595381,686285,2324662
150,Papua New Guinea,44394,0,651,0,43726,0,17,7,4791,70,249149,26888,9266315
151,Seychelles,43729,0,167,0,43040,0,522,0,439514,1678,0,0,99494
152,Curaçao,43522,0,276,0,42622,0,624,3,263200,1669,496693,3003762,165357
153,Andorra,42572,0,153,0,41757,0,662,14,549330,1974,249838,3223799,77498
154,Burundi,41606,0,38,0,N/A,N/A,N/A,0,3313,3,345742,27532,12557773
155,Mauritius,37955,0,996,0,36289,0,670,0,29751,781,358675,281150,1275744
156,Mayotte,37523,0,187,0,2964,0,34372,0,131561,656,176919,620303,285214
157,Togo,37046,0,273,0,36747,0,26,0,4286,32,738130,85390,8644218
158,Guinea,36597,0,442,0,36113,0,42,8,2651,32,660107,47821,13803745
159,Aruba,36316,0,213,0,35808,0,295,0,337447,1979,177885,1652899,107620
160,Tanzania,35354,0,840,0,N/A,N/A,N/A,7,562,13,0,0,62938794
161,Faeroe Islands,34658,0,28,0,N/A,N/A,N/A,5,704245,569,778000,15808831,49213
162,Bahamas,34274,0,810,0,32593,0,871,0,85616,2023,235192,587504,400324
163,Lesotho,32910,0,697,0,24155,0,8058,0,15136,321,431221,198331,2174248
164,Mali,31056,0,734,0,30161,0,161,0,1455,34,679917,31847,21349414
165,Haiti,30746,0,835,0,29651,0,260,0,2636,72,132422,11353,11664439
166,Isle of Man,28416,0,105,0,26794,0,1517,0,330876,1223,150753,1755371,85881
167,Benin,26952,0,163,0,25506,0,1283,5,2119,13,604310,47504,12721305
168,Somalia,26521,0,1350,0,13182,0,11989,0,1585,81,400466,23939,16728373
169,Saint Lucia,24957,0,370,0,23758,0,829,1,134751,1998,143281,773622,185208
170,Cayman Islands,24477,0,28,0,8553,0,15896,1,364371,417,222773,3316259,67176
171,Congo,24079,0,385,0,20178,0,3516,0,4170,67,347815,60239,5773927
172,Timor-Leste,22890,0,131,0,22748,0,11,0,16760,96,265125,194124,1365753
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11327,21982871
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2730,33,0,0,6773060
175,Gibraltar,18273,0,102,0,16579,0,1592,0,542676,3029,534283,15867278,33672
176,Solomon Islands,18174,0,146,0,16357,0,1671,2,25290,203,5117,7121,718613
177,South Sudan,17573,0,138,0,13514,0,3921,1,1536,12,395064,34531,11441004
178,Liechtenstein,17392,0,84,0,17248,0,60,0,453696,2191,102174,2665362,38334
179,Tajikistan,17388,0,124,0,17264,0,0,0,1749,12,0,0,9941187
180,Grenada,17234,0,223,0,15969,0,1042,4,151835,1965,161503,1422871,113505
181,San Marino,16991,0,115,0,16680,0,196,4,498782,3376,152231,4468839,34065
182,Equatorial Guinea,15910,0,183,0,15704,0,23,5,10679,123,320949,215432,1489791
183,Djibouti,15631,0,189,0,15427,0,15,0,15399,186,305941,301399,1015070
184,CAR,14649,0,113,0,6859,0,7677,2,2937,23,81294,16298,4987974
185,Bermuda,14442,0,137,0,13945,0,360,0,233519,2215,903163,14603654,61845
186,Dominica,13116,0,63,0,12465,0,588,0,181353,871,196777,2720808,72323
187,Samoa,12382,0,25,0,1605,0,10752,4,61633,124,98999,492782,200898
188,Monaco,12109,0,57,0,11983,0,69,4,304506,1433,54960,1382085,39766
189,Gambia,11999,0,365,0,11591,0,43,0,4716,143,155686,61184,2544543
190,Greenland,11971,0,21,0,2761,0,9189,4,210180,369,164926,2895674,56956
191,Yemen,11819,0,2149,0,9009,0,661,23,380,69,265253,8539,31063406
192,Tonga,11500,0,11,0,10875,0,614,0,106529,102,535009,4955990,107952
193,Saint Martin,10602,0,63,0,1399,0,9140,7,265661,1579,112382,2816027,39908
194,Sint Maarten,10189,0,86,0,10068,0,35,10,232663,1964,62056,1417030,43793
195,Caribbean Netherlands,9986,0,35,0,9886,0,65,0,374260,1312,30126,1129076,26682
196,Eritrea,9754,0,103,0,9640,0,11,0,2680,28,23693,6511,3638902
197,Niger,9031,0,310,0,8628,0,93,1,349,12,254538,9844,25856742
198,Vanuatu,8659,0,14,0,8287,0,358,0,27003,44,24976,77888,320665
199,Guinea-Bissau,8246,0,171,0,8029,0,46,6,4011,83,137803,67037,2055618
200,Comoros,8100,0,160,0,7933,0,7,0,8955,177,0,0,904497
201,Antigua and Barbuda,7942,0,138,0,7623,0,181,1,79854,1388,18901,190042,99457
202,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,927,15,259958,31386,8282581
203,Liberia,7455,0,294,0,5747,0,1414,2,1412,56,139824,26474,5281604
204,Chad,7415,0,193,0,4874,0,2348,0,428,11,191341,11051,17313604
205,St. Vincent Grenadines,6848,0,106,0,6641,0,101,0,61360,950,99409,890730,111604
206,British Virgin Islands,6690,0,62,0,N/A,N/A,N/A,1,218556,2025,103895,3394152,30610
207,Turks and Caicos,6097,0,36,0,6026,0,35,4,153561,907,512050,12896685,39704
208,Sao Tome and Principe,5973,0,73,0,5897,0,3,0,26333,322,29036,128010,226826
209,Saint Kitts and Nevis,5669,0,43,0,5570,0,56,0,105161,798,70707,1311624,53908
210,Cook Islands,5543,0,1,0,5433,0,109,0,315051,57,18004,1023303,17594
211,Palau,4967,0,6,0,4240,0,721,1,272075,329,51089,2798477,18256
212,St. Barth,4611,0,6,0,N/A,N/A,N/A,0,464163,604,78646,7916851,9934
213,Anguilla,3116,0,9,0,3042,0,65,4,204261,590,51382,3368207,15255
214,Kiribati,3098,0,13,0,2602,0,483,3,25207,106,0,0,122902
215,Saint Pierre Miquelon,2748,0,1,0,2449,0,298,1,478662,174,23787,4143355,5741
216,Falkland Islands,1512,0,0,0,N/A,N/A,N/A,0,411877,0,8632,2351403,3671
217,Montserrat,915,0,4,0,749,0,162,0,183073,800,12010,2402961,4998
218,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
219,Wallis and Futuna,454,0,7,0,438,0,9,0,41774,644,20508,1887008,10868
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8070,666013
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59943
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,625003
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,9,0,0,0,5464,0,0,0,1647
226,Nauru,8,0,0,0,5,0,3,0,730,0,0,0,10952
227,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117295
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6111
229,China,223332,187,5223,1,213834,316,4275,193,155,4,160000000,111163,1439323776
