,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
22,Ukraine,5006460,0,108449,0,N/A,N/A,N/A,177,115761,2508,19521252,451378,43248123
23,Malaysia,4461135,0,35584,0,4403183,0,22368,69,134645,1074,58962005,1779576,33132619
24,Thailand,4337568,6230,29199,53,4228370,11132,79999,1496,61856,416,17270775,246290,70123780
25,Austria,4189700,4022,18271,22,4106651,5693,64778,79,460336,2007,184388182,20259310,9101405
26,Israel,4095432,0,10741,0,4052605,0,32086,150,439141,1152,41373364,4436346,9326000
27,Belgium,4088336,0,31552,0,3897892,6501,158892,124,349943,2701,33714218,2885781,11682874
28,Portugal,3935932,0,22420,0,N/A,N/A,N/A,61,388092,2211,41591184,4100987,10141750
29,Czechia,3913356,865,40229,1,3866199,1408,6928,14,364178,3744,55288462,5145166,10745710
30,South Africa,3844625,0,100533,0,3680855,0,63237,192,63347,1656,24675963,406583,60691077
31,Canada,3795258,0,39787,0,3484305,0,271166,423,98954,1037,61226715,1596360,38353949
32,Philippines,3687320,127,60439,0,3623243,391,3638,289,32841,538,29743235,264909,112277342
33,Switzerland,3631881,1740,13882,0,3530433,9470,87566,78,414048,1583,20927607,2385827,8771636
34,Chile,3581374,0,57639,0,3450917,0,72818,173,184421,2968,37396520,1925713,19419573
35,Peru,3570075,0,212957,0,N/A,N/A,N/A,254,105558,6297,30075629,889261,33820934
36,Greece,3364598,0,29417,0,3272990,0,62191,198,325745,2848,80612777,7804549,10328947
37,Denmark,2973651,922,6252,8,2955994,1350,11405,6,510068,1072,127306349,21836753,5829912
38,Romania,2900375,812,65581,14,2606660,0,228134,153,152647,3452,22872014,1203759,19000495
39,Sweden,2503090,0,18791,0,2474725,0,9574,16,245024,1839,18534055,1814273,10215691
40,Iraq,2325740,0,25214,0,2299326,0,1200,9,55519,602,18503660,441714,41890619
41,Serbia,2010495,0,16033,0,1983725,0,10737,16,231829,1849,9552196,1101458,8672316
42,Bangladesh,1952855,26,29127,0,1897798,0,25930,1273,11643,174,14027750,83637,167722764
43,Hungary,1903200,0,46266,0,1808061,0,48873,40,197941,4812,11355462,1181014,9615007
44,Slovakia,1785535,349,19994,10,1756592,1392,8949,36,326750,3659,7117625,1302513,5464531
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163056,1352,16670254,1604390,10390397
46,Georgia,1655221,0,16811,0,1637293,0,1117,0,416407,4229,16920079,4256611,3975012
47,Pakistan,1528831,31,30375,0,1494141,0,4315,103,6681,133,28263598,123519,228820099
48,Ireland,1524555,0,7163,0,1484188,1410,33204,32,302506,1421,12125378,2405945,5039756
49,Norway,1428335,0,3006,0,N/A,N/A,N/A,20,259716,547,11002430,2000583,5499613
50,Kazakhstan,1305603,11,13661,0,1291371,5,571,24,68029,712,11575012,603119,19191919
51,Singapore,1220193,0,1352,0,1150366,0,68475,6,205579,228,23767171,4004303,5935407
52,Hong Kong,1207091,273,9352,5,N/A,N/A,N/A,5,158631,1229,44972952,5910160,7609430
53,Morocco,1165283,0,16071,0,1148889,0,323,293,30893,426,11237010,297911,37719362
54,Bulgaria,1159925,0,36994,0,991826,0,131105,73,169288,5399,9895359,1444205,6851770
55,Croatia,1128239,440,15899,3,1108233,637,4107,15,277996,3917,4819199,1187441,4058474
56,Cuba,1104110,53,8528,1,1095012,116,570,23,97589,754,12920253,1141987,11313836
57,Lebanon,1097575,0,10400,0,1084103,0,3072,186,162149,1536,4795578,708467,6768947
58,Lithuania,1059836,239,9121,2,1030233,685,20482,12,399621,3439,9949382,3751507,2652103
59,Finland,1052767,0,4150,0,46000,0,1002617,21,189461,747,10773620,1938876,5556632
60,Tunisia,1040712,0,28566,0,N/A,N/A,N/A,29,86386,2371,4584296,380526,12047248
61,Slovenia,1016993,982,6613,0,999852,1558,10528,22,489065,3180,2653740,1276164,2079466
62,New Zealand,1005674,9257,826,14,948717,6111,56131,0,201050,165,7111457,1421694,5002100
63,Belarus,982867,58,6978,4,928536,0,47353,0,104078,739,13220483,1399944,9443577
64,Nepal,978960,12,11952,0,966823,17,185,0,32518,397,5659241,187980,30105480
65,Bolivia,905453,0,21925,0,862039,0,21489,220,75660,1832,2705422,226066,11967379
66,UAE,900764,280,2302,0,884771,259,13691,0,89085,228,157825264,15608773,10111318
67,Uruguay,899723,0,7210,0,888557,0,3956,18,257359,2062,6091188,1742337,3495987
68,Ecuador,871029,0,35602,0,N/A,N/A,N/A,759,48022,1963,2470170,136185,18138300
69,Costa Rica,857290,0,8421,0,836721,0,12148,42,165496,1626,4291131,828385,5180118
70,Guatemala,849552,0,17703,0,829658,0,2191,5,45852,955,4507334,243270,18528136
71,Latvia,824926,291,5792,2,814721,580,4413,9,446470,3135,7207977,3901136,1847661
72,Azerbaijan,792638,6,9709,0,782869,5,60,0,76894,942,6838458,663404,10308136
73,Panama,789830,0,8194,0,767904,0,13732,16,177877,1845,5944913,1338847,4440324
74,Saudi Arabia,756549,569,9104,0,742782,105,4663,49,21123,254,42027011,1173411,35816111
75,Sri Lanka,663580,19,16509,0,646149,4,922,0,30751,765,6486117,300572,21579239
76,Paraguay,649718,0,18872,0,624673,0,6173,2,89069,2587,2633737,361058,7294508
77,Kuwait,631898,0,2555,0,628946,0,397,1,144028,582,8064250,1838080,4387323
78,Myanmar,613056,0,19434,0,591981,0,1641,0,11129,353,8033402,145839,55084159
79,Palestine,582119,0,5353,0,576684,0,82,17,109409,1006,3078533,578609,5320578
80,Dominican Republic,579743,0,4376,0,574987,0,380,1,52470,396,3288872,297662,11049025
81,Estonia,573922,1490,2556,8,514836,2979,56530,3,432110,1924,3345340,2518732,1328184
82,Bahrain,573757,0,1477,0,567370,0,4910,1,316845,816,9756491,5387808,1810846
83,Venezuela,522749,0,5709,0,515907,0,1133,230,18480,202,3359014,118748,28287005
84,Moldova,516986,0,11489,0,504142,0,1355,49,128711,2860,3216305,800747,4016632
85,Egypt,515645,0,24613,0,442182,0,48850,122,4869,232,3693367,34875,105901978
86,Libya,501904,0,6430,0,490973,0,4501,101,71252,913,2477219,351677,7044024
87,Cyprus,477711,0,1032,0,124370,0,352309,60,390412,843,9477138,7745240,1223608
88,Ethiopia,470760,0,7510,0,455737,0,7513,4,3916,62,4816457,40062,120226091
89,Mongolia,469885,0,2179,0,313256,0,154450,192,139189,645,4030048,1193777,3375879
90,Taiwan,448323,50828,943,12,39254,2468,408126,0,18761,39,15584088,652150,23896469
91,Honduras,424365,0,10895,0,132358,0,281112,105,41622,1069,1363322,133714,10195805
92,Armenia,422896,0,8623,0,412048,0,2225,0,142222,2900,3068217,1031860,2973482
93,Réunion,398115,0,756,0,383424,0,13935,10,438876,833,1603660,1767849,907125
94,Oman,389325,19,4259,0,384516,7,550,3,72817,797,25000000,4675843,5346630
95,Bosnia and Herzegovina,377385,30,15773,2,192218,0,169394,0,116366,4864,1764397,544046,3243100
96,Qatar,365495,161,677,0,363974,45,844,2,130171,241,3471534,1236387,2807805
97,Kenya,323900,0,5649,0,318084,0,167,0,5788,101,3618007,64653,55960335
98,Zambia,320157,0,3982,0,315733,0,442,1,16558,206,3440764,177952,19335320
99,North Macedonia,310298,0,9287,0,300433,0,578,0,148951,4458,2027591,973298,2083216
100,Botswana,305859,0,2688,0,303026,0,145,1,125384,1102,2026898,830905,2439387
101,Albania,275372,0,3496,0,271617,0,259,2,95882,1217,1813289,631371,2871988
102,Algeria,265800,0,6875,0,178365,0,80560,6,5866,152,230861,5095,45314686
103,Nigeria,255766,0,3143,0,249914,0,2709,11,1186,15,5075820,23545,215581415
104,Zimbabwe,248536,0,5479,0,242118,0,939,12,16284,359,2272746,148907,15262892
105,Luxembourg,241160,0,1068,0,231818,0,8274,1,374006,1656,4238251,6572939,644803
106,Uzbekistan,238743,7,1637,0,236857,4,249,23,6947,48,1377915,40095,34365886
107,Montenegro,235837,0,2717,0,232501,0,619,6,375409,4325,2460465,3916609,628213
108,Mozambique,225430,0,2201,0,223169,0,60,13,6857,67,1316730,40054,32873517
109,China,220397,357,5191,6,207138,1019,8068,511,153,4,160000000,111163,1439323776
110,Laos,208848,89,752,1,7660,0,200436,0,27956,101,1232128,164927,7470727
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29896,445,1907195,283675,6723166
112,Iceland,185961,0,119,0,75685,0,110157,0,538491,345,2264004,6555927,345337
113,Maldives,179483,0,298,0,163687,0,15498,25,321572,534,2213831,3966430,558142
114,Afghanistan,179017,0,7685,0,162001,0,9331,1124,4415,190,946564,23344,40548630
115,Uganda,164069,0,3596,0,100205,0,60268,2,3389,74,2612795,53972,48409993
116,El Salvador,162089,0,4128,0,150662,0,7299,8,24759,631,1950448,297928,6546712
117,Ghana,161269,0,1445,0,159769,0,55,1,4997,45,2441112,75642,32271739
118,Namibia,159278,0,4027,0,153662,0,1589,0,60655,1534,1013304,385879,2625961
119,Martinique,153253,0,926,0,104,0,152223,8,408972,2471,828928,2212085,374727
120,Trinidad and Tobago,151806,0,3856,0,139219,0,8731,18,107827,2739,717879,509906,1407866
121,Brunei,143372,265,219,0,141961,125,1192,1,322023,492,717784,1612190,445223
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350106,2134,938039,2343633,400250
123,Cambodia,136262,0,3056,0,133184,2,22,0,7947,178,2957913,172506,17146706
124,Jamaica,131327,0,2980,0,84514,0,43833,0,43995,998,1021789,342301,2985062
125,Rwanda,129851,0,1459,0,45522,0,82870,0,9586,108,5311117,392093,13545557
126,Cameroon,119780,0,1927,0,117791,0,62,13,4314,69,1751774,63088,27766999
127,Angola,99194,0,1900,0,97149,0,145,0,2854,55,1499795,43153,34755245
128,Malta,93041,123,713,2,89273,167,3055,4,209685,1607,1898387,4278373,443717
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8951,94592372
130,Senegal,86019,3,1966,0,84040,2,13,0,4899,112,1076536,61309,17559300
131,Malawi,85811,0,2634,0,82082,0,1095,67,4281,131,576432,28759,20043436
132,Ivory Coast,81974,0,799,0,81162,0,13,0,2972,29,1507385,54644,27585396
133,French Guiana,80859,0,395,0,11254,0,69210,2,258345,1262,627211,2003946,312988
134,Suriname,79393,0,1328,0,49402,0,28663,0,133132,2227,236066,395851,596350
135,Channel Islands,74865,0,172,0,73987,0,706,0,423382,973,1252808,7084976,176826
136,Barbados,73856,0,430,0,69468,0,3958,0,256422,1493,660727,2293992,288025
137,French Polynesia,72786,0,648,0,N/A,N/A,N/A,7,256370,2282,0,0,283910
138,Eswatini,71215,0,1401,0,69342,0,472,11,60231,1185,1019107,861917,1182372
139,Fiji,64725,0,862,0,62853,0,1010,0,71247,949,508406,559638,908455
140,Madagascar,64236,0,1393,0,59370,0,3473,14,2215,48,430995,14859,29006534
141,Guyana,63586,0,1228,0,62229,0,129,0,80127,1547,604718,762023,793569
142,Sudan,62149,0,4935,0,N/A,N/A,N/A,0,1359,108,562941,12307,45741355
143,New Caledonia,60749,0,312,0,60231,0,206,9,209067,1074,98964,340583,290572
144,Bhutan,59530,18,21,0,59247,23,262,2,75611,27,2303162,2925334,787316
145,Mauritania,58757,0,982,0,57704,0,71,0,12051,201,809795,166095,4875505
146,Belize,57675,0,676,0,56717,0,282,6,140339,1645,545431,1327180,410970
147,Cabo Verde,56075,0,401,0,55579,0,95,23,98871,707,400982,707011,567151
148,Syria,55858,0,3150,0,52343,0,365,0,3055,172,146269,7999,18286318
149,Gabon,47608,0,304,0,47297,0,7,0,20496,131,1594523,686468,2322792
150,Papua New Guinea,43821,0,650,0,43133,0,38,7,4732,70,249149,26905,9260286
151,Seychelles,42841,0,166,0,42223,0,452,0,430680,1669,0,0,99473
152,Curaçao,42567,0,275,0,41905,0,387,3,257461,1663,496693,3004179,165334
153,Andorra,41717,0,153,0,41021,0,543,14,538326,1974,249838,3223966,77494
154,Burundi,40845,0,38,0,773,0,40034,0,3256,3,345742,27560,12545140
155,Mauritius,37809,11,996,0,36136,28,677,0,29639,781,358675,281166,1275670
156,Mayotte,37363,0,187,0,2964,0,34212,0,131107,656,176919,620812,284980
157,Togo,37006,0,273,0,36713,0,20,0,4284,32,733441,84915,8637308
158,Guinea,36459,0,440,0,35976,0,43,8,2644,32,660107,47865,13791047
159,Aruba,35189,0,212,0,34774,0,203,0,327023,1970,177885,1653145,107604
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704345,569,778000,15811080,49206
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62878120
162,Bahamas,33748,0,798,0,32416,0,534,0,84330,1994,229817,574268,400191
163,Lesotho,32910,0,697,0,24155,0,8058,0,15140,321,431221,198386,2173646
164,Mali,30940,0,733,0,30035,0,172,0,1451,34,671526,31485,21328612
165,Haiti,30707,0,835,0,29562,0,310,0,2634,72,132422,11357,11659503
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330938,1013,150753,1755698,85865
167,Benin,26952,0,163,0,25506,0,1283,5,2121,13,604310,47546,12709988
168,Somalia,26485,0,1350,0,13182,0,11953,0,1585,81,400466,23962,16712563
169,Congo,24079,0,385,0,20178,0,3516,0,4174,67,347815,60289,5769088
170,Saint Lucia,23778,0,368,0,23030,0,380,0,128405,1987,143281,773743,185179
171,Timor-Leste,22886,1,130,0,22730,0,26,0,16768,95,264143,193531,1364860
172,Cayman Islands,22828,0,27,0,8553,0,14248,1,339960,402,222773,3317592,67149
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11337,21962437
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6770262
175,Gibraltar,17996,0,102,0,16579,0,1315,0,534450,3029,534283,15867278,33672
176,South Sudan,17505,0,138,0,13514,0,3853,1,1531,12,385179,33680,11436344
177,Tajikistan,17388,0,124,0,17264,0,0,0,1750,12,0,0,9933559
178,Liechtenstein,17292,11,84,0,17140,10,68,0,451135,2191,102174,2665640,38330
179,San Marino,16666,0,115,0,16302,0,249,4,489270,3376,152231,4469101,34063
180,Solomon Islands,16441,0,144,0,14797,0,1500,1,22898,201,5117,7127,718013
181,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10691,123,317211,213159,1488145
182,Djibouti,15631,0,189,0,15427,0,15,0,15407,186,305941,301550,1014560
183,Grenada,15483,0,220,0,14408,0,855,4,136430,1939,153692,1354270,113487
184,CAR,14649,0,113,0,6859,0,7677,2,2939,23,81294,16308,4984988
185,Bermuda,13832,0,131,0,13289,0,412,0,223627,2118,885175,14310947,61853
186,Dominica,12493,0,63,0,12148,0,282,0,172753,871,192785,2665832,72317
187,Gambia,11996,0,365,0,11591,0,40,0,4719,144,155686,61243,2542122
188,Greenland,11971,0,21,0,2761,0,9189,4,210195,369,164926,2895877,56952
189,Monaco,11946,0,54,0,11796,0,96,4,300483,1358,54960,1382433,39756
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8546,31040020
191,Samoa,10926,0,22,0,1605,0,9299,4,54399,110,80807,402323,200851
192,Tonga,10826,61,11,0,9705,96,1110,0,100324,102,518262,4802724,107910
193,Saint Martin,10537,0,63,0,1399,0,9075,7,264185,1580,112382,2817651,39885
194,Sint Maarten,10123,0,86,0,9985,0,52,10,231245,1965,62056,1417580,43776
195,Caribbean Netherlands,9902,0,35,0,9816,0,51,0,371223,1312,30126,1129414,26674
196,Eritrea,9738,0,103,0,9631,0,4,0,2677,28,23693,6514,3637158
197,Niger,8986,0,309,0,8563,0,114,1,348,12,251631,9744,25825428
198,Guinea-Bissau,8215,0,171,0,8005,0,39,6,4000,83,135624,66030,2053962
199,Comoros,8100,0,160,0,7933,0,7,0,8962,177,0,0,903837
200,Vanuatu,8056,0,14,0,7587,0,455,0,25143,44,24976,77950,320409
201,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31408,8276808
202,Antigua and Barbuda,7663,0,137,0,7471,0,55,1,77071,1378,18901,190097,99428
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26495,5277371
204,Chad,7414,0,193,0,4874,0,2347,0,429,11,191341,11062,17296795
205,St. Vincent Grenadines,6792,0,106,0,6641,0,45,0,60865,950,99029,887428,111591
206,British Virgin Islands,6467,0,62,0,N/A,N/A,N/A,1,211319,2026,103397,3378656,30603
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151065,907,497269,12530402,39685
208,Sao Tome and Principe,5970,0,73,0,5891,0,6,0,26337,322,29036,128092,226681
209,Saint Kitts and Nevis,5591,0,43,0,5523,0,25,0,103739,798,70707,1311940,53895
210,Cook Islands,5306,0,1,0,5179,0,126,0,301580,57,17248,980334,17594
211,Palau,4732,0,6,0,4086,0,640,1,259245,329,47272,2589821,18253
212,St. Barth,4575,0,6,0,N/A,N/A,N/A,0,460586,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25180,106,0,0,122837
214,Anguilla,2788,0,9,0,2766,0,13,4,182808,590,51382,3369091,15251
215,Saint Pierre Miquelon,2727,0,1,0,2449,0,277,1,474922,174,23545,4100488,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Montserrat,493,0,2,0,245,0,246,0,98639,400,10715,2143858,4998
218,Wallis and Futuna,454,0,7,0,438,0,9,0,41747,644,20508,1885793,10875
219,Falkland Islands,197,0,0,0,N/A,N/A,N/A,0,53722,0,8632,2353968,3667
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8074,665698
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59928
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624480
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117252
227,Nauru,7,1,0,0,4,1,3,0,639,0,0,0,10950
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
