,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
27,Belgium,3972963,0,31165,0,3638799,0,302999,181,340163,2668,33313880,2852320,11679574
28,Czechia,3879301,0,39965,0,3802983,0,36353,74,361053,3720,55004633,5119372,10744411
29,South Africa,3739192,0,100142,0,3626109,0,12941,175,61660,1651,24161679,398431,60642047
30,Portugal,3719485,0,21993,0,N/A,N/A,N/A,61,366680,2168,40678788,4010255,10143691
31,Philippines,3682623,0,59956,0,3599468,0,23199,289,32827,534,29242796,260674,112181693
32,Canada,3623785,0,38288,0,3367618,0,217879,407,94536,999,60149136,1569151,38332273
33,Peru,3554006,0,212565,0,N/A,N/A,N/A,381,105177,6291,29338086,868227,33790808
34,Switzerland,3551790,0,13793,0,3195806,33525,342191,103,405109,1573,20548491,2343714,8767492
35,Chile,3525845,0,57205,0,3280319,0,188321,346,181662,2947,36365786,1873673,19408825
36,Greece,3224479,0,28488,0,3049305,0,146686,329,312078,2757,77606878,7511117,10332269
37,Denmark,2946592,0,5974,0,2908805,0,31813,22,505542,1025,127045638,21797021,5828578
38,Romania,2880276,0,65310,0,2606660,0,208306,253,151523,3436,22396439,1178210,19008864
39,Sweden,2495996,0,18572,0,2455229,1786,22195,24,244428,1819,18471631,1808893,10211568
40,Iraq,2322938,0,25197,0,2291660,0,6081,30,55531,602,18418937,440315,41831289
41,Serbia,1994623,0,15916,0,1954914,0,23793,24,229938,1835,9359560,1078960,8674613
42,Bangladesh,1952224,0,29124,0,1890264,0,32836,1283,11647,174,13916558,83027,167615256
43,Hungary,1879480,0,45865,0,1748707,0,84908,50,195441,4769,11244573,1169287,9616609
44,Slovakia,1762270,0,19697,0,1696941,0,45632,111,322503,3605,7010890,1283022,5464358
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163160,1353,16670254,1605416,10383760
46,Georgia,1652707,0,16788,0,1633338,0,2581,0,415722,4223,16670928,4193404,3975512
47,Pakistan,1526952,0,30362,0,1487144,0,9446,259,6681,133,27830633,121777,228538380
48,Ireland,1498834,0,6932,0,1358535,5452,133367,57,297616,1376,11962495,2375330,5036141
49,Norway,1419096,0,2783,0,N/A,N/A,N/A,20,258166,506,11002430,2001593,5496837
50,Kazakhstan,1305355,0,13660,0,1290785,0,910,24,68068,712,11575012,603582,19177195
51,Hong Kong,1196284,0,9069,0,N/A,N/A,N/A,115,157293,1192,44972952,5913256,7605447
52,Morocco,1164296,0,16062,0,1147579,0,655,293,30891,426,11237010,298138,37690682
53,Singapore,1155581,0,1310,0,1082412,0,71859,10,194792,221,23611604,3980115,5932393
54,Bulgaria,1148971,0,36781,0,948319,0,163871,118,167606,5365,9741861,1421095,6855181
55,Croatia,1112491,0,15720,0,1091249,0,5522,24,274004,3872,4738252,1167021,4060125
56,Cuba,1099042,0,8519,0,1088513,0,2010,23,97138,753,12920253,1141941,11314287
57,Lebanon,1095406,0,10355,0,1076026,0,9025,186,161780,1529,4795578,708259,6770942
58,Lithuania,1047563,0,9004,0,1002464,0,36095,47,394626,3392,8171007,3078085,2654575
59,Tunisia,1038668,0,28509,0,N/A,N/A,N/A,29,86274,2368,4547755,377747,12039144
60,Slovenia,995515,0,6555,0,964712,0,24248,29,478740,3152,2632408,1265917,2079448
61,Nepal,978648,0,11951,0,966259,0,438,0,32544,397,5591779,185952,30071072
62,Belarus,973206,0,6894,0,928536,0,37776,0,103053,730,13013839,1378033,9443780
63,Finland,949583,0,3517,0,46000,0,900066,29,170909,633,10591416,1906278,5556070
64,Bolivia,903776,0,21901,0,851262,0,30613,220,75586,1832,2688875,224880,11956936
65,Uruguay,895451,0,7193,0,885920,0,2338,21,256195,2058,6086962,1741521,3495199
66,UAE,895018,0,2302,0,876495,0,16221,0,88585,228,151937941,15038173,10103484
67,Ecuador,865585,0,35513,0,N/A,N/A,N/A,759,47768,1960,2470170,136317,18120722
68,Costa Rica,844892,0,8357,0,825599,0,10936,44,163199,1614,4163300,804181,5177071
69,Guatemala,837377,0,17422,0,816403,0,3552,5,45248,941,4350058,235057,18506374
70,New Zealand,818882,5812,543,9,760025,8568,58314,0,163708,109,6968718,1393158,5002100
71,Latvia,812686,0,5711,0,795070,0,11905,11,439523,3089,7123503,3852585,1849019
72,Azerbaijan,792320,0,9705,0,782440,0,175,0,76908,942,6759211,656097,10302149
73,Panama,768470,0,8178,0,757723,0,2569,9,173240,1844,5783875,1303888,4435867
74,Saudi Arabia,752396,0,9066,0,738531,0,4799,62,21028,253,41727951,1166219,35780534
75,Sri Lanka,662794,0,16495,0,642545,0,3754,0,30723,765,6477329,300247,21573365
76,Paraguay,648446,0,18734,0,624673,0,5039,3,88965,2570,2615453,358834,7288764
77,Kuwait,630641,0,2555,0,626843,0,1243,4,143878,583,7948416,1813390,4383180
78,Myanmar,612527,0,19434,0,591264,0,1829,0,11125,353,7816330,141960,55060279
79,Palestine,581678,0,5352,0,575613,0,713,17,109487,1007,3078533,579458,5312781
80,Dominican Republic,578626,0,4375,0,574132,0,119,16,52403,396,3251191,294441,11041897
81,Estonia,566923,0,2508,0,500460,0,63955,3,426859,1888,3290288,2477391,1328126
82,Bahrain,562399,0,1473,0,556861,0,4065,3,311243,815,9669842,5351484,1806946
83,Venezuela,521946,0,5700,0,514608,0,1638,230,18448,201,3359014,118726,28292265
84,Moldova,516164,0,11480,0,502950,0,1734,47,128487,2858,3199289,796389,4017244
85,Egypt,511977,0,24522,0,442182,0,45273,122,4840,232,3693367,34917,105775222
86,Libya,501834,0,6429,0,490837,0,4568,101,71305,913,2475203,351696,7037896
87,Ethiopia,470232,0,7509,0,453616,0,9107,20,3917,63,4728446,39391,120038795
88,Mongolia,469307,0,2177,0,313256,0,153874,192,139161,646,4030048,1195004,3372414
89,Cyprus,464366,0,993,0,124370,0,339003,60,379684,812,9477138,7748882,1223033
90,Armenia,422729,0,8621,0,410420,0,3688,0,142184,2900,3011012,1012745,2973120
91,Honduras,421268,0,10888,0,131100,0,279280,105,41360,1069,1263329,124032,10185468
92,Oman,388795,0,4257,0,383851,0,687,6,72834,797,25000000,4683326,5338087
93,Bosnia and Herzegovina,376437,0,15749,0,192218,0,168470,0,116026,4854,1748585,538950,3244431
94,Qatar,363345,0,677,0,361578,0,1090,1,129405,241,3420543,1218227,2807805
95,Réunion,360445,0,731,0,342442,0,17272,10,397532,806,1603660,1768666,906706
96,Kenya,323605,0,5649,0,317806,0,150,0,5791,101,3562960,63758,55882487
97,Zambia,318404,0,3970,0,313415,0,1019,1,16496,206,3396590,175976,19301428
98,North Macedonia,308390,0,9261,0,298099,0,1030,0,148035,4446,1992684,956540,2083221
99,Botswana,305859,0,2688,0,303026,0,145,1,125544,1103,2026898,831968,2436268
100,Albania,274429,0,3495,0,270566,0,368,2,95547,1217,1791315,623675,2872193
101,Algeria,265738,0,6874,0,178331,0,80533,6,5871,152,230861,5100,45262694
102,Nigeria,255646,0,3143,0,249842,0,2661,11,1188,15,4977858,23126,215245373
103,Zimbabwe,247237,0,5462,0,240860,0,915,12,16214,358,2226058,145983,15248698
104,Uzbekistan,238214,0,1637,0,236186,0,391,23,6938,48,1377915,40133,34334066
105,Montenegro,234051,0,2709,0,230805,0,537,6,372569,4312,2437003,3879293,628208
106,Luxembourg,229311,0,1054,0,214556,0,13701,4,355998,1636,4200517,6521175,644135
107,Mozambique,225316,0,2200,0,223071,0,45,13,6866,67,1305741,39790,32815874
108,Kyrgyzstan,200980,0,2991,0,196306,0,1683,131,29925,445,1907195,283974,6716101
109,Laos,199434,0,712,0,7660,0,191062,0,26720,95,1232128,165080,7463801
110,Iceland,183974,0,110,0,75685,0,108179,1,532961,319,1953616,5659505,345192
111,China,178764,3896,4638,0,148170,2818,25956,74,124,3,160000000,111163,1439323776
112,Afghanistan,178373,0,7676,0,161465,0,9232,1124,4405,190,933957,23066,40491001
113,Maldives,178313,0,298,0,163687,0,14328,25,319834,535,2213831,3970876,557517
114,Uganda,164042,0,3596,0,100200,0,60246,2,3395,74,2601846,53852,48314812
115,El Salvador,162089,0,4125,0,150662,0,7302,8,24767,630,1950448,298025,6544570
116,Ghana,161101,0,1445,0,159624,0,32,1,4999,45,2430490,75413,32229121
117,Namibia,158001,0,4022,0,153662,0,317,0,60238,1533,994079,378994,2622939
118,Martinique,147519,0,918,0,104,0,146497,8,393651,2450,828928,2211973,374746
119,Trinidad and Tobago,141853,0,3798,0,131451,0,6604,18,100779,2698,687522,488446,1407570
120,Guadeloupe,140130,0,854,0,2250,0,137026,19,350110,2134,938039,2343656,400246
121,Brunei,139637,0,217,0,137780,0,1640,3,313827,488,717784,1613183,444949
122,Cambodia,136032,0,3055,0,132732,0,245,0,7940,178,2942234,171744,17131529
123,Rwanda,129756,0,1458,0,45522,0,82776,1,9594,108,5188208,383617,13524439
124,Jamaica,129168,0,2924,0,82365,0,43879,0,43284,980,961699,322262,2984217
125,Cameroon,119780,0,1927,0,117791,0,62,13,4321,70,1751774,63187,27723536
126,Angola,99194,0,1900,0,97149,0,145,0,2860,55,1499795,43237,34687890
127,Malta,88244,0,672,0,79013,0,8559,4,198909,1515,1853069,4176966,443640
128,DRC,87023,0,1337,0,50930,0,34756,0,922,14,846704,8968,94413020
129,Senegal,85965,0,1965,0,83976,0,24,1,4904,112,1058790,60398,17530267
130,Malawi,85723,0,2630,0,81895,0,1198,67,4284,131,568432,28406,20010914
131,Ivory Coast,81849,0,797,0,81020,0,32,0,2972,29,1487207,53997,27542434
132,French Guiana,80035,0,394,0,11254,0,68387,2,256129,1261,618263,1978575,312479
133,Suriname,79276,0,1325,0,49395,0,28556,0,133012,2223,235707,395478,596005
134,French Polynesia,72596,0,648,0,N/A,N/A,N/A,7,255796,2283,0,0,283804
135,Channel Islands,72328,0,165,0,70327,0,1836,0,409278,934,1252808,7089186,176721
136,Eswatini,70097,0,1395,0,68613,0,89,11,59325,1181,1009214,854119,1181585
137,Fiji,64509,0,862,0,62662,0,985,0,71043,949,506199,557470,908029
138,Barbados,64177,0,381,0,60862,0,2934,0,222835,1323,630706,2189936,288002
139,Madagascar,64089,0,1390,0,59355,0,3344,14,2213,48,415532,14349,28959701
140,Guyana,63364,0,1228,0,62036,0,100,1,79872,1548,582565,734337,793321
141,Sudan,62057,0,4929,0,N/A,N/A,N/A,0,1359,108,562941,12325,45674042
142,New Caledonia,60385,0,312,0,60011,0,62,9,207943,1074,98964,340795,290392
143,Mauritania,58681,0,982,0,57687,0,12,0,12056,202,793466,163014,4867464
144,Belize,57331,0,672,0,56473,0,186,6,139662,1637,529581,1290097,410497
145,Cabo Verde,55986,0,401,0,55516,0,69,23,98783,708,400982,707505,566755
146,Syria,55765,0,3148,0,51964,0,653,0,3054,172,146269,8011,18258360
147,Bhutan,50433,0,16,0,40614,0,9803,7,64102,20,2223194,2825762,786759
148,Gabon,47588,0,303,0,47270,0,15,0,20518,131,1589113,685158,2319339
149,Papua New Guinea,43660,0,649,0,42946,0,65,7,4720,70,249149,26937,9249156
150,Seychelles,41660,0,164,0,40675,0,821,0,418976,1649,0,0,99433
151,Curaçao,41153,0,270,0,40306,0,577,3,248975,1633,494095,2989261,165290
152,Andorra,40709,0,153,0,39999,0,557,14,525379,1975,249838,3224340,77485
153,Burundi,38722,0,38,0,773,0,37911,0,3092,3,345742,27611,12521817
154,Mauritius,37251,0,985,0,35198,0,1068,0,29204,772,358675,281196,1275532
155,Mayotte,37038,0,187,0,2964,0,33887,0,130165,657,176919,621757,284547
156,Togo,36962,0,272,0,36668,0,22,0,4286,32,724655,84022,8624551
157,Guinea,36459,0,440,0,35976,0,43,8,2648,32,660107,47946,13767603
158,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704517,569,778000,15814937,49194
159,Aruba,34345,0,212,0,34038,0,95,2,319269,1971,177885,1653606,107574
160,Tanzania,33851,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62766105
161,Bahamas,33388,0,789,0,32258,0,341,11,83481,1973,229025,572641,399945
162,Lesotho,32910,0,697,0,24155,0,8058,0,15148,321,431221,198488,2172534
163,Taiwan,31857,0,854,0,21712,0,9291,0,1333,36,13628015,570361,23893650
164,Mali,30633,0,729,0,29712,0,192,0,1439,34,658466,30928,21290208
165,Haiti,30594,0,835,0,29176,0,583,0,2626,72,132422,11366,11650389
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331054,1014,150753,1756312,85835
167,Benin,26952,0,163,0,25506,0,1283,5,2124,13,604310,47624,12689095
168,Somalia,26471,0,1350,0,13182,0,11939,0,1587,81,400466,24004,16683375
169,Congo,24079,0,385,0,20178,0,3516,0,4180,67,347815,60383,5760155
170,Saint Lucia,23045,0,365,0,22616,0,64,1,124484,1972,141332,763445,185124
171,Timor-Leste,22853,0,130,0,22704,0,19,0,16764,95,260165,190847,1363211
172,Cayman Islands,21406,0,26,0,8553,0,12827,1,319026,387,222773,3320114,67098
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11357,21924711
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6765095
175,Gibraltar,17494,0,101,0,16579,0,814,0,519526,2999,534283,15866807,33673
176,Tajikistan,17388,0,124,0,17264,0,0,0,1753,13,0,0,9919478
177,South Sudan,17369,0,138,0,13514,0,3717,1,1520,12,370216,32396,11427741
178,Liechtenstein,16946,0,84,0,16489,0,373,0,442189,2192,102174,2666127,38323
179,Equatorial Guinea,15906,0,183,0,15697,0,26,5,10710,123,307847,207289,1485107
180,San Marino,15683,0,114,0,15225,0,344,4,460479,3347,147532,4331787,34058
181,Djibouti,15598,0,189,0,15404,0,5,0,15388,186,302030,297973,1013617
182,CAR,14649,0,113,0,6859,0,7677,2,2942,23,81294,16326,4979475
183,Grenada,14165,0,219,0,13815,0,131,4,124853,1930,146475,1291063,113453
184,Bermuda,12901,0,131,0,12563,0,207,0,208525,2117,858416,13874960,61868
185,Solomon Islands,12437,0,139,0,11194,0,1104,2,17348,194,5117,7138,716905
186,Gambia,11994,0,365,0,11591,0,38,0,4726,144,155686,61350,2537653
187,Dominica,11988,0,63,0,11903,0,22,0,165798,871,187337,2590927,72305
188,Greenland,11971,0,21,0,2761,0,9189,4,210217,369,164926,2896182,56946
189,Yemen,11817,0,2148,0,9001,0,668,23,381,69,265253,8557,30996845
190,Monaco,11382,0,54,0,11109,0,219,4,286426,1359,54960,1383059,39738
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257994,1581,112382,2820692,39842
192,Sint Maarten,9920,0,86,0,9753,0,81,10,226774,1966,62056,1418617,43744
193,Eritrea,9733,0,103,0,9626,0,4,0,2678,28,23693,6520,3633938
194,Caribbean Netherlands,9349,0,34,0,8987,0,328,0,350701,1275,30126,1130092,26658
195,Niger,8866,0,308,0,8493,0,65,1,344,12,246455,9565,25767619
196,Tonga,8842,0,11,0,7016,0,1815,0,81999,102,334164,3098960,107831
197,Guinea-Bissau,8176,0,170,0,7280,0,726,6,3987,83,131519,64127,2050903
198,Comoros,8100,0,160,0,7933,0,7,0,8974,177,0,0,902620
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31448,8266151
200,Antigua and Barbuda,7535,0,135,0,7377,0,23,1,75824,1358,18901,190199,99375
201,Liberia,7402,0,294,0,5747,0,1361,2,1405,56,139824,26534,5269555
202,Chad,7378,0,192,0,4874,0,2312,0,427,11,191341,11082,17265762
203,St. Vincent Grenadines,6749,0,106,0,6641,0,2,0,60492,950,98713,884779,111568
204,British Virgin Islands,6162,0,62,0,N/A,N/A,N/A,1,201438,2027,102294,3344034,30590
205,Vanuatu,6109,0,7,0,5051,0,1051,5,19094,22,24976,78065,319937
206,Sao Tome and Principe,5948,0,73,0,5872,0,3,0,26270,322,29036,128243,226414
207,Turks and Caicos,5936,0,36,0,5862,0,38,4,149706,908,447713,11291342,39651
208,Saint Kitts and Nevis,5555,0,43,0,5509,0,3,0,103119,798,65141,1209226,53870
209,Samoa,4793,0,10,0,1605,0,3178,3,23874,50,36282,180719,200765
210,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
211,Palau,4190,0,6,0,3803,0,381,0,229614,329,42790,2344915,18248
212,Cook Islands,3788,0,0,0,3182,0,606,0,215313,0,14341,815154,17593
213,Kiribati,3071,0,13,0,2596,0,462,3,25025,106,0,0,122716
214,Anguilla,2731,0,9,0,2716,0,6,4,179176,590,51382,3371080,15242
215,Saint Pierre Miquelon,2537,0,1,0,2449,0,87,1,441678,174,22941,3993907,5744
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41697,643,20508,1883542,10888
218,Montserrat,176,0,2,0,174,0,0,0,35221,400,9403,1881729,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34963,0,8632,2357826,3661
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8081,665118
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Western Sahara,10,0,1,0,8,0,1,0,16,2,0,0,623514
223,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
224,Marshall Islands,7,0,0,0,7,0,0,0,117,0,0,0,59902
225,Niue,7,0,0,0,7,0,0,0,4253,0,0,0,1646
226,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10945
227,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6109
228,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117173
