,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
41,Serbia,1997855,987,15936,3,1962295,1655,19624,22,230318,1837,9395105,1083093,8674326
42,Bangladesh,1952412,50,29126,0,1891528,331,31758,1283,11647,174,13936400,83139,167628694
43,Hungary,1884458,4978,45971,106,1760777,12070,77710,49,195963,4780,11275271,1172503,9616408
44,Slovakia,1765962,704,19773,14,1712337,5126,33852,109,323177,3619,7023635,1285349,5464380
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163147,1353,16670254,1605288,10384590
46,Georgia,1653460,342,16794,1,1634474,161,2192,0,415918,4224,16728948,4208064,3975450
47,Pakistan,1527411,85,30364,0,1493707,45,3340,209,6682,133,27944584,122256,228573595
48,Ireland,1498834,0,6932,0,1379221,5067,112681,44,297589,1376,11993341,2381241,5036593
49,Norway,1420033,0,2783,0,N/A,N/A,N/A,20,258320,506,11002430,2001467,5497184
50,Kazakhstan,1305406,10,13660,0,1290896,16,850,24,68064,712,11575012,603524,19179036
51,Hong Kong,1199038,600,9176,17,N/A,N/A,N/A,115,157645,1206,44972952,5912868,7605945
52,Morocco,1164411,0,16064,0,1147740,0,607,293,30891,426,11237010,298109,37694267
53,Singapore,1162780,0,1316,0,1097300,0,64164,9,195993,222,23712995,3996952,5932770
54,Bulgaria,1150342,0,36810,0,952493,0,161039,112,167817,5370,9760647,1423924,6854755
55,Croatia,1113663,116,15752,10,1094448,589,3463,22,274307,3880,4745536,1168875,4059919
56,Cuba,1100312,239,8522,1,1090258,420,1532,23,97250,753,12920253,1141947,11314231
57,Lebanon,1095685,0,10363,0,1076531,0,8791,186,161828,1531,4795578,708285,6770692
58,Lithuania,1050181,380,9027,3,1008847,1625,32307,53,395658,3401,8186572,3084307,2654266
59,Tunisia,1038668,0,28509,0,N/A,N/A,N/A,29,86267,2368,4547755,377716,12040157
60,Slovenia,998247,456,6564,4,972305,3425,19378,30,480053,3157,2635151,1267235,2079450
61,Nepal,978684,10,11951,0,966399,26,334,0,32541,397,5603173,186304,30075373
62,Belarus,974961,247,6908,5,928536,0,39517,0,103239,731,13044848,1381320,9443755
63,Finland,949583,0,3517,0,46000,0,900066,29,170907,633,10591416,1906254,5556140
64,Bolivia,904029,121,21904,1,853081,475,29044,220,75599,1832,2693845,225271,11958241
65,UAE,895892,229,2302,0,878056,408,15534,0,88663,228,152983497,15140191,10104463
66,Uruguay,895775,0,7197,0,886654,0,1924,18,256280,2059,6091188,1742681,3495298
67,Ecuador,866884,0,35528,0,N/A,N/A,N/A,759,47834,1960,2470170,136301,18122920
68,Costa Rica,844892,0,8357,0,825599,0,10936,44,163187,1614,4163300,804121,5177452
69,New Zealand,839455,8306,570,6,785513,11105,53372,0,167821,114,6972596,1393934,5002100
70,Guatemala,837608,0,17434,0,817392,0,2782,5,45254,942,4357102,235403,18509094
71,Latvia,813415,172,5716,1,798646,1392,9053,11,439958,3092,7130453,3856698,1848849
72,Azerbaijan,792365,0,9706,0,782533,0,126,0,76907,942,6771851,657276,10302897
73,Panama,768978,0,8179,0,758497,0,2302,9,173333,1844,5793689,1305937,4436424
74,Saudi Arabia,752848,143,9072,3,739536,240,4240,56,21038,254,41771765,1167299,35784981
75,Sri Lanka,662912,0,16496,0,642556,0,3860,0,30727,765,6477329,300236,21574099
76,Paraguay,648446,0,18734,0,624673,0,5039,3,88956,2570,2615453,358798,7289482
77,Kuwait,630888,0,2555,0,627278,0,1055,4,143917,583,7976136,1819499,4383698
78,Myanmar,612658,56,19434,0,591507,134,1717,0,11126,353,7848897,142543,55063264
79,Palestine,581816,0,5353,0,575899,0,564,17,109492,1007,3078533,579352,5313756
80,Dominican Republic,578789,0,4375,0,574244,0,170,16,52413,396,3255822,294837,11042788
81,Estonia,568335,691,2525,3,502807,554,63003,4,427920,1901,3298904,2483866,1328133
82,Bahrain,563584,0,1474,0,558446,0,3664,4,311815,816,9679913,5355614,1807433
83,Venezuela,522049,0,5702,0,514911,0,1436,230,18452,202,3359014,118728,28291608
84,Moldova,516444,0,11482,0,503413,0,1549,27,128559,2858,3204755,797765,4017168
85,Egypt,511977,0,24522,0,442182,0,45273,122,4840,232,3693367,34912,105791067
86,Libya,501862,0,6429,0,490900,0,4533,101,71301,913,2476960,351908,7038662
87,Ethiopia,470288,0,7509,0,453646,0,9133,21,3917,63,4739492,39475,120062207
88,Mongolia,469399,34,2177,0,313256,0,153966,192,139170,645,4030048,1194851,3372847
89,Cyprus,464366,0,993,0,124370,0,339003,60,379662,812,9477138,7748426,1223105
90,Armenia,422784,14,8622,0,410485,27,3677,0,142200,2900,3020875,1016047,2973165
91,Honduras,421659,0,10891,0,131100,0,279668,105,41393,1069,1263329,124017,10186760
92,Oman,388922,31,4257,0,384002,27,663,7,72843,797,25000000,4682389,5339155
93,Bosnia and Herzegovina,376526,89,15752,3,192218,0,168556,0,116059,4855,1750145,539458,3244265
94,Qatar,363754,100,677,0,362094,143,983,1,129551,241,3423078,1219130,2807805
95,Réunion,360445,0,731,0,342442,0,17272,10,397509,806,1603660,1768563,906759
96,Kenya,323618,0,5649,0,317811,0,158,0,5790,101,3568521,63846,55892218
97,Zambia,318515,0,3973,0,313692,0,850,0,16499,206,3399995,176114,19305665
98,North Macedonia,308752,133,9263,1,298688,156,801,0,148209,4446,1999002,959573,2083221
99,Botswana,305859,0,2688,0,303026,0,145,1,125524,1103,2026898,831835,2436658
100,Albania,274520,0,3496,0,270658,0,366,2,95579,1217,1793981,624609,2872168
101,Algeria,265741,0,6874,0,178336,0,80531,6,5870,152,230861,5100,45269193
102,Nigeria,255648,0,3143,0,249847,0,2658,11,1187,15,4977858,23122,215287378
103,Zimbabwe,247297,0,5464,0,241112,0,721,12,16216,358,2229802,146212,15250472
104,Uzbekistan,238321,8,1637,0,236321,12,363,23,6940,48,1377915,40128,34338044
105,Montenegro,234251,0,2709,0,230916,0,626,6,372888,4312,2439629,3883473,628208
106,Luxembourg,229311,0,1054,0,214556,0,13701,4,355952,1636,4200517,6520335,644218
107,Mozambique,225332,0,2201,0,223079,0,52,13,6865,67,1306594,39807,32823079
108,Laos,201460,958,727,5,7660,0,193073,0,26988,97,1232128,165061,7464667
109,Kyrgyzstan,200982,2,2991,0,196341,10,1650,131,29921,445,1907195,283936,6716984
110,China,188351,3316,4648,7,153319,1912,30384,75,131,3,160000000,111163,1439323776
111,Iceland,183974,0,110,0,75685,0,108179,1,532932,319,1953616,5659194,345211
112,Afghanistan,178513,51,7680,1,161603,59,9230,1124,4408,190,937154,23141,40498204
113,Maldives,178313,0,298,0,163687,0,14328,25,319789,534,2213831,3970321,557595
114,Uganda,164055,0,3596,0,100205,0,60254,2,3395,74,2607787,53962,48326710
115,El Salvador,162089,0,4125,0,150662,0,7302,8,24766,630,1950448,298013,6544838
116,Ghana,161101,0,1445,0,159624,0,32,1,4998,45,2430490,75400,32234448
117,Namibia,158074,0,4022,0,153662,0,390,0,60257,1533,996110,379714,2623317
118,Martinique,147519,0,918,0,104,0,146497,8,393653,2450,828928,2211985,374744
119,Trinidad and Tobago,142422,0,3803,0,132350,0,6269,18,101180,2702,688829,489362,1407607
120,Brunei,140364,182,218,0,139187,494,959,2,315437,490,717784,1613059,444983
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350109,2134,938039,2343650,400247
122,Cambodia,136090,14,3055,0,132801,12,234,0,7943,178,2942234,171725,17133427
123,Rwanda,129758,0,1458,0,45522,0,82778,1,9592,108,5196697,384170,13527079
124,Jamaica,129281,0,2931,0,82613,0,43737,0,43320,982,969465,324853,2984322
125,Cameroon,119780,0,1927,0,117791,0,62,13,4320,69,1751774,63175,27728969
126,Angola,99194,0,1900,0,97149,0,145,0,2859,55,1499795,43226,34696309
127,Malta,89310,282,677,0,81503,701,7130,4,201307,1526,1861858,4196682,443650
128,DRC,87023,0,1337,0,50930,0,34756,0,922,14,846704,8966,94435439
129,Senegal,85972,1,1965,0,83986,1,21,1,4903,112,1060269,60470,17533896
130,Malawi,85728,0,2632,0,81915,0,1181,67,4283,132,569074,28432,20014980
131,Ivory Coast,81861,0,797,0,81026,0,38,0,2972,29,1489194,54059,27547805
132,French Guiana,80035,0,394,0,11254,0,68387,2,256077,1261,618263,1978169,312543
133,Suriname,79276,0,1325,0,49395,0,28556,0,133003,2223,235707,395450,596048
134,French Polynesia,72596,0,648,0,N/A,N/A,N/A,7,255785,2283,0,0,283817
135,Channel Islands,72328,0,165,0,70327,0,1836,0,409248,934,1252808,7088664,176734
136,Eswatini,70102,0,1395,0,68675,0,32,11,59324,1181,1010362,855019,1181683
137,Barbados,64794,0,386,0,61190,0,3218,0,224975,1340,632869,2197424,288005
138,Fiji,64513,0,862,0,62672,0,979,0,71043,949,506281,557527,908083
139,Madagascar,64121,0,1391,0,59370,0,3360,14,2214,48,418849,14460,28965556
140,Guyana,63371,0,1228,0,62049,0,94,1,79878,1548,583469,735448,793352
141,Sudan,62057,0,4929,0,N/A,N/A,N/A,0,1358,108,562941,12323,45682456
142,New Caledonia,60457,72,312,0,60064,53,81,9,208175,1074,98964,340768,290415
143,Mauritania,58683,0,982,0,57693,0,8,0,12054,202,795899,163480,4868469
144,Belize,57331,0,672,0,56473,0,186,6,139642,1637,529581,1289912,410556
145,Cabo Verde,55991,0,401,0,55525,0,65,23,98784,707,400982,707443,566805
146,Syria,55778,0,3150,0,52020,0,608,0,3054,172,146269,8010,18261854
147,Bhutan,54592,1488,19,1,47170,2132,7403,12,69382,24,2258161,2869955,786828
148,Gabon,47594,0,303,0,47280,0,11,0,20517,131,1591228,685942,2319770
149,Papua New Guinea,43663,0,649,0,42954,0,60,7,4720,70,249149,26933,9250547
150,Seychelles,41660,0,164,0,40675,0,821,0,418955,1649,0,0,99438
151,Curaçao,41652,0,271,0,40800,0,581,3,251986,1639,494095,2989171,165295
152,Andorra,40709,0,153,0,39999,0,557,14,525372,1975,249838,3224299,77486
153,Burundi,38722,0,38,0,773,0,37911,0,3092,3,345742,27605,12524732
154,Taiwan,37710,1727,856,2,22300,258,14554,0,1578,36,13884153,581073,23894003
155,Mauritius,37391,0,985,0,35417,0,989,0,29314,772,358675,281193,1275549
156,Mayotte,37038,0,187,0,2964,0,33887,0,130140,657,176919,621639,284601
157,Togo,36967,0,273,0,36679,0,15,0,4285,32,726223,84189,8626145
158,Guinea,36459,0,440,0,35976,0,43,8,2648,32,660107,47936,13770534
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704488,569,778000,15814294,49196
160,Aruba,34345,0,212,0,34038,0,95,2,319257,1971,177885,1653544,107578
161,Tanzania,33851,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62780106
162,Bahamas,33411,0,789,0,32271,0,351,11,83533,1973,229817,574578,399975
163,Lesotho,32910,0,697,0,24155,0,8058,0,15147,321,431221,198475,2172673
164,Mali,30669,0,729,0,29763,0,177,0,1440,34,660646,31024,21295008
165,Haiti,30594,0,835,0,29176,0,583,0,2626,72,132422,11365,11651529
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331038,1014,150753,1756230,85839
167,Benin,26952,0,163,0,25506,0,1283,5,2124,13,604310,47615,12691707
168,Somalia,26485,0,1350,0,13182,0,11953,0,1587,81,400466,23999,16687024
169,Congo,24079,0,385,0,20178,0,3516,0,4179,67,347815,60371,5761272
170,Saint Lucia,23094,0,367,0,22616,0,111,1,124744,1982,141628,765015,185131
171,Timor-Leste,22853,0,130,0,22704,0,19,0,16762,95,260287,190908,1363417
172,Cayman Islands,21406,0,26,0,8553,0,12827,1,318993,387,222773,3319768,67105
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11354,21929427
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6765741
175,Gibraltar,17494,0,101,0,16579,0,814,0,519526,2999,534283,15866807,33673
176,South Sudan,17408,0,138,0,13514,0,3756,1,1523,12,374091,32732,11428816
177,Tajikistan,17388,0,124,0,17264,0,0,0,1753,12,0,0,9921238
178,Liechtenstein,17005,2,84,0,16681,12,240,3,443717,2192,102174,2666058,38324
179,Equatorial Guinea,15906,0,183,0,15697,0,26,5,10708,123,307847,207236,1485487
180,San Marino,15683,0,114,0,15225,0,344,4,460466,3347,147532,4331660,34059
181,Djibouti,15598,0,189,0,15404,0,5,0,15387,186,302030,297938,1013735
182,CAR,14649,0,113,0,6859,0,7677,2,2941,23,81294,16324,4980164
183,Grenada,14165,0,219,0,13815,0,131,4,124849,1930,146475,1291018,113457
184,Bermuda,12901,0,131,0,12563,0,207,0,208531,2117,858416,13875408,61866
185,Solomon Islands,12437,0,139,0,11194,0,1104,2,17345,194,5117,7136,717043
186,Gambia,11994,0,365,0,11591,0,38,0,4725,144,155686,61337,2538212
187,Dominica,11988,0,63,0,11903,0,22,0,165795,871,187337,2590891,72306
188,Greenland,11971,0,21,0,2761,0,9189,4,210217,369,164926,2896182,56946
189,Yemen,11818,0,2148,0,9001,0,669,23,381,69,265253,8556,31002242
190,Monaco,11442,0,54,0,11207,0,181,4,287921,1359,54960,1382989,39740
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257962,1581,112382,2820338,39847
192,Sint Maarten,9920,0,86,0,9753,0,81,10,226753,1966,62056,1418488,43748
193,Eritrea,9733,0,103,0,9629,0,1,0,2678,28,23693,6519,3634341
194,Caribbean Netherlands,9384,0,34,0,9069,0,281,0,351988,1275,30126,1130008,26660
195,Tonga,9106,81,11,0,7622,138,1473,0,84439,102,378306,3507998,107841
196,Niger,8883,0,308,0,8495,0,80,1,345,12,247495,9602,25774845
197,Guinea-Bissau,8178,0,170,0,7306,0,702,6,3987,83,132181,64438,2051285
198,Comoros,8100,0,160,0,7933,0,7,0,8972,177,0,0,902772
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31443,8267483
200,Antigua and Barbuda,7539,0,135,0,7377,0,27,1,75859,1358,18901,190185,99382
201,Liberia,7402,0,294,0,5747,0,1361,2,1404,56,139824,26529,5270532
202,Chad,7396,0,193,0,4874,0,2329,0,428,11,191341,11080,17269641
203,St. Vincent Grenadines,6751,0,106,0,6641,0,4,0,60509,950,98713,884755,111571
204,Vanuatu,6401,15,7,0,5450,5,944,2,20003,22,24976,78051,319996
205,British Virgin Islands,6162,0,62,0,N/A,N/A,N/A,1,201432,2027,102294,3343925,30591
206,Sao Tome and Principe,5953,0,73,0,5875,0,5,0,26289,322,29036,128224,226448
207,Samoa,5947,0,12,0,1605,0,4330,3,29620,60,43442,216370,200776
208,Turks and Caicos,5936,0,36,0,5862,0,38,4,149691,908,447713,11290203,39655
209,Saint Kitts and Nevis,5559,0,43,0,5512,0,4,0,103187,798,65141,1209159,53873
210,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
211,Palau,4190,0,6,0,3803,0,381,0,229614,329,42790,2344915,18248
212,Cook Islands,3941,0,0,0,3389,0,552,0,224010,0,14341,815154,17593
213,Kiribati,3076,1,13,0,2597,1,466,3,25063,106,0,0,122732
214,Anguilla,2731,0,9,0,2716,0,6,4,179164,590,51382,3370859,15243
215,Saint Pierre Miquelon,2537,0,1,0,2449,0,87,1,441755,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41705,643,20508,1883888,10886
218,Montserrat,176,0,2,0,174,0,0,0,35221,400,9403,1881729,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34963,0,8632,2357826,3661
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8080,665190
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,14,0,0,0,7,0,7,0,234,0,0,0,59906
223,Western Sahara,10,0,1,0,8,0,1,0,16,2,0,0,623634
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,7,0,0,0,7,0,0,0,4253,0,0,0,1646
226,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10946
227,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6109
228,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117183
