,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
87,Cyprus,470481,0,1011,0,124370,0,345100,60,384623,827,9477138,7747665,1223225
88,Ethiopia,470417,0,7510,0,454967,0,7940,15,3917,63,4763756,39665,120101227
89,Mongolia,469580,30,2177,0,313256,0,154147,192,139194,645,4030048,1194595,3373569
90,Armenia,422825,3,8622,0,410558,10,3645,0,142210,2900,3035104,1020807,2973241
91,Honduras,422275,0,10892,0,131100,0,280283,105,41445,1069,1263329,123991,10188914
92,Oman,389053,17,4257,0,384145,90,651,2,72844,797,25000000,4680828,5340935
93,Bosnia and Herzegovina,376699,0,15756,0,192218,0,168725,0,116122,4857,1752716,540297,3243987
94,Réunion,374295,0,742,0,355605,0,17948,10,412744,818,1603660,1768393,906846
95,Qatar,364187,98,677,0,362674,106,836,2,129705,241,3426179,1220234,2807805
96,Kenya,323696,0,5649,0,317909,0,138,0,5790,101,3581506,64060,55908436
97,Zambia,318984,0,3974,0,314075,0,935,0,16517,206,3408441,176487,19312725
98,North Macedonia,309062,0,9271,0,299064,0,727,0,148358,4450,2007553,963678,2083220
99,Botswana,305859,0,2688,0,303026,0,145,1,125491,1103,2026898,831613,2437308
100,Albania,274791,0,3496,0,270869,0,426,2,95675,1217,1799730,626620,2872125
101,Algeria,265761,0,6874,0,178344,0,80543,6,5869,152,230861,5099,45280025
102,Nigeria,255685,0,3143,0,249890,0,2652,11,1187,15,5036813,23388,215357387
103,Zimbabwe,247524,0,5468,0,241362,0,694,12,16227,358,2240305,146872,15253429
104,Uzbekistan,238469,27,1637,0,236483,25,349,23,6943,48,1377915,40120,34344673
105,Montenegro,234619,0,2713,0,231297,0,609,6,373473,4319,2444820,3891730,628209
106,Luxembourg,233966,0,1058,0,221501,0,11407,1,363099,1642,4213886,6539666,644358
107,Mozambique,225358,0,2201,0,223104,0,53,13,6863,67,1308458,39849,32835088
108,Laos,205975,1082,732,0,7660,0,197583,0,27588,98,1232128,165029,7466109
109,Kyrgyzstan,200983,0,2991,0,196386,10,1606,131,29915,445,1907195,283874,6718456
110,China,200654,1580,4725,39,166398,2672,29531,236,139,3,160000000,111163,1439323776
111,Iceland,185074,0,114,0,75685,0,109275,0,536072,330,1953616,5658702,345241
112,Maldives,178883,0,298,0,163687,0,14898,25,320737,534,2213831,3969395,557725
113,Afghanistan,178689,39,7682,1,161748,40,9259,1124,4411,190,940341,23212,40510210
114,Uganda,164069,0,3596,0,100205,0,60268,2,3394,74,2612795,54043,48346539
115,El Salvador,162089,0,4127,0,150662,0,7300,8,24764,631,1950448,297993,6545284
116,Ghana,161124,0,1445,0,159655,0,24,1,4997,45,2433244,75465,32243327
117,Namibia,158332,0,4023,0,153662,0,647,0,60341,1533,1001354,381621,2623946
118,Martinique,147519,0,918,0,104,0,146497,8,393657,2450,828928,2212008,374740
119,Trinidad and Tobago,144359,0,3812,0,133604,0,6943,18,102552,2708,696148,494540,1407669
120,Brunei,141119,105,218,0,139882,158,1019,2,317093,490,717784,1612853,445040
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136200,0,3056,0,132896,0,248,0,7948,178,2946965,171969,17136588
123,Rwanda,129764,0,1458,0,45522,0,82784,0,9590,108,5225494,386173,13531478
124,Jamaica,129489,0,2943,0,82965,0,43581,0,43387,986,981688,328929,2984498
125,Cameroon,119780,0,1927,0,117791,0,62,13,4318,69,1751774,63154,27738024
126,Angola,99194,0,1900,0,97149,0,145,0,2858,55,1499795,43209,34710341
127,Malta,90595,196,688,1,84646,535,5261,4,204196,1551,1872465,4220438,443666
128,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8962,94472804
129,Senegal,85988,4,1967,1,84004,3,17,1,4902,112,1064723,60703,17539945
130,Malawi,85747,0,2633,0,81938,0,1176,67,4283,132,571585,28548,20021755
131,Ivory Coast,81887,0,799,0,81061,0,27,0,2972,29,1494624,54238,27556755
132,French Guiana,80422,0,394,0,11254,0,68774,1,257228,1260,622646,1991518,312649
133,Suriname,79302,0,1327,0,49396,0,28579,0,133030,2226,235824,395598,596120
134,Channel Islands,73609,0,166,0,72059,0,1384,0,416444,939,1252808,7087782,176756
135,French Polynesia,72648,0,648,0,N/A,N/A,N/A,7,255948,2283,0,0,283839
136,Eswatini,70284,0,1397,0,68764,0,123,11,59470,1182,1012397,856623,1181847
137,Barbados,67256,0,389,0,63424,0,3443,0,233520,1351,640085,2222440,288010
138,Fiji,64524,0,862,0,62677,0,985,0,71048,949,506642,557871,908171
139,Madagascar,64121,0,1391,0,59370,0,3360,14,2213,48,418849,14455,28975312
140,Guyana,63413,0,1228,0,62092,0,93,1,79925,1548,590638,744436,793403
141,Sudan,62093,0,4930,0,N/A,N/A,N/A,0,1359,108,562941,12319,45696479
142,New Caledonia,60457,0,312,0,60064,0,81,9,208148,1074,98964,340724,290452
143,Mauritania,58683,0,982,0,57693,0,8,0,12050,202,799187,164099,4870144
144,Bhutan,57771,431,20,0,53080,306,4671,3,73412,25,2284301,2902749,786944
145,Belize,57419,0,676,0,56534,0,209,6,139823,1646,534770,1302237,410655
146,Taiwan,56468,5172,856,0,23729,275,31883,0,2363,36,14289370,598017,23894590
147,Cabo Verde,56004,0,401,0,55538,0,65,23,98792,707,400982,707340,566887
148,Syria,55795,0,3150,0,52090,0,555,0,3054,172,146269,8007,18267679
149,Gabon,47597,0,303,0,47282,0,12,0,20512,131,1592483,686270,2320490
150,Papua New Guinea,43732,0,649,0,43025,0,58,7,4726,70,249149,26927,9252866
151,Seychelles,42079,0,165,0,41260,0,654,0,423134,1659,0,0,99446
152,Curaçao,41966,0,273,0,41251,0,442,3,253872,1652,496693,3004725,165304
153,Andorra,41013,0,153,0,40343,0,517,14,529282,1974,249838,3224215,77488
154,Burundi,38887,0,38,0,773,0,38076,0,3104,3,345742,27594,12529591
155,Mauritius,37656,0,990,0,35656,0,1010,0,29521,776,358675,281186,1275578
156,Mayotte,37038,0,187,0,2964,0,33887,0,130099,657,176919,621442,284691
157,Togo,36977,0,273,0,36679,0,25,0,4285,32,727740,84338,8628803
158,Guinea,36459,0,440,0,35976,0,43,8,2647,32,660107,47919,13775418
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704460,569,778000,15813651,49198
160,Aruba,34589,0,212,0,34251,0,126,2,321507,1971,177885,1653452,107584
161,Tanzania,33864,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62803443
162,Bahamas,33463,0,789,0,32310,0,364,11,83652,1972,229817,574504,400027
163,Lesotho,32910,0,697,0,24155,0,8058,0,15146,321,431221,198454,2172904
164,Mali,30727,0,731,0,29795,0,201,0,1442,34,663805,31160,21303009
165,Haiti,30640,0,835,0,29389,0,416,0,2629,72,132422,11363,11653427
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331015,1013,150753,1756107,85845
167,Benin,26952,0,163,0,25506,0,1283,5,2123,13,604310,47598,12696060
168,Somalia,26485,0,1350,0,13182,0,11953,0,1587,81,400466,23990,16693104
169,Congo,24079,0,385,0,20178,0,3516,0,4178,67,347815,60352,5763133
170,Saint Lucia,23239,0,368,0,22736,0,135,1,125520,1988,142630,770382,185142
171,Timor-Leste,22860,0,130,0,22714,0,16,0,16762,95,261007,191388,1363760
172,Cayman Islands,21755,0,26,0,8553,0,13176,1,324145,387,222773,3319273,67115
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11350,21937286
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6766817
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17422,0,138,0,13514,0,3770,1,1524,12,376391,32928,11430608
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9924172
178,Liechtenstein,17103,12,85,1,16831,30,187,0,446251,2218,102174,2665919,38326
179,San Marino,16140,0,114,0,15662,0,364,4,473870,3347,149271,4382590,34060
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10704,123,310972,209251,1486120
181,Djibouti,15611,0,189,0,15411,0,11,0,15396,186,303924,299748,1013932
182,CAR,14649,0,113,0,6859,0,7677,2,2941,23,81294,16320,4981312
183,Grenada,14428,0,220,0,13945,0,263,4,127159,1939,148567,1309376,113464
184,Bermuda,13143,0,131,0,12719,0,293,0,212453,2118,866313,14003734,61863
185,Solomon Islands,12437,0,139,0,11194,0,1104,2,17339,194,5117,7134,717274
186,Dominica,12011,0,63,0,11926,0,22,0,166107,871,187690,2595666,72309
187,Gambia,11995,0,365,0,11591,0,39,0,4724,144,155686,61314,2539143
188,Greenland,11971,0,21,0,2761,0,9189,4,210209,369,164926,2896081,56948
189,Yemen,11818,0,2149,1,9009,8,660,23,381,69,265253,8553,31011237
190,Monaco,11604,0,54,0,11362,0,188,4,291969,1359,54960,1382850,39744
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257903,1581,112382,2819701,39856
192,Sint Maarten,9990,0,86,0,9841,0,63,10,228317,1965,62056,1418261,43755
193,Eritrea,9733,0,103,0,9629,0,1,0,2678,28,23693,6518,3635012
194,Caribbean Netherlands,9592,0,34,0,9392,0,166,0,359749,1275,30126,1129880,26663
195,Tonga,9553,0,11,0,8306,0,1236,0,88571,102,408213,3784761,107857
196,Niger,8914,0,309,0,8507,0,98,1,346,12,249026,9657,25786888
197,Guinea-Bissau,8185,0,171,0,7515,0,499,6,3989,83,132611,64628,2051923
198,Comoros,8100,0,160,0,7933,0,7,0,8970,177,0,0,903026
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31435,8269703
200,Antigua and Barbuda,7571,0,135,0,7402,0,34,1,76172,1358,18901,190164,99393
201,Liberia,7432,0,294,0,5747,0,1391,2,1410,56,139824,26521,5272160
202,Chad,7396,0,193,0,4874,0,2329,0,428,11,191341,11075,17276107
203,Samoa,7185,0,13,0,1605,0,5567,3,35783,65,53893,268399,200794
204,Vanuatu,6840,51,12,0,6384,393,444,2,21369,37,24976,78027,320095
205,St. Vincent Grenadines,6779,0,106,0,6641,0,32,0,60757,950,98860,886033,111576
206,British Virgin Islands,6296,0,62,0,N/A,N/A,N/A,1,205792,2027,102862,3362163,30594
207,Sao Tome and Principe,5953,0,73,0,5875,0,5,0,26282,322,29036,128193,226503
208,Turks and Caicos,5941,0,36,0,5862,0,43,4,149791,908,478593,12066789,39662
209,Saint Kitts and Nevis,5561,0,43,0,5517,0,1,0,103215,798,65141,1209046,53878
210,Cook Islands,4727,0,0,0,3990,0,737,0,268686,0,15740,894674,17593
211,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
212,Palau,4396,0,6,0,3879,0,511,1,240877,329,45500,2493151,18250
213,Kiribati,3076,0,13,0,2597,0,466,3,25058,106,0,0,122757
214,Anguilla,2731,0,9,0,2716,0,6,4,179141,590,51382,3370417,15245
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41713,643,20508,1884234,10884
218,Montserrat,183,0,2,0,174,0,7,0,36622,400,9700,1941165,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34944,0,8632,2356538,3663
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8079,665311
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,15,0,0,0,7,0,8,0,250,0,0,0,59911
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623836
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,0,0,0,7,0,1,0,4860,0,0,0,1646
226,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10947
227,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
228,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117199
