,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
29,Portugal,3853800,0,22280,0,N/A,N/A,N/A,61,379978,2197,41418112,4083759,10142155
30,South Africa,3808368,0,100407,0,3663153,0,44808,192,62761,1655,24554412,404648,60680863
31,Canada,3771460,0,39481,0,3470114,0,261865,468,98345,1030,61084458,1592839,38349433
32,Philippines,3686543,168,60439,0,3621410,166,4694,289,32840,538,29658380,264200,112257415
33,Switzerland,3619035,0,13865,0,3492051,2700,113119,69,412624,1581,20851897,2377430,8770773
34,Peru,3567863,0,212891,0,N/A,N/A,N/A,295,105512,6296,29946934,885620,33814658
35,Chile,3566183,0,57580,0,3432333,0,76270,197,183660,2965,37153233,1913405,19417334
36,Greece,3343565,0,29284,0,3237163,0,77118,231,323687,2835,80206153,7764662,10329639
37,Denmark,2970002,808,6218,11,2950099,1862,13685,8,509466,1067,127263854,21830505,5829634
38,Romania,2897528,685,65540,17,2606660,0,225328,167,152484,3449,22791438,1199408,19002238
39,Sweden,2503090,0,18791,0,2472416,1204,11883,16,245045,1840,18534055,1814426,10214832
40,Iraq,2325397,45,25212,0,2298717,146,1468,13,55528,602,18489800,441513,41878259
41,Serbia,2008740,597,16015,4,1978619,0,14106,23,231614,1847,9522660,1097992,8672795
42,Bangladesh,1952747,4,29127,0,1896788,257,26832,1273,11644,174,14001137,83489,167700367
43,Hungary,1903200,0,46266,0,1808061,0,48873,40,197934,4812,11355462,1180973,9615341
44,Slovakia,1783906,553,19952,9,1750517,2410,13437,50,326454,3651,7107056,1300588,5464495
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163078,1352,16670254,1604604,10389014
46,Georgia,1655221,0,16811,0,1637293,0,1117,0,416396,4229,16920079,4256499,3975116
47,Pakistan,1528624,21,30372,0,1494141,0,4111,107,6682,133,28215463,123340,228761407
48,Ireland,1520327,0,7103,0,1467271,0,45953,39,301712,1410,12088609,2399008,5039003
49,Norway,1427148,0,3006,0,N/A,N/A,N/A,20,259527,547,11002430,2000793,5499035
50,Kazakhstan,1305566,9,13660,0,1291187,60,719,24,68038,712,11575012,603215,19188852
51,Hong Kong,1205717,321,9333,5,N/A,N/A,N/A,5,158468,1227,44972952,5910805,7608600
52,Singapore,1204184,0,1340,0,1144153,1811,58691,6,202903,226,23767171,4004727,5934779
53,Morocco,1165026,0,16069,0,1148661,0,296,293,30892,426,11237010,297958,37713387
54,Bulgaria,1158354,0,36953,0,986992,0,134409,82,169042,5393,9871453,1440566,6852481
55,Croatia,1125723,961,15865,9,1104237,665,5621,17,277352,3909,4804096,1183619,4058818
56,Cuba,1103606,118,8527,0,1094417,150,662,23,97544,754,12920253,1141977,11313930
57,Lebanon,1097118,0,10392,0,1081770,0,4956,186,162071,1535,4795578,708424,6769363
58,Lithuania,1059185,186,9111,1,1027730,895,22344,20,399298,3435,8260224,3113989,2652618
59,Finland,1052767,29754,4150,211,46000,0,1002617,21,189465,747,10773620,1938917,5556515
60,Tunisia,1040712,0,28566,0,N/A,N/A,N/A,29,86398,2371,4584296,380580,12045560
61,Slovenia,1013935,990,6605,3,995202,1265,12128,23,487595,3176,2649734,1274240,2079462
62,Belarus,981259,189,6963,5,928536,0,45760,0,103907,737,13180098,1395662,9443619
63,Nepal,978899,15,11951,0,966730,15,218,0,32523,397,5648397,187665,30098312
64,New Zealand,969959,8697,774,21,914741,9096,54444,0,193910,155,7095449,1418494,5002100
65,Bolivia,905212,62,21924,1,860297,574,22991,220,75654,1832,2705422,226107,11965203
66,UAE,899637,196,2302,0,883461,301,13874,0,88988,228,156785227,15508417,10109686
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256242,2059,6091188,1742419,3495823
68,Ecuador,869956,0,35598,0,N/A,N/A,N/A,759,47972,1963,2470170,136213,18134638
69,Costa Rica,857290,0,8421,0,836721,0,12148,42,165517,1626,4291131,828486,5179483
70,Guatemala,847491,0,17636,0,827705,0,2150,5,45752,952,4477695,241729,18523603
71,Latvia,823732,622,5780,3,810145,412,7807,7,445756,3128,7192553,3892192,1847944
72,Azerbaijan,792599,11,9709,0,782839,35,51,0,76900,942,6826926,662365,10306888
73,Panama,780148,0,8189,0,764020,0,7939,8,175733,1845,5897952,1328548,4439396
74,Saudi Arabia,754623,159,9096,2,742239,112,3288,55,21074,254,41940947,1171250,35808699
75,Sri Lanka,663469,0,16507,0,646134,0,828,0,30747,765,6486117,300589,21578015
76,Paraguay,649455,0,18870,0,624673,0,5912,2,89048,2587,2623300,359686,7293312
77,Kuwait,631409,0,2555,0,628090,0,764,8,143945,582,8007805,1825573,4386460
78,Myanmar,612951,0,19434,0,591894,0,1623,0,11129,353,7989608,145057,55079184
79,Palestine,581940,0,5353,0,576242,0,345,17,109409,1006,3078533,578785,5318954
80,Dominican Republic,579572,0,4376,0,574824,0,372,1,52462,396,3283648,297229,11047540
81,Estonia,572434,0,2548,0,511857,0,58029,3,430994,1918,3329716,2506992,1328172
82,Bahrain,570103,0,1476,0,565516,0,3111,2,314968,815,9733630,5377598,1810033
83,Venezuela,522564,0,5709,0,515819,0,1036,230,18473,202,3359014,118743,28288101
84,Moldova,516986,0,11489,0,504142,0,1355,49,128707,2860,3216305,800721,4016759
85,Egypt,515645,0,24613,0,442182,0,48850,122,4870,232,3693367,34884,105875571
86,Libya,501904,0,6430,0,490973,0,4501,101,71265,913,2477219,351740,7042747
87,Cyprus,474267,0,1020,0,124370,0,348877,60,387635,834,9477138,7746000,1223488
88,Ethiopia,470647,0,7510,0,455716,0,7421,5,3916,62,4800646,39943,120187071
89,Mongolia,469885,0,2179,0,313256,0,154450,192,139219,646,4030048,1194033,3375157
90,Honduras,423794,0,10895,0,132358,0,280541,105,41574,1069,1358559,133275,10193652
91,Armenia,422877,0,8622,0,412026,0,2229,0,142220,2900,3059332,1028898,2973407
92,Oman,389126,0,4258,0,384243,0,625,4,72804,797,25000000,4677399,5344851
93,Bosnia and Herzegovina,377087,0,15765,0,192218,0,169104,0,116264,4861,1758191,542087,3243377
94,Réunion,374295,0,742,0,355605,0,17948,10,412656,818,1603660,1768019,907038
95,Qatar,364826,0,677,0,363645,0,504,3,129933,241,3452650,1229662,2807805
96,Kenya,323818,12,5649,0,318042,8,127,0,5788,101,3608332,64499,55944116
97,Zambia,319755,0,3976,0,315266,0,513,1,16543,206,3429405,177430,19328259
98,North Macedonia,309925,0,9283,0,300021,0,621,0,148772,4456,2025083,972094,2083217
99,Botswana,305859,0,2688,0,303026,0,145,1,125417,1102,2026898,831126,2438737
100,Albania,275211,0,3496,0,271424,0,291,2,95825,1217,1808952,629851,2872031
101,Algeria,265782,0,6875,0,178358,0,80549,6,5867,152,230861,5096,45303854
102,Nigeria,255766,0,3143,0,249914,0,2709,11,1187,15,5075820,23552,215511406
103,Zimbabwe,248050,0,5471,0,241899,0,680,12,16255,359,2264510,148396,15259935
104,Luxembourg,240132,0,1068,0,229649,0,9415,1,372492,1657,4234646,6568765,644664
105,Uzbekistan,238651,15,1637,0,236777,12,237,23,6946,48,1377915,40103,34359257
106,Montenegro,235484,0,2716,0,232117,0,651,6,374848,4323,2456137,3909726,628212
107,Taiwan,232402,30106,886,5,30973,1276,200543,0,9726,37,15072064,630739,23895881
108,Mozambique,225400,0,2201,0,223155,0,44,13,6859,67,1314422,39999,32861508
109,China,218571,373,5141,13,200675,2125,12755,650,152,4,160000000,111163,1439323776
110,Laos,208368,230,748,2,7660,0,199960,0,27897,100,1232128,164959,7469284
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29902,445,1907195,283737,6721694
112,Iceland,185795,0,119,0,75685,0,109991,0,538057,345,2264004,6556496,345307
113,Maldives,179171,0,298,0,163687,0,15186,25,321088,534,2213831,3967354,558012
114,Afghanistan,178905,4,7684,0,161916,20,9305,1124,4413,190,944912,23310,40536624
115,Uganda,164069,0,3596,0,100205,0,60268,2,3391,74,2612795,53994,48390164
116,El Salvador,162089,0,4128,0,150662,0,7299,8,24761,631,1950448,297948,6546266
117,Ghana,161216,0,1445,0,159737,0,34,1,4997,45,2438498,75582,32262860
118,Namibia,158940,0,4025,0,153662,0,1253,0,60541,1533,1009474,384513,2625331
119,Martinique,153253,0,926,0,104,0,152223,8,408968,2471,828928,2212061,374731
120,Trinidad and Tobago,149532,0,3843,0,137013,0,8676,18,106216,2730,712717,506261,1407805
121,Brunei,142312,146,218,0,141540,132,554,4,319683,490,717784,1612396,445166
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350106,2134,938039,2343633,400250
123,Cambodia,136258,0,3056,0,133156,0,46,0,7948,178,2954445,172336,17143544
124,Jamaica,130473,0,2970,0,83874,0,43629,0,43711,995,1008811,337973,2984886
125,Rwanda,129819,0,1459,0,45522,0,82838,0,9587,108,5285642,390339,13541157
126,Cameroon,119780,0,1927,0,117791,0,62,13,4315,69,1751774,63109,27757944
127,Angola,99194,0,1900,0,97149,0,145,0,2855,55,1499795,43170,34741212
128,Malta,92475,167,708,5,88213,287,3554,4,208417,1596,1891415,4262814,443701
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8955,94555007
130,Senegal,86012,2,1966,0,84028,3,18,0,4900,112,1072294,61088,17553251
131,Malawi,85795,0,2634,0,82069,0,1092,67,4282,131,575161,28705,20036661
132,Ivory Coast,81967,0,799,0,81132,0,36,0,2972,29,1503708,54529,27576446
133,French Guiana,80859,0,395,0,11254,0,69210,2,258433,1262,627211,2004625,312882
134,Suriname,79393,0,1328,0,49402,0,28663,0,133148,2227,236066,395899,596278
135,Channel Islands,74642,0,171,0,73655,0,816,0,422174,967,1252808,7085858,176804
136,French Polynesia,72765,0,648,0,N/A,N/A,N/A,7,256316,2283,0,0,283888
137,Barbados,71748,621,401,2,67991,617,3356,0,249107,1392,654054,2270855,288021
138,Eswatini,70833,0,1398,0,69010,0,425,11,59916,1183,1016801,860086,1182208
139,Fiji,64699,9,862,0,62815,24,1022,0,71226,949,508406,559693,908366
140,Madagascar,64181,0,1391,0,59370,0,3420,14,2213,48,426220,14699,28996777
141,Guyana,63518,0,1228,0,62200,0,90,1,80046,1548,600940,757312,793517
142,Sudan,62135,0,4933,0,N/A,N/A,N/A,0,1359,108,562941,12311,45727331
143,New Caledonia,60749,0,312,0,60231,0,206,9,209094,1074,98964,340627,290535
144,Bhutan,59422,64,21,0,59033,177,368,2,75485,27,2301767,2923993,787200
145,Mauritania,58699,0,982,0,57700,0,17,0,12044,201,805551,165281,4873830
146,Belize,57561,0,676,0,56654,0,231,6,140095,1645,542191,1319610,410872
147,Cabo Verde,56036,0,401,0,55564,0,71,23,98817,707,400982,707113,567069
148,Syria,55833,0,3150,0,52243,0,440,0,3054,172,146269,8001,18280493
149,Gabon,47602,0,304,0,47285,0,13,0,20500,131,1593622,686293,2322072
150,Papua New Guinea,43821,0,650,0,43133,0,38,7,4733,70,249149,26912,9257967
151,Seychelles,42474,0,166,0,41727,0,581,0,427029,1669,0,0,99464
152,Curaçao,42241,0,274,0,41612,0,355,3,255504,1657,496693,3004361,165324
153,Andorra,41717,0,153,0,41021,0,543,14,538339,1974,249838,3224049,77492
154,Burundi,40675,0,38,0,773,0,39864,0,3244,3,345742,27571,12540281
155,Mauritius,37733,19,990,0,36031,22,712,0,29580,776,358675,281172,1275641
156,Mayotte,37363,0,187,0,2964,0,34212,0,131149,656,176919,621010,284889
157,Togo,36995,0,273,0,36702,0,20,0,4284,32,731516,84719,8634650
158,Guinea,36459,0,440,0,35976,0,43,8,2645,32,660107,47882,13786163
159,Aruba,34846,0,212,0,34516,0,118,3,323854,1970,177885,1653237,107598
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704374,569,778000,15811723,49204
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62854783
162,Bahamas,33626,0,798,0,32384,0,444,0,84036,1994,229817,574341,400140
163,Lesotho,32910,0,697,0,24155,0,8058,0,15142,321,431221,198407,2173414
164,Mali,30874,0,732,0,29978,0,164,0,1448,34,668249,31343,21320611
165,Haiti,30703,0,835,0,29555,0,313,0,2634,72,132422,11359,11657604
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330961,1013,150753,1755821,85859
167,Benin,26952,0,163,0,25506,0,1283,5,2121,13,604310,47562,12705635
168,Somalia,26485,0,1350,0,13182,0,11953,0,1585,81,400466,23971,16706482
169,Congo,24079,0,385,0,20178,0,3516,0,4175,67,347815,60309,5767227
170,Saint Lucia,23538,0,368,0,22953,0,217,0,127118,1987,143281,773793,185167
171,Timor-Leste,22883,4,130,0,22730,0,23,0,16770,95,263328,192983,1364516
172,Cayman Islands,22828,0,27,0,8553,0,14248,1,340016,402,222773,3318136,67138
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11341,21954577
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6769185
175,Gibraltar,17837,0,102,0,16579,0,1156,0,529712,3029,534283,15866807,33673
176,South Sudan,17490,0,138,0,13514,0,3838,1,1530,12,385179,33686,11434551
177,Tajikistan,17388,0,124,0,17264,0,0,0,1751,12,0,0,9930626
178,Liechtenstein,17230,5,84,0,17070,12,76,0,449529,2192,102174,2665710,38329
179,San Marino,16561,0,115,0,16175,0,271,4,486202,3376,152231,4469233,34062
180,Equatorial Guinea,15908,0,183,0,15701,0,24,5,10694,123,316462,212746,1487512
181,Solomon Islands,15677,0,141,0,14109,0,1427,2,21841,196,5117,7129,717782
182,Djibouti,15631,0,189,0,15427,0,15,0,15410,186,305941,301609,1014364
183,Grenada,14984,0,220,0,14229,0,535,4,132041,1939,151734,1337099,113480
184,CAR,14649,0,113,0,6859,0,7677,2,2939,23,81294,16312,4983839
185,Bermuda,13832,0,131,0,13289,0,412,0,223616,2118,885175,14310253,61856
186,Dominica,12161,0,63,0,12025,0,73,0,168169,871,191084,2642421,72314
187,Gambia,11995,0,365,0,11591,0,39,0,4720,144,155686,61265,2541191
188,Greenland,11971,0,21,0,2761,0,9189,4,210198,369,164926,2895928,56951
189,Monaco,11869,0,54,0,11672,0,143,4,298569,1358,54960,1382537,39753
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8548,31031025
191,Tonga,10494,0,11,0,9255,0,1228,0,97263,102,486186,4506187,107893
192,Saint Martin,10462,0,63,0,1399,0,9000,7,262363,1580,112382,2818287,39876
193,Samoa,10210,0,20,0,1605,0,8585,4,50838,100,73313,365043,200834
194,Sint Maarten,10065,0,86,0,9913,0,66,10,229957,1965,62056,1417807,43769
195,Caribbean Netherlands,9804,0,34,0,9714,0,56,0,367604,1275,30126,1129584,26670
196,Eritrea,9735,0,103,0,9631,0,1,0,2677,28,23693,6515,3636487
197,Niger,8957,0,309,0,8550,0,98,1,347,12,250880,9719,25813384
198,Guinea-Bissau,8210,0,171,0,7530,0,509,6,3998,83,134817,65658,2053324
199,Comoros,8100,0,160,0,7933,0,7,0,8964,177,0,0,903584
200,Vanuatu,7699,41,14,0,7262,125,423,0,24036,44,24976,77974,320311
201,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,928,15,259958,31416,8274588
202,Antigua and Barbuda,7654,0,137,0,7464,0,53,1,76989,1378,18901,190118,99417
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26503,5275742
204,Chad,7412,0,193,0,4874,0,2345,0,429,11,191341,11066,17290330
205,St. Vincent Grenadines,6786,0,106,0,6641,0,39,0,60814,950,98944,886698,111587
206,British Virgin Islands,6355,0,62,0,N/A,N/A,N/A,1,207680,2026,103049,3367614,30600
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151091,907,497269,12532613,39678
208,Sao Tome and Principe,5964,0,73,0,5884,0,7,0,26316,322,29036,128123,226626
209,Saint Kitts and Nevis,5570,0,43,0,5519,0,8,0,103359,798,70707,1312062,53890
210,Cook Islands,5229,0,1,0,4990,0,238,0,297204,57,16982,965215,17594
211,Palau,4690,0,6,0,4043,0,641,1,256958,329,46722,2559829,18252
212,St. Barth,4544,0,6,0,N/A,N/A,N/A,0,457511,604,78646,7918445,9932
213,Kiribati,3089,0,13,0,2601,0,475,3,25152,106,0,0,122812
214,Anguilla,2788,0,9,0,2766,0,13,4,182832,590,51382,3369532,15249
215,Saint Pierre Miquelon,2701,0,1,0,2449,0,251,1,470394,174,23446,4083246,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41736,644,20508,1885273,10878
218,Montserrat,371,0,2,0,198,0,171,0,74230,400,10135,2027811,4998
219,Falkland Islands,195,0,0,0,N/A,N/A,N/A,0,53191,0,8632,2354610,3666
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8076,665578
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59923
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624278
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117236
227,Nauru,5,0,0,0,3,0,2,0,457,0,0,0,10949
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
