,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
53,Morocco,1164825,51,16068,2,1148348,38,409,293,30894,426,11237010,298034,37703827
54,Bulgaria,1154646,0,36879,0,965243,0,152524,102,168472,5381,9815490,1432162,6853618
55,Croatia,1119916,1390,15808,7,1098860,264,5248,24,275884,3894,4776342,1176622,4059368
56,Cuba,1102355,191,8525,0,1092750,229,1080,23,97432,753,12920253,1141962,11314080
57,Lebanon,1096530,0,10380,0,1080401,0,5749,186,161968,1533,4795578,708354,6770027
58,Lithuania,1056495,838,9080,2,1020450,1274,26965,25,398160,3422,8232789,3102683,2653442
59,Tunisia,1040193,0,28550,0,N/A,N/A,N/A,29,86374,2371,4572976,379725,12042858
60,Slovenia,1007538,1135,6586,1,986126,1617,14826,29,484520,3167,2643588,1271288,2079456
61,Finland,1000472,0,3638,0,46000,0,950834,31,180060,655,10644579,1915758,5556328
62,Nepal,978778,8,11951,0,966575,17,252,0,32532,397,5628577,187078,30086842
63,Belarus,978773,656,6936,5,928536,0,43301,0,103643,734,13123162,1389623,9443687
64,New Zealand,906397,9902,671,22,850135,11272,55591,0,181203,134,6989903,1397394,5002100
65,Bolivia,904657,81,21909,1,856941,610,25807,220,75629,1832,2699040,225640,11961722
66,UAE,897770,212,2302,0,880814,333,14654,0,88826,228,155155472,15351174,10107075
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256261,2059,6091188,1742550,3495560
68,Ecuador,868285,0,35581,0,N/A,N/A,N/A,759,47895,1963,2470170,136257,18128779
69,Costa Rica,852074,0,8405,0,832853,0,10816,45,164542,1623,4291131,828649,5178467
70,Guatemala,843269,0,17534,0,823403,0,2332,5,45542,947,4426414,239054,18516348
71,Latvia,818644,614,5766,11,805376,1131,7502,11,442894,3119,7166055,3876905,1848396
72,Azerbaijan,792502,0,9707,0,782650,0,145,0,76905,942,6797352,659624,10304893
73,Panama,772830,0,8183,0,760639,0,4008,8,174143,1844,5843308,1316680,4437910
74,Saudi Arabia,753730,98,9084,2,741235,177,3411,43,21056,254,41860482,1169390,35796840
75,Sri Lanka,663239,0,16503,0,646115,5,621,0,30740,765,6486117,300616,21576057
76,Paraguay,649034,0,18795,0,624673,0,5566,5,89014,2578,2623300,359780,7291397
77,Kuwait,631409,0,2555,0,628090,0,764,8,143990,583,8007805,1826148,4385079
78,Myanmar,612802,17,19434,0,591740,25,1628,0,11127,353,7924721,143899,55071224
79,Palestine,581940,0,5353,0,576242,0,345,17,109462,1007,3078533,579068,5316355
80,Dominican Republic,579114,0,4376,0,574446,0,292,14,52431,396,3265645,295663,11045164
81,Estonia,571300,370,2533,0,509035,876,59732,2,430146,1907,3319801,2499562,1328153
82,Bahrain,567173,0,1475,0,562140,0,3558,3,313575,815,9706781,5366619,1808733
83,Venezuela,522243,0,5706,0,515621,0,916,230,18460,202,3359014,118736,28289854
84,Moldova,516986,0,11489,0,504142,0,1355,49,128701,2860,3216305,800681,4016964
85,Egypt,515645,0,24613,0,442182,0,48850,122,4872,233,3693367,34898,105833319
86,Libya,501904,0,6430,0,490973,0,4501,101,71286,913,2477219,351842,7040705
87,Cyprus,470481,0,1011,0,124370,0,345100,60,384601,826,9477138,7747209,1223297
88,Ethiopia,470468,0,7510,0,455039,0,7919,15,3916,63,4772777,39732,120124639
89,Mongolia,469712,67,2177,0,313256,0,154279,192,139215,645,4030048,1194441,3374002
90,Armenia,422855,17,8622,0,410598,10,3635,0,142218,2900,3042708,1023349,2973286
91,Honduras,422275,0,10892,0,131100,0,280283,105,41439,1069,1263329,123975,10190206
92,Oman,389113,14,4258,0,384215,23,640,4,72840,797,25000000,4679893,5342003
93,Bosnia and Herzegovina,376948,51,15764,0,192218,0,168966,0,116205,4860,1756783,541578,3243821
94,Réunion,374295,0,742,0,355605,0,17948,10,412720,818,1603660,1768291,906898
95,Qatar,364421,50,677,0,363061,139,683,3,129789,241,3431770,1222225,2807805
96,Kenya,323723,0,5649,0,317923,0,151,0,5789,101,3588732,64178,55918167
97,Zambia,319431,0,3976,0,314577,0,878,0,16536,206,3419145,177002,19316962
98,North Macedonia,309310,81,9278,1,299539,148,493,0,148477,4454,2013928,966738,2083219
99,Botswana,305859,0,2688,0,303026,0,145,1,125470,1103,2026898,831481,2437697
100,Albania,274862,0,3496,0,271030,0,336,2,95701,1217,1801917,627387,2872099
101,Algeria,265772,0,6875,0,178350,0,80547,6,5869,152,230861,5098,45286524
102,Nigeria,255685,0,3143,0,249890,0,2652,11,1187,15,5036813,23384,215399392
103,Zimbabwe,247667,0,5469,0,241500,0,698,12,16235,359,2246350,147251,15255204
104,Uzbekistan,238535,25,1637,0,236563,37,335,23,6945,48,1377915,40116,34348650
105,Luxembourg,235864,0,1062,0,224234,0,10568,2,365998,1648,4219947,6548229,644441
106,Montenegro,234957,81,2714,0,231563,71,680,6,374010,4320,2448672,3897856,628210
107,Mozambique,225367,0,2201,0,223106,0,60,13,6862,67,1310781,39911,32842294
108,China,207081,1824,4876,48,175431,3728,26774,318,144,3,160000000,111163,1439323776
109,Laos,206512,470,737,1,7660,0,198115,0,27657,99,1232128,165010,7466975
110,Kyrgyzstan,200991,1,2991,0,196397,4,1603,131,29912,445,1907195,283837,6719339
111,Iceland,185353,0,119,0,75685,0,109549,0,536852,345,1953616,5658407,345259
112,Maldives,179171,0,298,0,163687,0,15186,25,321208,534,2213831,3968840,557803
113,Afghanistan,178809,34,7683,0,161834,22,9292,1124,4413,190,942978,23273,40517414
114,Uganda,164069,0,3596,0,100205,0,60268,2,3393,74,2612795,54030,48358437
115,El Salvador,162089,0,4128,0,150662,0,7299,8,24763,631,1950448,297981,6545552
116,Ghana,161157,0,1445,0,159669,0,43,1,4997,45,2434977,75506,32248654
117,Namibia,158427,0,4025,0,153662,0,740,0,60369,1534,1003093,382229,2624324
118,Martinique,153253,0,926,0,104,0,152223,8,408961,2471,828928,2212026,374737
119,Trinidad and Tobago,145597,0,3817,0,134384,0,7396,18,103429,2712,698981,496539,1407706
120,Brunei,141531,126,218,0,140422,173,891,3,317994,490,717784,1612726,445075
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136235,5,3056,0,132994,26,185,0,7949,178,2950598,172162,17138485
123,Rwanda,129773,0,1458,0,45522,0,82793,0,9589,108,5243325,387415,13534118
124,Jamaica,129681,0,2949,0,83144,0,43588,0,43450,988,989308,331470,2984604
125,Cameroon,119780,0,1927,0,117791,0,62,13,4317,69,1751774,63142,27743456
126,Angola,99194,0,1900,0,97149,0,145,0,2857,55,1499795,43198,34718761
127,Malta,91221,189,696,3,85976,453,4549,4,205603,1569,1878113,4233083,443675
128,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8960,94495223
129,Senegal,85993,2,1967,0,84010,3,16,0,4902,112,1066909,60815,17543574
130,Malawi,85752,0,2633,0,81961,0,1158,67,4282,131,572705,28598,20025820
131,Ivory Coast,81909,0,799,0,81079,0,31,0,2972,29,1497187,54320,27562125
132,French Guiana,80422,0,394,0,11254,0,68774,1,257176,1260,622646,1991116,312712
133,Suriname,79336,0,1328,0,49401,0,28607,0,133078,2228,235950,395781,596163
134,Taiwan,76938,8923,858,2,24900,531,51180,0,3220,36,14517501,607555,23894942
135,Channel Islands,74229,0,167,0,72942,0,1120,0,419921,945,1252808,7087261,176769
136,French Polynesia,72678,0,648,0,N/A,N/A,N/A,7,256041,2283,0,0,283853
137,Eswatini,70354,0,1397,0,68814,0,143,11,59524,1182,1013391,857392,1181946
138,Barbados,68440,0,390,0,64630,0,3420,0,237628,1354,644046,2236170,288013
139,Fiji,64535,0,862,0,62690,0,983,0,71056,949,506984,558215,908224
140,Madagascar,64152,0,1391,0,59370,0,3391,14,2214,48,422372,14574,28981167
141,Guyana,63420,0,1228,0,62112,0,80,1,79931,1548,591338,745289,793434
142,Sudan,62117,0,4931,0,N/A,N/A,N/A,0,1359,108,562941,12317,45704894
143,New Caledonia,60517,0,312,0,60102,0,103,9,208338,1074,98964,340697,290475
144,Mauritania,58686,0,982,0,57694,0,10,0,12048,202,801344,164508,4871149
145,Bhutan,58643,270,20,0,56282,691,2341,2,74513,25,2292726,2913196,787014
146,Belize,57467,0,676,0,56572,0,219,6,139920,1646,537433,1308533,410714
147,Cabo Verde,56010,0,401,0,55545,0,64,23,98794,707,400982,707278,566937
148,Syria,55803,0,3150,0,52123,0,530,0,3054,172,146269,8005,18271174
149,Gabon,47597,0,303,0,47282,0,12,0,20508,131,1592483,686143,2320921
150,Papua New Guinea,43800,0,649,0,43100,0,51,7,4733,70,249149,26923,9254257
151,Seychelles,42474,0,166,0,41727,0,581,0,427085,1669,0,0,99451
152,Curaçao,41966,0,273,0,41251,0,442,3,253862,1651,496693,3004616,165310
153,Andorra,41013,0,153,0,40343,0,517,14,529275,1974,249838,3224174,77489
154,Burundi,39634,2,38,0,773,0,38823,0,3162,3,345742,27588,12532506
155,Mauritius,37586,14,990,0,35789,34,807,0,29465,776,358675,281183,1275595
156,Mayotte,37038,0,187,0,2964,0,33887,0,130074,657,176919,621324,284745
157,Togo,36981,0,273,0,36688,0,20,0,4285,32,729301,84504,8630398
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47909,13778348
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704431,569,778000,15813008,49200
160,Aruba,34589,0,212,0,34251,0,126,2,321495,1970,177885,1653391,107588
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62817445
162,Bahamas,33498,0,789,0,32328,0,381,11,83733,1972,229817,574459,400058
163,Lesotho,32910,0,697,0,24155,0,8058,0,15145,321,431221,198441,2173043
164,Mali,30769,0,731,0,29854,0,184,0,1444,34,665046,31211,21307810
165,Haiti,30655,0,835,0,29479,0,341,0,2630,72,132422,11362,11654566
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331000,1013,150753,1756025,85849
167,Benin,26952,0,163,0,25506,0,1283,5,2122,13,604310,47588,12698671
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23985,16696753
169,Congo,24079,0,385,0,20178,0,3516,0,4177,67,347815,60340,5764250
170,Saint Lucia,23285,0,368,0,22765,0,152,1,125764,1988,142871,771654,185149
171,Timor-Leste,22862,1,130,0,22722,1,10,0,16761,95,262382,192367,1363967
172,Cayman Islands,21755,0,26,0,8553,0,13176,1,324116,387,222773,3318976,67121
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11348,21942002
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6767463
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17445,0,138,0,13514,0,3793,1,1526,12,378620,33120,11431684
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9925932
178,Liechtenstein,17133,7,84,0,16942,29,107,0,447033,2192,102174,2665919,38326
179,San Marino,16186,0,114,0,15702,0,370,4,475220,3347,149271,4382590,34060
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10701,123,310972,209198,1486499
181,Djibouti,15611,0,189,0,15411,0,11,0,15395,186,303924,299713,1014049
182,Solomon Islands,14786,0,141,0,13307,0,1338,2,20610,197,5117,7133,717413
183,CAR,14649,0,113,0,6859,0,7677,2,2940,23,81294,16318,4982002
184,Grenada,14519,0,220,0,14007,0,292,4,127957,1939,149247,1315322,113468
185,Bermuda,13143,0,131,0,12719,0,293,0,212460,2118,866313,14004187,61861
186,Dominica,12011,0,63,0,11926,0,22,0,166104,871,187690,2595630,72310
187,Gambia,11995,0,365,0,11591,0,39,0,4723,144,155686,61301,2539702
188,Greenland,11971,0,21,0,2761,0,9189,4,210206,369,164926,2896030,56949
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8552,31016634
190,Monaco,11677,0,54,0,11486,0,137,4,293791,1359,54960,1382781,39746
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257871,1580,112382,2819347,39861
192,Sint Maarten,10018,0,86,0,9859,0,73,10,228936,1965,62056,1418131,43759
193,Tonga,9838,0,11,0,8721,0,1106,0,91205,102,423475,3925899,107867
194,Eritrea,9733,0,103,0,9629,0,1,0,2677,28,23693,6517,3635414
195,Caribbean Netherlands,9713,0,34,0,9590,0,89,0,364260,1275,30126,1129796,26665
196,Niger,8921,0,309,0,8510,0,102,1,346,12,249617,9677,25794115
197,Samoa,8351,0,16,0,1605,0,6730,4,41588,80,59708,297343,200805
198,Guinea-Bissau,8186,0,171,0,7528,0,487,6,3989,83,133617,65106,2052305
199,Comoros,8100,0,160,0,7933,0,7,0,8968,177,0,0,903178
200,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31430,8271035
201,Antigua and Barbuda,7571,0,135,0,7402,0,34,1,76168,1358,18901,190153,99399
202,Liberia,7434,0,294,0,5747,0,1393,2,1410,56,139824,26516,5273137
203,Chad,7411,0,193,0,4874,0,2344,0,429,11,191341,11073,17279986
204,Vanuatu,7054,89,13,0,6518,96,523,3,22033,41,24976,78012,320154
205,St. Vincent Grenadines,6779,0,106,0,6641,0,32,0,60755,950,98862,886027,111579
206,British Virgin Islands,6296,0,62,0,N/A,N/A,N/A,1,205779,2026,102862,3361943,30596
207,Turks and Caicos,5963,0,36,0,5862,0,65,4,150326,908,488787,12322258,39667
208,Sao Tome and Principe,5957,0,73,0,5880,0,4,0,26296,322,29036,128173,226537
209,Saint Kitts and Nevis,5562,0,43,0,5518,0,1,0,103227,798,65141,1208979,53881
210,Cook Islands,4854,0,1,0,4419,0,434,0,275905,57,16083,914170,17593
211,Palau,4486,0,6,0,3913,0,567,1,245808,329,45500,2493151,18250
212,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446234,604,78646,7918445,9932
213,Kiribati,3080,0,13,0,2599,0,468,3,25087,106,0,0,122772
214,Anguilla,2788,0,9,0,2766,0,13,4,182868,590,51382,3370195,15246
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41720,643,20508,1884580,10882
218,Montserrat,207,0,2,0,174,0,31,0,41425,400,9716,1944367,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34934,0,8632,2355895,3664
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8078,665384
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,7,0,10,0,284,0,0,0,59914
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623956
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,0,0,0,7,0,1,0,4860,0,0,0,1646
226,Nauru,4,1,0,0,3,0,1,0,365,0,0,0,10947
227,Micronesia,3,0,0,0,1,0,2,0,26,0,0,0,117209
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
