,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
53,Morocco,1164865,0,16069,0,1148406,0,390,293,30893,426,11237010,298015,37706217
54,Bulgaria,1155975,0,36901,0,974185,0,144889,86,168673,5384,9834317,1434968,6853334
55,Croatia,1121662,896,15822,5,1099822,962,6018,24,276324,3898,4783774,1178493,4059231
56,Cuba,1102559,0,8525,0,1093026,0,1008,23,97450,753,12920253,1141966,11314043
57,Lebanon,1096763,0,10382,0,1081031,0,5350,186,162007,1534,4795578,708372,6769861
58,Lithuania,1057675,527,9090,3,1022618,1124,25967,29,398636,3426,8242836,3106710,2653236
59,Tunisia,1040193,0,28550,0,N/A,N/A,N/A,29,86369,2371,4572976,379704,12043534
60,Finland,1023013,0,3939,0,46000,0,973074,24,184115,709,10720282,1929366,5556375
61,Slovenia,1009085,1249,6592,4,989018,1351,13475,23,485263,3170,2645195,1272060,2079458
62,Belarus,979346,0,6940,0,928536,0,43870,0,103704,735,13135844,1390968,9443670
63,Nepal,978806,13,11951,0,966612,19,243,0,32530,397,5635237,187281,30089710
64,New Zealand,923847,8325,696,13,869922,9438,53229,0,184692,139,7075276,1414461,5002100
65,Bolivia,904883,125,21910,0,858053,576,24920,220,75643,1832,2699040,225623,11962592
66,UAE,898310,265,2302,0,881516,368,14492,0,88874,228,155670872,15401175,10107727
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256256,2059,6091188,1742517,3495626
68,Ecuador,869124,0,35588,0,N/A,N/A,N/A,759,47938,1963,2470170,136246,18130244
69,Costa Rica,852074,0,8405,0,832853,0,10816,45,164534,1623,4291131,828608,5178721
70,Guatemala,844989,0,17545,0,825142,0,2302,5,45630,947,4444867,240027,18518162
71,Latvia,822013,411,5760,1,808909,952,7344,11,444744,3116,7174863,3881907,1848283
72,Azerbaijan,792521,0,9707,0,782675,0,139,0,76904,942,6801484,659993,10305392
73,Panama,774549,0,8184,0,761123,0,5242,8,174516,1844,5858021,1319885,4438281
74,Saudi Arabia,753822,0,9085,0,741389,0,3348,45,21057,254,41872220,1169621,35799805
75,Sri Lanka,663301,0,16504,0,646118,0,679,0,30742,765,6486117,300610,21576547
76,Paraguay,649034,0,18795,0,624673,0,5566,5,89008,2578,2623300,359757,7291876
77,Kuwait,631409,0,2555,0,628090,0,764,8,143979,583,8007805,1826005,4385424
78,Myanmar,612843,0,19434,0,591794,0,1615,0,11128,353,7935826,144096,55073214
79,Palestine,581940,0,5353,0,576242,0,345,17,109449,1007,3078533,578998,5317005
80,Dominican Republic,579248,0,4376,0,574601,0,271,6,52441,396,3274131,296415,11045758
81,Estonia,571917,292,2538,1,510350,608,59029,3,430609,1911,3324537,2503120,1328157
82,Bahrain,567988,0,1475,0,562988,0,3525,4,313969,815,9715743,5370609,1809058
83,Venezuela,522271,0,5707,0,515653,0,911,230,18462,202,3359014,118737,28289416
84,Moldova,516986,0,11489,0,504142,0,1355,49,128702,2860,3216305,800691,4016912
85,Egypt,515645,0,24613,0,442182,0,48850,122,4872,233,3693367,34894,105843882
86,Libya,501904,0,6430,0,490973,0,4501,101,71281,913,2477219,351817,7041215
87,Ethiopia,470515,0,7510,0,455292,0,7713,13,3916,63,4781317,39798,120140247
88,Cyprus,470481,0,1011,0,124370,0,345100,60,384586,826,9477138,7746905,1223345
89,Mongolia,469830,76,2179,2,313256,0,154395,192,139238,646,4030048,1194339,3374291
90,Armenia,422865,7,8622,0,411038,224,3205,0,142220,2900,3048431,1025263,2973316
91,Honduras,422275,0,10892,0,131100,0,280283,105,41436,1069,1263329,123964,10191067
92,Oman,389126,0,4258,0,384243,0,625,4,72833,797,25000000,4679269,5342715
93,Bosnia and Herzegovina,377043,0,15764,0,192218,0,169061,0,116238,4860,1757543,541831,3243710
94,Réunion,374295,0,742,0,355605,0,17948,10,412704,818,1603660,1768223,906933
95,Qatar,364560,62,677,0,363286,99,597,3,129838,241,3437848,1224390,2807805
96,Kenya,323745,0,5649,0,317932,0,164,0,5789,101,3593253,64252,55924655
97,Zambia,319594,0,3976,0,314690,0,928,0,16542,206,3423665,177210,19319786
98,North Macedonia,309434,0,9278,0,299653,0,503,0,148537,4454,2015726,967602,2083218
99,Botswana,305859,0,2688,0,303026,0,145,1,125457,1103,2026898,831392,2437957
100,Albania,275002,0,3496,0,271095,0,411,2,95750,1217,1804298,628220,2872082
101,Algeria,265776,0,6875,0,178353,0,80548,6,5868,152,230861,5097,45290856
102,Nigeria,255716,0,3143,0,249896,0,2677,11,1187,15,5075820,23562,215427396
103,Zimbabwe,247784,0,5469,0,241603,0,712,12,16241,358,2251091,147551,15256386
104,Uzbekistan,238577,21,1637,0,236650,45,290,23,6945,48,1377915,40112,34351302
105,Luxembourg,237248,0,1064,0,226196,0,9988,3,368113,1651,4225009,6555514,644497
106,Montenegro,235062,0,2714,0,231629,0,719,6,374177,4320,2449879,3899771,628211
107,Mozambique,225379,0,2201,0,223113,0,65,13,6861,67,1311778,39936,32847097
108,China,214243,5659,4975,52,180951,2796,28317,417,149,3,160000000,111163,1439323776
109,Laos,207196,315,743,3,7660,0,198793,0,27746,99,1232128,164998,7467552
110,Kyrgyzstan,200992,0,2991,0,196400,0,1601,131,29910,445,1907195,283812,6719928
111,Iceland,185353,0,119,0,75685,0,109549,0,536833,345,1953616,5658211,345271
112,Maldives,179171,0,298,0,163687,0,15186,25,321178,534,2213831,3968470,557855
113,Afghanistan,178873,23,7683,0,161883,34,9307,1124,4414,190,943950,23295,40522216
114,Uganda,164069,0,3596,0,100205,0,60268,2,3392,74,2612795,54021,48366369
115,El Salvador,162089,0,4128,0,150662,0,7299,8,24763,631,1950448,297973,6545730
116,Ghana,161170,0,1445,0,159679,0,46,1,4997,45,2435325,75509,32252205
117,Namibia,158545,0,4025,0,153662,0,858,0,60408,1534,1004453,382711,2624576
118,Martinique,153253,0,926,0,104,0,152223,8,408963,2471,828928,2212032,374736
119,Trinidad and Tobago,146942,0,3821,0,134973,0,8148,18,104382,2714,703591,499805,1407730
120,Brunei,141748,119,218,0,140711,136,819,2,318465,490,717784,1612643,445098
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136246,6,3056,0,133050,27,140,0,7949,178,2951847,172222,17139750
123,Jamaica,129862,0,2955,0,83256,0,43651,0,43510,990,993904,333002,2984675
124,Rwanda,129785,0,1458,0,45522,0,82805,0,9588,108,5254153,388165,13535878
125,Cameroon,119780,0,1927,0,117791,0,62,13,4317,69,1751774,63134,27747078
126,Taiwan,100753,12313,862,2,25975,575,73916,0,4216,36,14683203,614484,23895177
127,Angola,99194,0,1900,0,97149,0,145,0,2857,55,1499795,43191,34724374
128,Malta,91605,178,698,0,86759,403,4148,4,206465,1573,1879995,4237258,443682
129,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8959,94510169
130,Senegal,85994,0,1966,0,84011,0,17,0,4901,112,1067695,60851,17545993
131,Malawi,85767,0,2634,0,82066,0,1067,67,4282,132,573536,28636,20028530
132,Ivory Coast,81920,0,799,0,81090,0,31,0,2972,29,1499410,54394,27565705
133,French Guiana,80859,0,395,0,11254,0,69210,2,258538,1263,627211,2005439,312755
134,Suriname,79336,0,1328,0,49401,0,28607,0,133071,2227,235950,395762,596192
135,Channel Islands,74351,0,169,0,73141,0,1041,0,420590,956,1252808,7086900,176778
136,French Polynesia,72720,0,648,0,N/A,N/A,N/A,7,256182,2283,0,0,283861
137,Eswatini,70528,0,1397,0,68818,0,313,11,59668,1182,1014310,858122,1182011
138,Barbados,69345,0,390,0,65085,0,3870,0,240769,1354,646867,2245949,288015
139,Fiji,64634,0,862,0,62763,0,1009,0,71162,949,507722,559005,908260
140,Madagascar,64152,0,1391,0,59370,0,3391,14,2213,48,422372,14572,28985069
141,Guyana,63457,0,1228,0,62130,0,99,1,79976,1548,594884,749739,793455
142,Sudan,62117,0,4931,0,N/A,N/A,N/A,0,1359,108,562941,12315,45710503
143,New Caledonia,60517,0,312,0,60102,0,103,9,208327,1074,98964,340680,290490
144,Bhutan,59054,178,21,1,57320,737,1713,2,75031,27,2296712,2918090,787060
145,Mauritania,58686,0,982,0,57694,0,10,0,12046,202,802899,164805,4871819
146,Belize,57491,0,676,0,56597,0,218,6,139965,1646,538960,1312127,410753
147,Cabo Verde,56016,0,401,0,55550,0,65,23,98799,707,400982,707237,566970
148,Syria,55810,0,3150,0,52148,0,512,0,3054,172,146269,8004,18273504
149,Gabon,47602,0,304,0,47285,0,13,0,20507,131,1593622,686548,2321209
150,Papua New Guinea,43800,0,649,0,43100,0,51,7,4732,70,249149,26920,9255185
151,Seychelles,42474,0,166,0,41727,0,581,0,427072,1669,0,0,99454
152,Curaçao,41966,0,273,0,41251,0,442,3,253856,1651,496693,3004543,165314
153,Andorra,41349,0,153,0,40689,0,507,14,533604,1974,249838,3224132,77490
154,Burundi,39794,0,38,0,773,0,38983,0,3175,3,345742,27583,12534450
155,Mauritius,37642,28,990,0,35895,40,757,0,29509,776,358675,281180,1275606
156,Mayotte,37038,0,187,0,2964,0,33887,0,130058,657,176919,621246,284781
157,Togo,36985,0,273,0,36688,0,24,0,4285,32,729891,84562,8631461
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47902,13780302
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704417,569,778000,15812687,49201
160,Aruba,34589,0,212,0,34251,0,126,2,321486,1970,177885,1653345,107591
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62826779
162,Bahamas,33527,0,789,0,32342,0,396,11,83801,1972,229817,574430,400078
163,Lesotho,32910,0,697,0,24155,0,8058,0,15144,321,431221,198433,2173136
164,Mali,30804,0,731,0,29885,0,188,0,1445,34,665666,31236,21311010
165,Haiti,30655,0,835,0,29479,0,341,0,2630,72,132422,11362,11655326
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330992,1013,150753,1755984,85851
167,Benin,26952,0,163,0,25506,0,1283,5,2122,13,604310,47582,12700412
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23981,16699185
169,Congo,24079,0,385,0,20178,0,3516,0,4177,67,347815,60332,5764994
170,Saint Lucia,23361,0,368,0,22802,0,191,1,126171,1988,143281,773852,185153
171,Timor-Leste,22863,0,130,0,22722,0,11,0,16760,95,262493,192429,1364104
172,Cayman Islands,22223,0,27,0,8553,0,13643,1,331064,402,222773,3318729,67126
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11346,21945146
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6767893
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17456,0,138,0,13514,0,3804,1,1527,12,379731,33215,11432401
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9927105
178,Liechtenstein,17171,8,84,0,16970,22,117,1,448013,2192,102174,2665849,38327
179,San Marino,16186,0,114,0,15702,0,370,4,475206,3347,149271,4382461,34061
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10699,123,310972,209162,1486752
181,Djibouti,15611,0,189,0,15411,0,11,0,15394,186,303924,299690,1014128
182,Solomon Islands,14786,0,141,0,13307,0,1338,2,20608,197,5117,7132,717505
183,CAR,14649,0,113,0,6859,0,7677,2,2940,23,81294,16316,4982461
184,Grenada,14629,0,220,0,14029,0,380,4,128923,1939,149943,1321421,113471
185,Bermuda,13488,0,131,0,12981,0,376,0,218041,2118,876273,14165422,61860
186,Dominica,12033,0,63,0,11929,0,41,0,166406,871,188110,2601402,72311
187,Gambia,11995,0,365,0,11591,0,39,0,4722,144,155686,61292,2540074
188,Greenland,11971,0,21,0,2761,0,9189,4,210206,369,164926,2896030,56949
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8551,31020232
190,Monaco,11736,0,54,0,11519,0,163,4,295260,1359,54960,1382711,39748
191,Saint Martin,10462,0,63,0,1399,0,9000,7,262436,1580,112382,2819064,39865
192,Tonga,10196,131,11,0,8923,87,1262,0,94518,102,454376,4212099,107874
193,Sint Maarten,10036,0,86,0,9878,0,72,10,229337,1965,62056,1418066,43761
194,Eritrea,9734,0,103,0,9631,0,0,0,2677,28,23693,6517,3635682
195,Caribbean Netherlands,9713,0,34,0,9590,0,89,0,364247,1275,30126,1129753,26666
196,Samoa,8995,0,16,0,1605,0,7374,4,44793,80,62450,310987,200812
197,Niger,8924,0,309,0,8518,0,97,1,346,12,249920,9687,25798932
198,Guinea-Bissau,8190,0,171,0,7528,0,491,6,3990,83,133722,65149,2052560
199,Comoros,8100,0,160,0,7933,0,7,0,8967,177,0,0,903279
200,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31427,8271923
201,Antigua and Barbuda,7604,0,136,0,7434,0,34,1,76496,1368,18901,190143,99404
202,Liberia,7434,0,294,0,5747,0,1393,2,1410,56,139824,26513,5273788
203,Chad,7411,0,193,0,4874,0,2344,0,429,11,191341,11071,17282572
204,Vanuatu,7330,185,13,0,6726,101,591,3,22892,41,24976,78003,320193
205,St. Vincent Grenadines,6784,0,106,0,6641,0,37,0,60799,950,98908,886423,111581
206,British Virgin Islands,6355,0,62,0,N/A,N/A,N/A,1,207700,2026,103049,3367945,30597
207,Turks and Caicos,5963,0,36,0,5862,0,65,4,150315,907,488787,12321326,39670
208,Sao Tome and Principe,5957,0,73,0,5880,0,4,0,26293,322,29036,128161,226559
209,Saint Kitts and Nevis,5562,0,43,0,5518,0,1,0,103224,798,65141,1208934,53883
210,Cook Islands,4990,0,1,0,4615,0,374,0,283636,57,16479,936679,17593
211,St. Barth,4544,0,6,0,N/A,N/A,N/A,0,457511,604,78646,7918445,9932
212,Palau,4486,0,6,0,3913,0,567,1,245795,329,45500,2493014,18251
213,Kiribati,3080,0,13,0,2599,0,468,3,25085,106,0,0,122782
214,Anguilla,2788,0,9,0,2766,0,13,4,182856,590,51382,3369974,15247
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41724,643,20508,1884753,10881
218,Montserrat,216,0,2,0,175,0,39,0,43226,400,9908,1982790,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34934,0,8632,2355895,3664
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8077,665432
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,7,3,0,284,0,0,0,59916
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624037
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,1,0,0,7,0,2,0,5468,0,0,0,1646
226,Nauru,4,0,0,0,3,0,1,0,365,0,0,0,10948
227,Micronesia,3,0,0,0,1,0,2,0,26,0,0,0,117216
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
