,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
78,Kuwait,632074,0,2555,0,629114,0,405,3,144034,582,8071763,1839358,4388359
79,Myanmar,613140,0,19434,0,592089,0,1617,0,11130,353,8083326,146729,55090128
80,Palestine,582119,0,5353,0,576684,0,82,17,109369,1006,3078533,578397,5322527
81,Dominican Republic,580412,0,4376,0,575583,0,453,1,52522,396,3305829,299148,11050807
82,Bahrain,577652,0,1479,0,570461,0,5712,4,318824,816,9784846,5400559,1811821
83,Estonia,573922,0,2556,0,514836,0,56530,3,432105,1924,3345340,2518704,1328199
84,Venezuela,523020,0,5712,0,516225,0,1083,230,18491,202,3359014,118753,28285690
85,Moldova,516986,0,11489,0,504142,0,1355,49,128716,2860,3216305,800777,4016479
86,Egypt,515645,0,24613,0,442182,0,48850,122,4868,232,3693367,34865,105933668
87,Libya,501904,0,6430,0,490973,0,4501,101,71237,913,2477219,351600,7045556
88,Cyprus,477711,0,1032,0,124370,0,352309,60,390366,843,9477138,7744329,1223752
89,Ethiopia,470949,0,7510,0,455757,0,7682,8,3916,62,4838982,40233,120272915
90,Mongolia,469885,0,2179,0,313256,0,154450,192,139153,645,4030048,1193471,3376745
91,Honduras,424390,0,10896,0,132358,0,281136,105,41613,1068,1365056,133850,10198390
92,Armenia,422917,21,8623,0,412071,23,2223,0,142225,2900,3078174,1035177,2973573
93,Réunion,405980,0,762,0,395430,0,9788,10,447495,840,1603660,1767646,907229
94,Oman,389427,19,4260,0,384605,13,562,2,72807,796,25000000,4673975,5348766
95,Bosnia and Herzegovina,377579,68,15781,3,N/A,N/A,N/A,0,116437,4867,1768842,545473,3242767
96,Qatar,366343,164,677,0,364613,139,1053,1,130473,241,3490834,1243261,2807805
97,Kenya,324026,0,5649,0,318142,0,235,0,5788,101,3630986,64862,55979796
98,Zambia,320680,53,3983,0,316139,63,558,1,16578,206,3454966,178609,19343793
99,North Macedonia,310859,176,9291,2,301035,275,533,0,149221,4460,2037280,977950,2083214
100,Botswana,306324,0,2690,0,303026,0,608,1,125534,1102,2026898,830639,2440167
101,Albania,275615,0,3497,0,271857,0,261,2,95968,1218,1817871,632977,2871937
102,Algeria,265818,0,6875,0,178374,0,80569,6,5864,152,230861,5093,45327684
103,Nigeria,255859,0,3143,0,249943,0,2773,11,1186,15,5114703,23716,215665425
104,Zimbabwe,249206,0,5482,0,242417,0,1307,12,16324,359,2287793,149858,15266440
105,Luxembourg,244182,0,1073,0,235939,0,7170,0,378594,1664,4248188,6586644,644970
106,Uzbekistan,238818,16,1637,0,236999,25,182,23,6948,48,1377915,40086,34373841
107,Montenegro,236277,0,2719,0,232955,0,603,6,376109,4328,2465201,3924142,628214
108,Mozambique,225498,0,2201,0,223190,0,107,13,6857,67,1320180,40142,32887928
109,China,221955,151,5213,4,211081,627,5661,383,154,4,160000000,111163,1439323776
110,Laos,209434,48,754,0,N/A,N/A,N/A,0,28027,101,1232128,164889,7472458
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29888,445,1907195,283601,6724932
112,Iceland,186545,0,120,0,N/A,N/A,N/A,0,540125,347,2264004,6555224,345374
113,Maldives,179483,0,298,0,163687,0,15498,25,321482,534,2213831,3965321,558298
114,Afghanistan,179321,42,7691,0,162256,54,9374,1124,4421,190,952520,23482,40563037
115,Uganda,164069,0,3596,0,100205,0,60268,2,3387,74,2612795,53946,48433789
116,El Salvador,162089,0,4129,0,150662,0,7298,8,24757,631,1950448,297904,6547247
117,Ghana,161280,0,1445,0,159788,0,47,1,4996,45,2442206,75651,32282393
118,Namibia,160074,0,4028,0,153662,0,2384,0,60941,1533,1018783,387854,2626716
119,Trinidad and Tobago,155147,0,3871,0,141354,0,9922,18,110194,2749,726218,515802,1407940
120,Martinique,153253,0,926,0,104,0,152223,8,408978,2471,828928,2212115,374722
121,Brunei,144956,297,221,1,143060,272,1675,0,325530,496,717784,1611940,445292
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350104,2134,938039,2343621,400252
123,Cambodia,136262,0,3056,0,133197,3,9,0,7945,178,2961934,172702,17150500
124,Jamaica,131980,0,2995,0,84883,0,44102,0,44210,1003,1031235,345441,2985273
125,Rwanda,129910,0,1459,0,45522,0,82929,0,9587,108,5347964,394659,13550836
126,Cameroon,119780,0,1927,0,117791,0,62,13,4312,69,1751774,63064,27777864
127,Angola,99194,0,1900,0,97149,0,145,0,2853,55,1499795,43132,34772084
128,Malta,93572,64,713,0,90182,106,2677,4,210873,1607,1906090,4295550,443736
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8947,94637210
130,Senegal,86045,6,1966,0,84061,2,18,0,4898,112,1083099,61657,17566558
131,Malawi,85888,0,2636,0,82709,0,543,67,4283,131,579005,28876,20051566
132,Ivory Coast,82001,0,799,0,81173,0,29,0,2971,29,1511427,54770,27596137
133,French Guiana,81784,0,397,0,11254,0,70133,1,261194,1268,631628,2017233,313116
134,Suriname,80008,0,1337,0,49455,0,29216,0,134143,2242,236268,396133,596436
135,Barbados,76571,0,433,0,71497,0,4641,0,265843,1503,670638,2328354,288031
136,Channel Islands,75275,0,173,0,74574,0,528,0,425638,978,1252808,7083935,176852
137,French Polynesia,72821,0,649,0,N/A,N/A,N/A,7,256469,2286,0,0,283937
138,Eswatini,71705,0,1403,0,69680,0,622,11,60635,1186,1021684,863953,1182569
139,Fiji,64773,0,862,0,62875,0,1036,0,71292,949,517703,569805,908561
140,Madagascar,64276,0,1393,0,59370,0,3513,6,2215,48,435827,15019,29018242
141,Guyana,63849,0,1228,0,62302,0,319,0,80452,1547,610943,769807,793631
142,Sudan,62161,0,4936,0,N/A,N/A,N/A,0,1358,108,562941,12303,45758183
143,New Caledonia,61049,0,312,0,60339,0,398,9,210067,1074,98964,340531,290617
144,Bhutan,59574,4,21,0,59509,18,44,0,75654,27,2303734,2925544,787455
145,Mauritania,58853,0,982,0,57712,0,159,0,12066,201,817290,167563,4877516
146,Belize,57896,0,676,0,56761,0,459,6,140836,1644,549217,1336005,411089
147,Cabo Verde,56115,0,401,0,55616,0,98,23,98925,707,400982,706888,567250
148,Syria,55870,0,3150,0,52501,0,219,0,3054,172,146269,7996,18293307
149,Gabon,47608,0,304,0,47297,0,7,0,20488,131,1594523,686213,2323655
150,Papua New Guinea,43876,0,651,0,43200,0,25,7,4737,70,249149,26897,9263069
151,Seychelles,43235,0,167,0,42553,0,515,0,434597,1679,0,0,99483
152,Curaçao,43017,0,275,0,42203,0,539,3,260165,1663,496693,3003980,165345
153,Andorra,42156,0,153,0,41021,0,982,14,543976,1974,249838,3223883,77496
154,Burundi,41235,0,38,0,N/A,N/A,N/A,0,3285,3,345742,27547,12550971
155,Mauritius,37886,2,996,0,36255,72,635,0,29698,781,358675,281158,1275704
156,Mayotte,37363,0,187,0,2964,0,34212,0,131058,656,176919,620577,285088
157,Togo,37023,0,273,0,36727,0,23,0,4285,32,735638,85138,8640497
158,Guinea,36597,0,442,0,36113,0,42,8,2653,32,660107,47845,13796908
159,Aruba,35693,0,213,0,35199,0,281,0,331682,1979,177885,1653022,107612
160,Tanzania,35354,0,840,0,N/A,N/A,N/A,7,562,13,0,0,62906123
161,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704302,569,778000,15810116,49209
162,Bahamas,33934,0,801,0,32495,0,638,0,84782,2001,233473,583315,400252
163,Lesotho,32910,0,697,0,24155,0,8058,0,15139,321,431221,198361,2173924
164,Mali,31004,0,733,0,30089,0,182,0,1453,34,675632,31663,21338213
165,Haiti,30713,0,835,0,29605,0,273,0,2634,72,132422,11355,11661781
166,Isle of Man,28416,0,105,0,26794,0,1517,0,330911,1223,150753,1755555,85872
167,Benin,26952,0,163,0,25506,0,1283,5,2120,13,604310,47527,12715211
168,Somalia,26518,0,1350,0,13182,0,11986,0,1586,81,400466,23952,16719860
169,Saint Lucia,24267,0,368,0,23277,0,622,1,131037,1987,143281,773689,185192
170,Congo,24079,0,385,0,20178,0,3516,0,4172,67,347815,60266,5771321
171,Cayman Islands,23578,0,28,0,8553,0,14997,1,351067,417,222773,3316999,67161
172,Timor-Leste,22889,0,131,0,22746,0,12,0,16765,96,264799,193953,1365272
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11332,21971868
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6771553
175,Solomon Islands,18174,0,146,0,16357,0,1671,2,25302,203,5117,7124,718290
176,Gibraltar,18129,0,102,0,16579,0,1448,0,538400,3029,534283,15867278,33672
177,South Sudan,17525,0,138,0,13514,0,3873,1,1532,12,389677,34067,11438494
178,Tajikistan,17388,0,124,0,17264,0,0,0,1750,12,0,0,9937080
179,Liechtenstein,17347,0,84,0,17197,5,66,1,452546,2191,102174,2665501,38332
180,San Marino,16852,0,115,0,16454,0,283,4,494716,3376,152231,4468970,34064
181,Grenada,16512,0,221,0,14703,0,1588,4,145487,1947,158158,1393524,113495
182,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10686,123,317211,213050,1488904
183,Djibouti,15631,0,189,0,15427,0,15,0,15403,186,305941,301480,1014796
184,CAR,14649,0,113,0,6859,0,7677,2,2938,23,81294,16303,4986366
185,Bermuda,14135,0,135,0,13664,0,336,0,228540,2183,893980,14454235,61849
186,Dominica,13116,0,63,0,12465,0,588,0,181363,871,196777,2720959,72319
187,Monaco,12006,0,54,0,11890,0,62,4,301954,1358,54960,1382259,39761
188,Gambia,11999,0,365,0,11591,0,43,0,4718,144,155686,61216,2543240
189,Greenland,11971,0,21,0,2761,0,9189,4,210187,369,164926,2895776,56954
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8543,31050814
191,Samoa,11671,0,24,0,1605,0,10042,4,58101,119,88483,440492,200873
192,Tonga,11190,0,11,0,10295,0,884,0,103679,102,518262,4801879,107929
193,Saint Martin,10602,0,63,0,1399,0,9140,7,265741,1579,112382,2816874,39896
194,Sint Maarten,10123,0,86,0,9985,0,52,10,231203,1964,62056,1417321,43784
195,Caribbean Netherlands,9915,0,35,0,9829,0,51,0,371655,1312,30126,1129245,26678
196,Eritrea,9745,0,103,0,9632,0,10,0,2679,28,23693,6513,3637963
197,Niger,9013,0,310,0,8579,0,124,1,349,12,253043,9793,25839880
198,Vanuatu,8464,9,14,0,8150,176,300,0,26407,44,24976,77922,320527
199,Guinea-Bissau,8222,0,171,0,8010,0,41,6,4002,83,136655,66508,2054726
200,Comoros,8100,0,160,0,7933,0,7,0,8959,177,0,0,904142
201,Antigua and Barbuda,7721,0,137,0,7511,0,73,1,77644,1378,18901,190073,99441
202,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31398,8279472
203,Liberia,7451,0,294,0,5747,0,1410,2,1411,56,139824,26485,5279325
204,Chad,7414,0,193,0,4874,0,2347,0,428,11,191341,11057,17304553
205,St. Vincent Grenadines,6801,0,106,0,6641,0,54,0,60942,950,99138,888357,111597
206,British Virgin Islands,6573,0,62,0,N/A,N/A,N/A,1,214762,2026,103637,3386166,30606
207,Turks and Caicos,6046,0,36,0,5963,0,47,4,152315,907,505354,12731244,39694
208,Sao Tome and Principe,5970,0,73,0,5891,0,6,0,26329,322,29036,128054,226748
209,Saint Kitts and Nevis,5605,0,43,0,5547,0,15,0,103987,798,70707,1311794,53901
210,Cook Islands,5410,0,1,0,5291,0,118,0,307491,57,17469,992895,17594
211,Palau,4879,0,6,0,4166,0,707,1,267269,329,49264,2698658,18255
212,St. Barth,4611,0,6,0,N/A,N/A,N/A,0,464210,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25174,106,0,0,122867
214,Anguilla,2984,0,9,0,2916,0,59,4,195634,590,51382,3368649,15253
215,Saint Pierre Miquelon,2739,0,1,0,2449,0,289,1,477095,174,23687,4125936,5741
216,Falkland Islands,1126,0,0,0,N/A,N/A,N/A,0,306896,0,8632,2352685,3669
217,Montserrat,794,0,3,0,428,0,363,0,158864,600,11238,2248499,4998
218,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
219,Wallis and Futuna,454,0,7,0,438,0,9,0,41759,644,20508,1886313,10872
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8072,665844
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59935
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624721
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,9,0,0,0,5464,0,0,0,1647
226,Nauru,8,0,0,0,5,0,3,0,731,0,0,0,10951
227,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117272
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6111
