,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
51,Hong Kong,1203481,413,9287,5,N/A,N/A,N/A,115,158198,1221,44972952,5911708,7607438
52,Singapore,1190560,0,1334,0,1120059,0,69167,8,200637,225,23712995,3996191,5933900
53,Morocco,1164825,0,16068,0,1148348,0,409,293,30893,426,11237010,298024,37705022
54,Bulgaria,1155387,0,36887,0,970592,0,147908,97,168584,5382,9825462,1433647,6853476
55,Croatia,1119916,0,15808,0,1098860,0,5248,24,275889,3894,4776342,1176642,4059300
56,Cuba,1102355,0,8525,0,1092750,0,1080,23,97432,753,12920253,1141964,11314061
57,Lebanon,1096648,0,10381,0,1080710,0,5557,186,161988,1533,4795578,708363,6769944
58,Lithuania,1057117,618,9085,5,1021556,1170,26476,29,398410,3424,8238207,3104845,2653339
59,Tunisia,1040193,0,28550,0,N/A,N/A,N/A,29,86372,2371,4572976,379714,12043196
60,Finland,1023013,22541,3939,301,46000,0,973074,24,184116,709,10720282,1929375,5556351
61,Slovenia,1007821,279,6588,1,987666,1541,13567,26,484656,3168,2644271,1271616,2079457
62,Nepal,978793,15,11951,0,966593,18,249,0,32531,397,5633459,187231,30088276
63,Belarus,978773,0,6936,0,928536,0,43301,0,103643,734,13123162,1389624,9443679
64,New Zealand,915522,9125,683,12,860484,10349,54355,0,183028,137,6993315,1398076,5002100
65,Bolivia,904758,101,21910,1,857477,536,25371,220,75635,1832,2699040,225632,11962157
66,UAE,897770,0,2302,0,880814,0,14654,0,88823,228,155155472,15350679,10107401
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256258,2059,6091188,1742534,3495593
68,Ecuador,868285,0,35581,0,N/A,N/A,N/A,759,47893,1963,2470170,136251,18129511
69,Costa Rica,852074,0,8405,0,832853,0,10816,45,164538,1623,4291131,828629,5178594
70,Guatemala,844059,0,17538,0,824207,0,2314,5,45582,947,4435442,239530,18517255
71,Latvia,818644,0,5766,0,805376,0,7502,11,442908,3120,7166055,3877022,1848340
72,Azerbaijan,792521,0,9707,0,782675,0,139,0,76905,942,6801484,660009,10305142
73,Panama,773675,0,8183,0,760875,0,4617,8,174326,1844,5850865,1318328,4438096
74,Saudi Arabia,753730,0,9084,0,741235,0,3411,43,21055,254,41860482,1169342,35798322
75,Sri Lanka,663239,0,16503,0,646115,0,621,0,30739,765,6486117,300613,21576302
76,Paraguay,649034,0,18795,0,624673,0,5566,5,89011,2578,2623300,359768,7291636
77,Kuwait,631409,0,2555,0,628090,0,764,8,143985,583,8007805,1826077,4385251
78,Myanmar,612802,0,19434,0,591740,0,1628,0,11127,353,7924721,143897,55072219
79,Palestine,581940,0,5353,0,576242,0,345,17,109456,1007,3078533,579033,5316680
80,Dominican Republic,579248,0,4376,0,574601,0,271,6,52442,396,3274131,296423,11045461
81,Estonia,571625,327,2537,4,509742,707,59346,1,430390,1910,3322155,2501331,1328155
82,Bahrain,567614,0,1475,0,562563,0,3576,3,313790,815,9711519,5368755,1808896
83,Venezuela,522263,0,5706,0,515639,0,918,230,18461,202,3359014,118737,28289635
84,Moldova,516986,0,11489,0,504142,0,1355,49,128702,2860,3216305,800686,4016938
85,Egypt,515645,0,24613,0,442182,0,48850,122,4872,233,3693367,34896,105838600
86,Libya,501904,0,6430,0,490973,0,4501,101,71283,913,2477219,351830,7040960
87,Ethiopia,470492,0,7510,0,455159,0,7823,15,3916,63,4777158,39766,120132443
88,Cyprus,470481,0,1011,0,124370,0,345100,60,384593,826,9477138,7747057,1223321
89,Mongolia,469754,42,2177,0,313256,0,154321,192,139222,645,4030048,1194390,3374147
90,Armenia,422858,3,8622,0,410814,216,3422,0,142218,2900,3045254,1024200,2973301
91,Honduras,422275,0,10892,0,131100,0,280283,105,41438,1069,1263329,123970,10190636
92,Oman,389126,13,4258,0,384243,28,625,4,72838,797,25000000,4679581,5342359
93,Bosnia and Herzegovina,376948,0,15764,0,192218,0,168966,0,116207,4860,1756783,541587,3243766
94,Réunion,374295,0,742,0,355605,0,17948,10,412712,818,1603660,1768256,906916
95,Qatar,364421,0,677,0,363061,0,683,3,129789,241,3431770,1222225,2807805
96,Kenya,323724,0,5649,0,317928,0,147,0,5789,101,3590760,64211,55921411
97,Zambia,319431,0,3976,0,314577,0,878,0,16535,206,3419145,176989,19318374
98,North Macedonia,309310,0,9278,0,299539,0,493,0,148477,4454,2013928,966738,2083219
99,Botswana,305859,0,2688,0,303026,0,145,1,125464,1103,2026898,831436,2437827
100,Albania,274929,0,3496,0,271068,0,365,2,95724,1217,1803166,627823,2872091
101,Algeria,265773,0,6875,0,178350,0,80548,6,5868,152,230861,5098,45288690
102,Nigeria,255685,0,3143,0,249890,0,2652,11,1187,15,5036813,23382,215413394
103,Zimbabwe,247729,0,5469,0,241566,0,694,12,16238,358,2248962,147417,15255795
104,Uzbekistan,238556,21,1637,0,236605,42,314,23,6945,48,1377915,40114,34349976
105,Luxembourg,236686,0,1063,0,225008,0,10615,1,367257,1649,4222757,6552304,644469
106,Montenegro,234957,0,2714,0,231563,0,680,6,374010,4320,2448672,3897856,628210
107,Mozambique,225375,0,2201,0,223110,0,64,13,6862,67,1311366,39926,32844695
108,China,208584,1503,4923,47,178155,2724,25506,399,145,3,160000000,111163,1439323776
109,Laos,206881,369,739,2,7660,0,198482,0,27705,99,1232128,165004,7467264
110,Kyrgyzstan,200992,1,2991,0,196400,3,1601,131,29911,445,1907195,283824,6719634
111,Iceland,185353,0,119,0,75685,0,109549,0,536843,345,1953616,5658309,345265
112,Maldives,179171,0,298,0,163687,0,15186,25,321193,534,2213831,3968655,557829
113,Afghanistan,178850,39,7683,0,161849,15,9318,1124,4414,190,943572,23287,40519815
114,Uganda,164069,0,3596,0,100205,0,60268,2,3392,74,2612795,54025,48362403
115,El Salvador,162089,0,4128,0,150662,0,7299,8,24763,631,1950448,297977,6545641
116,Ghana,161170,0,1445,0,159679,0,46,1,4997,45,2435325,75513,32250430
117,Namibia,158480,0,4025,0,153662,0,793,0,60386,1534,1003847,382498,2624450
118,Martinique,153253,0,926,0,104,0,152223,8,408961,2471,828928,2212026,374737
119,Trinidad and Tobago,146140,0,3819,0,134684,0,7637,18,103813,2713,702227,498841,1407718
120,Brunei,141629,98,218,0,140575,153,836,2,318206,490,717784,1612686,445086
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136240,5,3056,0,133023,29,161,0,7949,178,2950598,172156,17139118
123,Rwanda,129778,0,1458,0,45522,0,82798,0,9588,108,5247843,387724,13534998
124,Jamaica,129747,0,2954,0,83200,0,43593,0,43472,990,991284,332129,2984639
125,Cameroon,119780,0,1927,0,117791,0,62,13,4317,69,1751774,63138,27745267
126,Angola,99194,0,1900,0,97149,0,145,0,2857,55,1499795,43195,34721567
127,Malta,91427,206,698,2,86356,380,4373,4,206066,1573,1879995,4237296,443678
128,Taiwan,88446,11517,860,2,25400,500,62186,0,3701,36,14604741,611203,23895060
129,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8960,94502696
130,Senegal,85993,0,1967,0,84010,0,16,0,4901,112,1066909,60811,17544783
131,Malawi,85761,0,2633,0,81961,0,1167,67,4282,131,573085,28615,20027175
132,Ivory Coast,81913,0,799,0,81087,0,27,0,2972,29,1498332,54358,27563915
133,French Guiana,80422,0,394,0,11254,0,68774,1,257158,1260,622646,1990976,312734
134,Suriname,79336,0,1328,0,49401,0,28607,0,133075,2228,235950,395772,596177
135,Channel Islands,74290,0,167,0,73063,0,1060,0,420256,945,1252808,7087100,176773
136,French Polynesia,72704,0,648,0,N/A,N/A,N/A,7,256129,2283,0,0,283857
137,Eswatini,70456,0,1397,0,68818,0,241,11,59609,1182,1013821,857733,1181978
138,Barbados,68913,0,390,0,65085,0,3438,0,239270,1354,645480,2241141,288014
139,Fiji,64535,0,862,0,62690,0,983,0,71055,949,506984,558204,908242
140,Madagascar,64152,0,1391,0,59370,0,3391,14,2213,48,422372,14573,28983118
141,Guyana,63447,0,1228,0,62126,0,93,1,79964,1548,593807,748391,793445
142,Sudan,62117,0,4931,0,N/A,N/A,N/A,0,1359,108,562941,12316,45707698
143,New Caledonia,60517,0,312,0,60102,0,103,9,208333,1074,98964,340689,290482
144,Bhutan,58876,233,20,0,56583,301,2273,2,74807,25,2294999,2915999,787037
145,Mauritania,58686,0,982,0,57694,0,10,0,12047,202,802133,164659,4871484
146,Belize,57477,0,676,0,56594,0,207,6,139937,1646,538173,1310271,410734
147,Cabo Verde,56014,0,401,0,55548,0,65,23,98798,707,400982,707258,566953
148,Syria,55807,0,3150,0,52136,0,521,0,3054,172,146269,8005,18272339
149,Gabon,47597,0,303,0,47282,0,12,0,20507,131,1592483,686100,2321065
150,Papua New Guinea,43800,0,649,0,43100,0,51,7,4733,70,249149,26921,9254721
151,Seychelles,42474,0,166,0,41727,0,581,0,427076,1669,0,0,99453
152,Curaçao,41966,0,273,0,41251,0,442,3,253859,1651,496693,3004579,165312
153,Andorra,41013,0,153,0,40343,0,517,14,529275,1974,249838,3224174,77489
154,Burundi,39634,0,38,0,773,0,38823,0,3162,3,345742,27585,12533478
155,Mauritius,37586,0,990,0,35789,0,807,0,29465,776,358675,281181,1275601
156,Mayotte,37038,0,187,0,2964,0,33887,0,130066,657,176919,621285,284763
157,Togo,36981,0,273,0,36688,0,20,0,4285,32,729301,84499,8630929
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47906,13779325
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704431,569,778000,15813008,49200
160,Aruba,34589,0,212,0,34251,0,126,2,321492,1970,177885,1653375,107589
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62822112
162,Bahamas,33511,0,789,0,32335,0,387,11,83763,1972,229817,574445,400068
163,Lesotho,32910,0,697,0,24155,0,8058,0,15144,321,431221,198437,2173090
164,Mali,30785,0,731,0,29872,0,182,0,1445,34,665256,31219,21309410
165,Haiti,30655,0,835,0,29479,0,341,0,2630,72,132422,11362,11654946
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330996,1013,150753,1756005,85850
167,Benin,26952,0,163,0,25506,0,1283,5,2122,13,604310,47585,12699542
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23983,16697969
169,Congo,24079,0,385,0,20178,0,3516,0,4177,67,347815,60336,5764622
170,Saint Lucia,23285,0,368,0,22765,0,152,1,125762,1988,142871,771646,185151
171,Timor-Leste,22862,0,130,0,22722,0,10,0,16761,95,262382,192357,1364035
172,Cayman Islands,22223,0,27,0,8553,0,13643,1,331074,402,222773,3318828,67124
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11347,21943574
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6767678
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17450,0,138,0,13514,0,3798,1,1526,12,379731,33216,11432042
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9926519
178,Liechtenstein,17133,0,84,0,16942,0,107,0,447022,2192,102174,2665849,38327
179,San Marino,16186,0,114,0,15702,0,370,4,475206,3347,149271,4382461,34061
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10700,123,310972,209180,1486626
181,Djibouti,15611,0,189,0,15411,0,11,0,15394,186,303924,299702,1014089
182,Solomon Islands,14786,0,141,0,13307,0,1338,2,20609,197,5117,7132,717459
183,CAR,14649,0,113,0,6859,0,7677,2,2940,23,81294,16317,4982231
184,Grenada,14519,0,220,0,14007,0,292,4,127955,1939,149247,1315299,113470
185,Bermuda,13488,0,131,0,12981,0,376,0,218041,2118,876273,14165422,61860
186,Dominica,12033,0,63,0,11929,0,41,0,166406,871,188110,2601402,72311
187,Gambia,11995,0,365,0,11591,0,39,0,4723,144,155686,61296,2539888
188,Greenland,11971,0,21,0,2761,0,9189,4,210206,369,164926,2896030,56949
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8551,31018433
190,Monaco,11712,0,54,0,11502,0,156,4,294664,1359,54960,1382746,39747
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257858,1580,112382,2819206,39863
192,Sint Maarten,10036,0,86,0,9878,0,72,10,229342,1965,62056,1418099,43760
193,Tonga,9838,0,11,0,8721,0,1106,0,91202,102,423475,3925790,107870
194,Eritrea,9734,0,103,0,9631,0,0,0,2677,28,23693,6517,3635548
195,Caribbean Netherlands,9713,0,34,0,9590,0,89,0,364247,1275,30126,1129753,26666
196,Niger,8924,0,309,0,8518,0,97,1,346,12,249920,9688,25796523
197,Samoa,8351,0,16,0,1605,0,6730,4,41587,80,59708,297339,200808
198,Guinea-Bissau,8186,0,171,0,7528,0,487,6,3988,83,133617,65102,2052432
199,Comoros,8100,0,160,0,7933,0,7,0,8968,177,0,0,903229
200,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31428,8271479
201,Antigua and Barbuda,7571,0,135,0,7402,0,34,1,76165,1358,18901,190147,99402
202,Liberia,7434,0,294,0,5747,0,1393,2,1410,56,139824,26515,5273463
203,Chad,7411,0,193,0,4874,0,2344,0,429,11,191341,11072,17281279
204,Vanuatu,7151,82,13,0,6625,107,513,3,22335,41,24976,78008,320173
205,St. Vincent Grenadines,6782,0,106,0,6641,0,35,0,60782,950,98894,886306,111580
206,British Virgin Islands,6296,0,62,0,N/A,N/A,N/A,1,205779,2026,102862,3361943,30596
207,Turks and Caicos,5963,0,36,0,5862,0,65,4,150323,908,488787,12321947,39668
208,Sao Tome and Principe,5957,0,73,0,5880,0,4,0,26295,322,29036,128167,226548
209,Saint Kitts and Nevis,5562,0,43,0,5518,0,1,0,103226,798,65141,1208957,53882
210,Cook Islands,4932,0,1,0,4494,0,437,0,280339,57,16325,927926,17593
211,Palau,4486,0,6,0,3913,0,567,1,245795,329,45500,2493014,18251
212,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446234,604,78646,7918445,9932
213,Kiribati,3080,0,13,0,2599,0,468,3,25086,106,0,0,122777
214,Anguilla,2788,0,9,0,2766,0,13,4,182868,590,51382,3370195,15246
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41720,643,20508,1884580,10882
218,Montserrat,216,27,2,0,175,1,39,0,43226,400,9908,1982790,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34934,0,8632,2355895,3664
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8078,665408
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,7,0,10,0,284,0,0,0,59915
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623997
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,0,0,0,7,0,1,0,4860,0,0,0,1646
226,Nauru,4,0,0,0,3,0,1,0,365,0,0,0,10948
227,Micronesia,3,0,0,0,1,0,2,0,26,0,0,0,117213
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
