,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
58,Lithuania,1049797,414,9023,3,1007222,1387,33552,44,395498,3399,8183615,3083074,2654369
59,Tunisia,1038668,0,28509,0,N/A,N/A,N/A,29,86269,2368,4547755,377726,12039819
60,Slovenia,997766,368,6560,3,968880,806,22326,30,479822,3155,2634313,1266832,2079449
61,Nepal,978674,9,11951,0,966373,34,350,0,32542,397,5600115,186212,30073939
62,Belarus,974478,0,6901,0,928536,0,39041,0,103187,731,13036344,1380418,9443763
63,Finland,949583,0,3517,0,46000,0,900066,29,170908,633,10591416,1906262,5556117
64,Bolivia,903908,20,21903,0,852606,390,29399,220,75591,1832,2688875,224864,11957806
65,Uruguay,895775,0,7197,0,886654,0,1924,18,256282,2059,6091188,1742697,3495265
66,UAE,895663,198,2302,0,877648,370,15713,0,88643,228,152710641,15113675,10104137
67,Ecuador,865585,0,35513,0,N/A,N/A,N/A,759,47764,1960,2470170,136306,18122187
68,Costa Rica,844892,0,8357,0,825599,0,10936,44,163191,1614,4163300,804141,5177325
69,Guatemala,837558,0,17430,0,817133,0,2995,5,45253,942,4352864,235186,18508187
70,New Zealand,831149,6282,564,10,774408,7627,56177,0,166160,113,6971077,1393630,5002100
71,Latvia,813243,67,5715,0,796906,0,10622,11,439851,3091,7128115,3855315,1848906
72,Azerbaijan,792365,3,9706,0,782533,17,126,0,76909,942,6771851,657292,10302648
73,Panama,768794,0,8179,0,758220,0,2395,9,173299,1844,5786353,1304338,4436239
74,Saudi Arabia,752705,133,9069,0,739296,259,4340,56,21035,253,41759263,1166998,35783499
75,Sri Lanka,662827,0,16495,0,642553,0,3779,0,30724,765,6477329,300240,21573855
76,Paraguay,648446,0,18734,0,624673,0,5039,3,88959,2570,2615453,358810,7289243
77,Kuwait,630888,0,2555,0,627278,0,1055,4,143923,583,7976136,1819571,4383525
78,Myanmar,612565,0,19434,0,591347,0,1784,0,11125,353,7828510,142176,55062269
79,Palestine,581678,0,5352,0,575613,0,713,17,109473,1007,3078533,579387,5313431
80,Dominican Republic,578733,0,4375,0,574240,0,118,16,52410,396,3254321,294709,11042491
81,Estonia,567644,181,2522,6,502253,324,62869,4,427401,1899,3295012,2480939,1328131
82,Bahrain,563183,0,1474,0,557956,0,3753,2,311621,816,9679557,5355897,1807271
83,Venezuela,522042,0,5701,0,514772,0,1569,230,18452,202,3359014,118727,28291827
84,Moldova,516431,0,11481,0,503291,0,1659,47,128555,2858,3204058,797586,4017193
85,Egypt,511977,0,24522,0,442182,0,45273,122,4840,232,3693367,34914,105785785
86,Libya,501862,0,6429,0,490900,0,4533,101,71303,913,2476960,351921,7038407
87,Ethiopia,470273,0,7509,0,453636,0,9128,20,3917,63,4736973,39457,120054403
88,Mongolia,469365,12,2177,0,313256,0,153932,192,139166,645,4030048,1194902,3372703
89,Cyprus,464366,0,993,0,124370,0,339003,60,379669,812,9477138,7748578,1223081
90,Armenia,422770,8,8622,1,410458,10,3690,0,142196,2900,3017543,1014931,2973150
91,Honduras,421268,0,10888,0,131100,0,279280,105,41356,1069,1263329,124022,10186329
92,Oman,388891,26,4257,0,383975,30,659,7,72842,797,25000000,4682701,5338799
93,Bosnia and Herzegovina,376437,0,15749,0,192218,0,168470,0,116030,4854,1748585,538968,3244320
94,Qatar,363654,111,677,0,361951,106,1026,1,129515,241,3422431,1218899,2807805
95,Réunion,360445,0,731,0,342442,0,17272,10,397517,806,1603660,1768598,906741
96,Kenya,323614,0,5649,0,317811,0,154,0,5790,101,3566917,63821,55888974
97,Zambia,318515,0,3973,0,313692,0,850,0,16500,206,3399995,176127,19304253
98,North Macedonia,308605,0,9261,0,298306,0,1038,0,148138,4446,1996485,958364,2083221
99,Botswana,305859,0,2688,0,303026,0,145,1,125531,1103,2026898,831880,2436528
100,Albania,274504,0,3496,0,270626,0,382,2,95574,1217,1793209,624338,2872176
101,Algeria,265739,0,6874,0,178335,0,80530,6,5870,152,230861,5100,45267027
102,Nigeria,255648,0,3143,0,249847,0,2658,11,1188,15,4977858,23123,215273377
103,Zimbabwe,247278,0,5463,0,241012,0,803,12,16215,358,2228935,146161,15249881
104,Uzbekistan,238313,25,1637,0,236309,34,367,23,6940,48,1377915,40129,34336718
105,Montenegro,234218,0,2709,0,230891,0,618,6,372835,4312,2439049,3882550,628208
106,Luxembourg,229311,0,1054,0,214556,0,13701,4,355967,1636,4200517,6520608,644191
107,Mozambique,225329,0,2200,0,223071,0,58,13,6865,67,1306353,39803,32820677
108,Kyrgyzstan,200980,0,2991,0,196331,7,1658,131,29922,445,1907195,283949,6716690
109,Laos,200502,312,722,4,7660,0,192120,0,26861,97,1232128,165068,7464378
110,China,185035,2742,4641,3,151407,1637,28987,71,129,3,160000000,111163,1439323776
111,Iceland,183974,0,110,0,75685,0,108179,1,532941,319,1953616,5659292,345205
112,Afghanistan,178457,34,7679,1,161539,22,9239,1124,4407,190,936091,23116,40495803
113,Maldives,178313,0,298,0,163687,0,14328,25,319804,534,2213831,3970506,557569
114,Uganda,164051,0,3596,0,100205,0,60250,2,3395,74,2605320,53915,48322744
115,El Salvador,162089,0,4125,0,150662,0,7302,8,24766,630,1950448,298017,6544749
116,Ghana,161101,0,1445,0,159624,0,32,1,4998,45,2430490,75405,32232672
117,Namibia,158074,0,4022,0,153662,0,390,0,60260,1533,996110,379732,2623191
118,Martinique,147519,0,918,0,104,0,146497,8,393653,2450,828928,2211985,374744
119,Trinidad and Tobago,142222,0,3800,0,131870,0,6552,18,101039,2700,688829,489366,1407595
120,Brunei,140182,159,218,0,138693,290,1271,1,315036,490,717784,1613099,444972
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350110,2134,938039,2343656,400246
122,Cambodia,136076,16,3055,0,132789,20,232,0,7942,178,2942234,171731,17132794
123,Rwanda,129758,0,1458,0,45522,0,82778,1,9593,108,5196697,384195,13526199
124,Jamaica,129238,0,2929,0,82526,0,43783,0,43306,981,967084,324059,2984287
125,Cameroon,119780,0,1927,0,117791,0,62,13,4320,69,1751774,63179,27727158
126,Angola,99194,0,1900,0,97149,0,145,0,2859,55,1499795,43230,34693502
127,Malta,89028,199,677,2,80802,494,7549,4,200674,1526,1859492,4191387,443646
128,DRC,87023,0,1337,0,50930,0,34756,0,922,14,846704,8967,94427966
129,Senegal,85968,0,1965,0,83981,0,22,1,4903,112,1059624,60437,17532686
130,Malawi,85728,0,2631,0,81915,0,1182,67,4283,131,568887,28425,20013624
131,Ivory Coast,81857,0,797,0,81023,0,37,0,2972,29,1488217,54027,27546014
132,French Guiana,80035,0,394,0,11254,0,68387,2,256095,1261,618263,1978309,312521
133,Suriname,79276,0,1325,0,49395,0,28556,0,133006,2223,235707,395459,596034
134,French Polynesia,72596,0,648,0,N/A,N/A,N/A,7,255788,2283,0,0,283813
135,Channel Islands,72328,0,165,0,70327,0,1836,0,409259,934,1252808,7088865,176729
136,Eswatini,70102,0,1395,0,68663,0,44,11,59326,1181,1010050,854779,1181650
137,Fiji,64513,0,862,0,62672,10,979,0,71044,949,506281,557538,908065
138,Barbados,64348,0,383,0,60862,0,3103,0,223427,1330,631288,2191942,288004
139,Madagascar,64121,0,1391,0,59370,0,3360,14,2214,48,418849,14461,28963604
140,Guyana,63368,0,1228,0,62049,0,91,1,79875,1548,582937,734787,793341
141,Sudan,62057,0,4929,0,N/A,N/A,N/A,0,1359,108,562941,12324,45679651
142,New Caledonia,60385,0,312,0,60011,0,62,9,207932,1074,98964,340777,290407
143,Mauritania,58681,0,982,0,57689,0,10,0,12054,202,795018,163311,4868134
144,Belize,57331,0,672,0,56473,0,186,6,139649,1637,529581,1289975,410536
145,Cabo Verde,55990,0,401,0,55523,0,66,23,98785,707,400982,707464,566788
146,Syria,55773,0,3150,0,52003,0,620,0,3054,173,146269,8010,18260689
147,Bhutan,53104,308,18,0,45038,2198,8048,14,67493,23,2250758,2860630,786805
148,Gabon,47594,0,303,0,47280,0,11,0,20518,131,1591228,685985,2319626
149,Papua New Guinea,43660,0,649,0,42946,0,65,7,4720,70,249149,26935,9250083
150,Seychelles,41660,0,164,0,40675,0,821,0,418963,1649,0,0,99436
151,Curaçao,41652,0,271,0,40800,0,581,3,251989,1640,494095,2989207,165293
152,Andorra,40709,0,153,0,39999,0,557,14,525372,1975,249838,3224299,77486
153,Burundi,38722,0,38,0,773,0,37911,0,3092,3,345742,27607,12523760
154,Mauritius,37391,40,985,0,35417,219,989,0,29314,772,358675,281194,1275543
155,Mayotte,37038,0,187,0,2964,0,33887,0,130148,657,176919,621678,284583
156,Togo,36963,0,273,0,36672,0,18,0,4285,32,725546,84115,8625614
157,Guinea,36459,0,440,0,35976,0,43,8,2648,32,660107,47940,13769557
158,Taiwan,35983,1480,854,0,22042,0,13087,0,1506,36,13765868,576125,23893885
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704502,569,778000,15814615,49195
160,Aruba,34345,0,212,0,34038,0,95,2,319260,1971,177885,1653560,107577
161,Tanzania,33851,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62775439
162,Bahamas,33391,0,789,0,32259,0,343,11,83485,1973,229817,574593,399965
163,Lesotho,32910,0,697,0,24155,0,8058,0,15148,321,431221,198479,2172626
164,Mali,30658,0,729,0,29758,0,171,0,1440,34,660050,30998,21293408
165,Haiti,30594,0,835,0,29176,0,583,0,2626,72,132422,11366,11651149
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331042,1014,150753,1756250,85838
167,Benin,26952,0,163,0,25506,0,1283,5,2124,13,604310,47618,12690836
168,Somalia,26471,0,1350,0,13182,0,11939,0,1586,81,400466,24000,16685807
169,Congo,24079,0,385,0,20178,0,3516,0,4180,67,347815,60375,5760900
170,Saint Lucia,23094,0,367,0,22616,0,111,1,124746,1982,141628,765027,185128
171,Timor-Leste,22853,0,130,0,22704,0,19,0,16762,95,260287,190918,1363348
172,Cayman Islands,21406,0,26,0,8553,0,12827,1,319007,387,222773,3319916,67102
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11355,21927855
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6765525
175,Gibraltar,17494,0,101,0,16579,0,814,0,519526,2999,534283,15866807,33673
176,Tajikistan,17388,0,124,0,17264,0,0,0,1753,12,0,0,9920651
177,South Sudan,17369,0,138,0,13514,0,3717,1,1520,12,370216,32394,11428458
178,Liechtenstein,17003,22,84,0,16669,48,250,0,443665,2192,102174,2666058,38324
179,Equatorial Guinea,15906,0,183,0,15697,0,26,5,10709,123,307847,207254,1485360
180,San Marino,15683,0,114,0,15225,0,344,4,460466,3347,147532,4331660,34059
181,Djibouti,15598,0,189,0,15404,0,5,0,15387,186,302030,297949,1013696
182,CAR,14649,0,113,0,6859,0,7677,2,2942,23,81294,16324,4979934
183,Grenada,14165,0,219,0,13815,0,131,4,124850,1930,146475,1291029,113456
184,Bermuda,12901,0,131,0,12563,0,207,0,208531,2117,858416,13875408,61866
185,Solomon Islands,12437,0,139,0,11194,0,1104,2,17346,194,5117,7137,716997
186,Gambia,11994,0,365,0,11591,0,38,0,4726,144,155686,61341,2538026
187,Dominica,11988,0,63,0,11903,0,22,0,165795,871,187337,2590891,72306
188,Greenland,11971,0,21,0,2761,0,9189,4,210217,369,164926,2896182,56946
189,Yemen,11817,0,2148,0,9001,0,668,23,381,69,265253,8556,31000443
190,Monaco,11406,0,54,0,11176,0,176,4,287016,1359,54960,1382989,39740
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257975,1581,112382,2820479,39845
192,Sint Maarten,9920,0,86,0,9753,0,81,10,226758,1966,62056,1418520,43747
193,Eritrea,9733,0,103,0,9629,0,1,0,2678,28,23693,6519,3634207
194,Caribbean Netherlands,9349,0,34,0,8987,0,328,0,350688,1275,30126,1130050,26659
195,Tonga,9025,0,11,0,7484,0,1530,0,83690,102,363581,3371548,107838
196,Niger,8877,0,308,0,8494,0,75,1,344,12,247351,9598,25772436
197,Guinea-Bissau,8178,0,170,0,7306,0,702,6,3987,83,132181,64442,2051158
198,Comoros,8100,0,160,0,7933,0,7,0,8973,177,0,0,902722
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31445,8267039
200,Antigua and Barbuda,7539,0,135,0,7377,0,27,1,75861,1358,18901,190191,99379
201,Liberia,7402,0,294,0,5747,0,1361,2,1404,56,139824,26531,5270206
202,Chad,7378,0,192,0,4874,0,2312,0,427,11,191341,11080,17268348
203,St. Vincent Grenadines,6751,0,106,0,6641,0,4,0,60509,950,98713,884763,111570
204,Vanuatu,6332,0,7,0,5300,0,1025,5,19789,22,24976,78056,319977
205,British Virgin Islands,6162,0,62,0,N/A,N/A,N/A,1,201432,2027,102294,3343925,30591
206,Sao Tome and Principe,5948,0,73,0,5872,0,3,0,26268,322,29036,128230,226436
207,Samoa,5947,0,12,0,1605,0,4330,3,29621,60,43442,216375,200772
208,Turks and Caicos,5936,0,36,0,5862,0,38,4,149695,908,447713,11290488,39654
209,Saint Kitts and Nevis,5559,0,43,0,5512,0,4,0,103189,798,65141,1209181,53872
210,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
211,Palau,4190,0,6,0,3803,0,381,0,229614,329,42790,2344915,18248
212,Cook Islands,3941,0,0,0,3389,0,552,0,224010,0,14341,815154,17593
213,Kiribati,3075,1,13,0,2596,0,466,3,25056,106,0,0,122726
214,Anguilla,2731,0,9,0,2716,0,6,4,179164,590,51382,3370859,15243
215,Saint Pierre Miquelon,2537,0,1,0,2449,0,87,1,441755,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41701,643,20508,1883715,10887
218,Montserrat,176,0,2,0,174,0,0,0,35221,400,9403,1881729,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34963,0,8632,2357826,3661
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8081,665166
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,14,0,0,0,7,0,7,0,234,0,0,0,59904
223,Western Sahara,10,0,1,0,8,0,1,0,16,2,0,0,623594
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,7,0,0,0,7,0,0,0,4253,0,0,0,1646
226,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10946
227,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6109
228,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117180
