,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
23,Malaysia,4433551,0,35507,0,4330037,0,68007,98,133876,1072,58425629,1764232,33116757
24,Thailand,4194684,13816,28022,120,3999541,21072,167121,1496,59824,400,17270775,246313,70117100
25,Austria,4114558,5588,18076,22,4008005,9227,88477,111,452177,1986,182179543,20020955,9099443
26,Israel,4062278,0,10673,0,4022613,0,28992,220,435586,1144,41373364,4436346,9326000
27,Belgium,4015791,0,31319,0,3750766,10852,233706,169,343790,2681,33456470,2864191,11680949
28,Czechia,3898406,2257,40102,3,3841914,1089,16390,39,362813,3732,55140253,5131735,10744953
29,Portugal,3791744,0,22162,0,N/A,N/A,N/A,61,373833,2185,41038444,4046033,10142883
30,South Africa,3764865,0,100333,0,3634446,0,30086,175,62063,1654,24332659,401115,60662476
31,Canada,3706887,0,38847,0,3431944,0,236096,471,96681,1013,60625588,1581208,38341304
32,Philippines,3684835,123,60195,1,3613060,1181,11580,289,32835,536,29468174,262589,112221547
33,Switzerland,3602489,2308,13836,1,3419641,24263,169012,87,410811,1578,20767523,2368229,8769219
34,Peru,3561677,0,212761,0,N/A,N/A,N/A,353,105365,6294,29673543,877828,33803361
35,Chile,3547977,0,57376,0,3385642,0,104959,263,182760,2955,36787580,1894968,19413303
36,Greece,3285970,0,28933,0,3178081,0,78956,279,318072,2801,79010158,7647956,10330885
37,Denmark,2962238,1356,6116,11,2934893,2490,21229,13,508178,1049,127172757,21816750,5829134
38,Romania,2889363,724,65430,2,2606660,0,217273,224,152029,3443,22615426,1189949,19005377
39,Sweden,2498388,0,18656,0,2465572,0,14160,19,244621,1827,18493218,1810702,10213286
40,Iraq,2324531,147,25208,1,2296824,276,2499,20,55536,602,18462168,441088,41856010
41,Serbia,2003334,981,15969,9,1971796,2664,15569,27,230968,1841,9450942,1089615,8673656
42,Bangladesh,1952602,19,29127,0,1894123,364,29352,1297,11646,174,13973221,83343,167660051
43,Hungary,1895677,1399,46133,32,1792616,4425,56928,37,197139,4798,11317807,1176984,9615941
44,Slovakia,1776576,1398,19862,10,1734727,3001,21987,76,325116,3635,7067460,1293357,5464430
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163117,1353,16670254,1604988,10386526
46,Georgia,1654375,62,16800,0,1636108,104,1467,0,416163,4226,16816024,4230123,3975304
47,Pakistan,1528061,105,30369,0,1494141,0,3551,142,6683,133,28083290,122819,228655763
48,Ireland,1512812,0,7016,0,1430598,6920,75198,33,300301,1393,12041339,2390270,5037647
49,Norway,1424180,0,2871,0,N/A,N/A,N/A,20,259036,522,11002430,2001172,5497994
50,Kazakhstan,1305473,8,13660,0,1291009,12,804,24,68052,712,11575012,603389,19183330
51,Hong Kong,1202638,347,9274,7,N/A,N/A,N/A,115,158094,1219,44972952,5911966,7607106
52,Singapore,1184226,0,1331,0,1115829,0,67066,7,199578,224,23712995,3996360,5933649
53,Morocco,1164717,0,16066,0,1148272,0,379,293,30892,426,11237010,298043,37702632
54,Bulgaria,1153506,0,36856,0,960286,0,156364,108,168303,5377,9803875,1430437,6853760
55,Croatia,1118526,704,15801,11,1098596,484,4129,24,275537,3892,4770929,1175269,4059437
56,Cuba,1101968,0,8525,0,1092199,0,1244,23,97398,753,12920253,1141960,11314099
57,Lebanon,1096462,0,10378,0,1079455,0,6629,186,161956,1533,4795578,708346,6770111
58,Lithuania,1055645,764,9079,2,1019250,1878,27316,21,397824,3421,8226057,3100025,2653545
59,Tunisia,1039532,0,28533,0,N/A,N/A,N/A,29,86322,2369,4563397,378940,12042521
60,Slovenia,1006377,1541,6585,3,984503,2663,15289,29,483962,3167,2642603,1270815,2079455
61,Finland,1000472,0,3638,0,46000,0,950834,31,180061,655,10644579,1915766,5556304
62,Nepal,978770,8,11951,0,966558,18,261,0,32533,397,5624458,186950,30085409
63,Belarus,978117,155,6931,3,928536,0,42650,0,103574,734,13110627,1388294,9443695
64,Bolivia,904576,97,21908,0,856331,527,26337,220,75625,1832,2699040,225648,11961287
65,UAE,897558,207,2302,0,880481,336,14775,0,88808,228,154911027,15327485,10106748
66,New Zealand,896495,6456,649,5,838863,8306,56983,0,179224,130,6987514,1396916,5002100
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256263,2059,6091188,1742566,3495527
68,Ecuador,868285,0,35581,0,N/A,N/A,N/A,759,47897,1963,2470170,136262,18128046
69,Costa Rica,847784,0,8383,0,829515,0,9886,43,163717,1619,4240743,818939,5178340
70,Guatemala,842653,0,17525,0,822744,0,2384,5,45511,947,4417854,238604,18515442
71,Latvia,818030,591,5755,11,804245,935,8030,9,442548,3113,7160744,3873912,1848453
72,Azerbaijan,792496,0,9707,0,782646,0,143,0,76907,942,6794952,659407,10304643
73,Panama,772086,0,8182,0,760466,0,3438,8,173982,1844,5835793,1315042,4437724
74,Saudi Arabia,753632,106,9082,3,741058,187,3492,45,21054,254,41849069,1169120,35795358
75,Sri Lanka,663195,0,16502,0,646109,0,584,0,30738,765,6486117,300620,21575813
76,Paraguay,649034,0,18795,0,624673,0,5566,5,89017,2578,2623300,359792,7291158
77,Kuwait,631294,0,2555,0,627899,0,840,8,143970,583,7999656,1824362,4384906
78,Myanmar,612770,0,19434,0,591666,0,1670,0,11127,353,7907676,143593,55070229
79,Palestine,581940,0,5353,0,576242,0,345,17,109469,1007,3078533,579104,5316030
80,Dominican Republic,579114,0,4376,0,574446,0,292,14,52433,396,3265645,295671,11044867
81,Estonia,570931,529,2533,0,508159,423,60239,4,429869,1907,3317097,2497532,1328150
82,Bahrain,566679,0,1475,0,561648,0,3556,1,313330,816,9703058,5365041,1808571
83,Venezuela,522234,0,5706,0,515537,0,991,230,18460,202,3359014,118735,28290073
84,Moldova,516986,0,11489,0,504142,0,1355,49,128700,2860,3216305,800676,4016989
85,Egypt,515645,0,24613,0,442182,0,48850,122,4872,233,3693367,34900,105828037
86,Libya,501904,0,6430,0,490973,0,4501,101,71289,913,2477219,351855,7040449
87,Cyprus,470481,0,1011,0,124370,0,345100,60,384608,826,9477138,7747361,1223273
88,Ethiopia,470442,0,7510,0,454975,0,7957,15,3917,63,4768333,39697,120116835
89,Mongolia,469645,50,2177,0,313256,0,154212,192,139201,645,4030048,1194492,3373858
90,Armenia,422838,10,8622,0,410588,17,3628,0,142213,2900,3039934,1022421,2973271
91,Honduras,422275,0,10892,0,131100,0,280283,105,41441,1069,1263329,123980,10189775
92,Oman,389099,25,4258,0,384192,20,649,4,72843,797,25000000,4680204,5341647
93,Bosnia and Herzegovina,376897,56,15764,2,192218,0,168915,0,116187,4860,1756028,541336,3243877
94,Réunion,374295,0,742,0,355605,0,17948,10,412728,818,1603660,1768325,906881
95,Qatar,364300,0,677,0,362776,0,847,2,129745,241,3426742,1220434,2807805
96,Kenya,323718,0,5649,0,317919,0,150,0,5789,101,3586406,64140,55914924
97,Zambia,319316,0,3976,0,314524,0,816,0,16532,206,3416956,176902,19315550
98,North Macedonia,309229,21,9277,1,299391,89,561,0,148438,4453,2012168,965894,2083219
99,Botswana,305859,0,2688,0,303026,0,145,1,125477,1103,2026898,831525,2437567
100,Albania,274834,0,3496,0,270916,0,422,2,95691,1217,1800323,626830,2872108
101,Algeria,265771,0,6875,0,178349,0,80547,6,5869,152,230861,5098,45284357
102,Nigeria,255685,0,3143,0,249890,0,2652,11,1187,15,5036813,23385,215385391
103,Zimbabwe,247598,0,5468,0,241460,0,670,12,16231,358,2243803,147090,15254612
104,Uzbekistan,238510,7,1637,0,236526,11,347,23,6944,48,1377915,40117,34347324
105,Luxembourg,235276,0,1062,0,224212,0,10002,1,365101,1648,4217884,6545312,644413
106,Montenegro,234760,0,2713,0,231409,0,638,6,373697,4319,2446294,3894070,628210
107,Mozambique,225366,0,2201,0,223106,0,59,13,6863,67,1310291,39899,32839892
108,Laos,206042,543,736,2,7660,0,197646,0,27595,99,1232128,165017,7466687
109,China,205257,1923,4828,52,171703,2323,28726,341,143,3,160000000,111163,1439323776
110,Kyrgyzstan,200990,0,2991,0,196393,7,1606,131,29913,445,1907195,283849,6719045
111,Iceland,185353,99,119,5,75685,0,109549,0,536861,345,1953616,5658506,345253
112,Maldives,179171,0,298,0,163687,0,15186,25,321223,534,2213831,3969025,557777
113,Afghanistan,178769,24,7683,0,161812,22,9274,1124,4412,190,942028,23251,40515013
114,Uganda,164069,0,3596,0,100205,0,60268,2,3393,74,2612795,54034,48354471
115,El Salvador,162089,0,4128,0,150662,0,7299,8,24764,631,1950448,297985,6545463
116,Ghana,161157,0,1445,0,159669,0,43,1,4998,45,2434977,75510,32246878
117,Namibia,158379,0,4025,0,153662,0,692,0,60353,1534,1002457,382005,2624198
118,Martinique,147519,0,918,0,104,0,146497,8,393659,2450,828928,2212020,374738
119,Trinidad and Tobago,145021,0,3816,0,134078,0,7127,18,103020,2711,697725,495651,1407693
120,Brunei,141405,136,218,0,140249,197,938,3,317719,490,717784,1612769,445063
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136230,2,3056,0,132968,23,206,0,7949,178,2950043,172136,17137853
123,Rwanda,129767,0,1458,0,45522,0,82787,0,9589,108,5233320,386701,13533238
124,Jamaica,129632,0,2948,0,83068,0,43616,0,43434,988,987440,330848,2984569
125,Cameroon,119780,0,1927,0,117791,0,62,13,4318,69,1751774,63146,27741645
126,Angola,99194,0,1900,0,97149,0,145,0,2857,55,1499795,43202,34715954
127,Malta,91032,259,693,1,85523,372,4816,4,205179,1562,1876155,4228698,443672
128,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8961,94487750
129,Senegal,85991,2,1967,0,84007,1,17,0,4902,112,1066123,60774,17542364
130,Malawi,85747,0,2633,0,81938,0,1176,67,4282,131,571585,28544,20024465
131,Ivory Coast,81898,0,799,0,81073,0,26,0,2972,29,1496066,54283,27560335
132,French Guiana,80422,0,394,0,11254,0,68774,1,257193,1260,622646,1991250,312691
133,Suriname,79302,0,1327,0,49396,0,28579,0,133024,2226,235824,395579,596149
134,Channel Islands,73776,0,167,0,72350,0,1259,0,417370,945,1252808,7087461,176764
135,French Polynesia,72678,0,648,0,N/A,N/A,N/A,7,256045,2283,0,0,283848
136,Eswatini,70303,0,1397,0,68813,0,93,11,59482,1182,1013012,857095,1181913
137,Taiwan,68022,6339,856,0,24369,359,42797,0,2847,36,14424745,603677,23894825
138,Barbados,67934,0,390,0,64319,0,3225,0,235872,1354,642390,2230428,288012
139,Fiji,64535,0,862,0,62690,0,983,0,71058,949,506984,558225,908207
140,Madagascar,64152,0,1391,0,59370,0,3391,14,2214,48,422372,14575,28979215
141,Guyana,63420,0,1228,0,62112,0,80,1,79932,1548,591338,745299,793424
142,Sudan,62093,0,4930,0,N/A,N/A,N/A,0,1359,108,562941,12318,45702089
143,New Caledonia,60457,0,312,0,60064,0,81,9,208137,1074,98964,340707,290467
144,Mauritania,58685,0,982,0,57694,0,9,0,12048,202,800513,164349,4870814
145,Bhutan,58373,464,20,0,55591,1024,2762,3,74172,25,2290385,2910306,786991
146,Belize,57454,0,676,0,56562,0,216,6,139895,1646,536698,1306808,410694
147,Cabo Verde,56008,0,401,0,55541,0,66,23,98793,707,400982,707299,566920
148,Syria,55799,0,3150,0,52111,0,538,0,3054,172,146269,8006,18270009
149,Gabon,47597,0,303,0,47282,0,12,0,20509,131,1592483,686185,2320777
150,Papua New Guinea,43732,0,649,0,43025,0,58,7,4726,70,249149,26924,9253793
151,Seychelles,42079,0,165,0,41260,0,654,0,423121,1659,0,0,99449
152,Curaçao,41966,0,273,0,41251,0,442,3,253866,1651,496693,3004652,165308
153,Andorra,41013,0,153,0,40343,0,517,14,529275,1974,249838,3224174,77489
154,Burundi,39632,488,38,0,773,0,38821,0,3163,3,345742,27590,12531535
155,Mauritius,37572,28,990,0,35755,17,827,0,29455,776,358675,281184,1275589
156,Mayotte,37038,0,187,0,2964,0,33887,0,130083,657,176919,621364,284727
157,Togo,36979,0,273,0,36688,0,18,0,4285,32,728536,84420,8629866
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47912,13777371
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704445,569,778000,15813330,49199
160,Aruba,34589,0,212,0,34251,0,126,2,321498,1970,177885,1653406,107587
161,Tanzania,33864,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62812777
162,Bahamas,33488,0,789,0,32315,0,384,11,83710,1972,229817,574475,400047
163,Lesotho,32910,0,697,0,24155,0,8058,0,15145,321,431221,198445,2172997
164,Mali,30752,0,731,0,29828,0,193,0,1443,34,664653,31195,21306210
165,Haiti,30640,0,835,0,29389,0,416,0,2629,72,132422,11363,11654187
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331004,1013,150753,1756046,85848
167,Benin,26952,0,163,0,25506,0,1283,5,2123,13,604310,47592,12697801
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23986,16695537
169,Congo,24079,0,385,0,20178,0,3516,0,4178,67,347815,60344,5763877
170,Saint Lucia,23285,0,368,0,22765,0,152,1,125765,1988,142871,771663,185147
171,Timor-Leste,22861,1,130,0,22721,7,10,0,16762,95,262019,192110,1363898
172,Cayman Islands,21755,0,26,0,8553,0,13176,1,324126,387,222773,3319075,67119
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11349,21940430
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6767248
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17443,0,138,0,13514,0,3791,1,1526,12,378620,33121,11431325
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9925345
178,Liechtenstein,17126,21,85,0,16913,40,128,0,446851,2218,102174,2665919,38326
179,San Marino,16186,0,114,0,15702,0,370,4,475220,3347,149271,4382590,34060
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10702,123,310972,209215,1486373
181,Djibouti,15611,0,189,0,15411,0,11,0,15395,186,303924,299725,1014010
182,CAR,14649,0,113,0,6859,0,7677,2,2941,23,81294,16318,4981772
183,Grenada,14428,0,220,0,13945,0,263,4,127156,1939,148567,1309341,113467
184,Solomon Islands,14182,0,140,0,12763,0,1279,2,19770,195,5117,7133,717366
185,Bermuda,13143,0,131,0,12719,0,293,0,212460,2118,866313,14004187,61861
186,Dominica,12011,0,63,0,11926,0,22,0,166104,871,187690,2595630,72310
187,Gambia,11995,0,365,0,11591,0,39,0,4723,144,155686,61305,2539515
188,Greenland,11971,0,21,0,2761,0,9189,4,210209,369,164926,2896081,56948
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8552,31014835
190,Monaco,11632,0,54,0,11464,0,114,4,292658,1359,54960,1382781,39746
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257878,1581,112382,2819418,39860
192,Sint Maarten,10018,0,86,0,9859,0,73,10,228946,1965,62056,1418196,43757
193,Tonga,9838,39,11,0,8721,294,1106,0,91207,102,423475,3926009,107864
194,Eritrea,9733,0,103,0,9629,0,1,0,2677,28,23693,6518,3635280
195,Caribbean Netherlands,9711,0,34,0,9579,0,98,0,364199,1275,30126,1129838,26664
196,Niger,8916,0,309,0,8508,0,99,1,346,12,249437,9671,25791706
197,Guinea-Bissau,8186,0,171,0,7528,0,487,6,3989,83,133360,64985,2052178
198,Comoros,8100,0,160,0,7933,0,7,0,8969,177,0,0,903127
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31432,8270591
200,Antigua and Barbuda,7571,0,135,0,7402,0,34,1,76169,1358,18901,190157,99397
201,Liberia,7432,0,294,0,5747,0,1391,2,1409,56,139824,26518,5272811
202,Chad,7411,0,193,0,4874,0,2344,0,429,11,191341,11074,17278693
203,Samoa,7185,0,13,0,1605,0,5567,3,35782,65,53893,268390,200801
204,Vanuatu,6952,88,13,0,6422,17,517,5,21716,41,24976,78017,320134
205,St. Vincent Grenadines,6779,0,106,0,6641,0,32,0,60756,950,98860,886017,111578
206,British Virgin Islands,6296,0,62,0,N/A,N/A,N/A,1,205785,2026,102862,3362053,30595
207,Sao Tome and Principe,5957,0,73,0,5880,0,4,0,26297,322,29036,128180,226526
208,Turks and Caicos,5941,0,36,0,5862,0,43,4,149779,908,478593,12065877,39665
209,Saint Kitts and Nevis,5562,0,43,0,5518,0,1,0,103229,798,65141,1209001,53880
210,Cook Islands,4727,0,1,0,3990,0,736,0,268686,57,15740,894674,17593
211,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446234,604,78646,7918445,9932
212,Palau,4396,0,6,0,3879,0,511,1,240877,329,45500,2493151,18250
213,Kiribati,3080,0,13,0,2599,0,468,3,25088,106,0,0,122767
214,Anguilla,2731,0,9,0,2716,0,6,4,179141,590,51382,3370417,15245
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41716,643,20508,1884407,10883
218,Montserrat,207,0,2,0,174,0,31,0,41425,400,9716,1944367,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34944,0,8632,2356538,3663
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8078,665360
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,7,0,10,0,284,0,0,0,59913
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623916
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,0,0,0,7,0,1,0,4860,0,0,0,1646
226,Micronesia,3,0,0,0,1,0,2,0,26,0,0,0,117206
227,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10947
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
