,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
48,Ireland,1519296,0,7092,0,1464118,0,48086,39,301516,1407,12081430,2397655,5038852
49,Norway,1426798,0,2932,0,N/A,N/A,N/A,20,259469,533,11002430,2000835,5498919
50,Kazakhstan,1305551,0,13660,0,1291101,0,790,24,68039,712,11575012,603235,19188238
51,Hong Kong,1205083,0,9325,0,N/A,N/A,N/A,5,158388,1226,44972952,5910934,7608434
52,Singapore,1202546,0,1338,0,1140531,0,60677,5,202631,225,23767171,4004812,5934653
53,Morocco,1165004,0,16069,0,1148595,0,340,293,30892,426,11237010,297968,37712192
54,Bulgaria,1157919,0,36947,0,983414,0,137558,75,168975,5392,9864292,1439491,6852623
55,Croatia,1123578,0,15848,0,1103204,0,4526,21,276819,3905,4794945,1181345,4058887
56,Cuba,1103395,0,8527,0,1094057,0,811,23,97525,754,12920253,1141976,11313948
57,Lebanon,1097118,0,10392,0,1081770,0,4956,186,162069,1535,4795578,708415,6769446
58,Lithuania,1058995,212,9111,3,1026883,900,23001,28,399211,3435,8257933,3113005,2652721
59,Tunisia,1040193,0,28550,0,N/A,N/A,N/A,29,86357,2370,4572976,379651,12045222
60,Finland,1023013,0,3939,0,46000,0,973074,24,184111,709,10720282,1929326,5556492
61,Slovenia,1011253,0,6598,0,991777,0,12878,22,486305,3173,2647758,1273290,2079462
62,Belarus,980868,0,6954,0,928536,0,45378,0,103866,736,13172291,1394834,9443628
63,Nepal,978865,0,11951,0,966697,0,217,0,32524,397,5643648,187516,30096878
64,New Zealand,961262,8565,753,22,905645,9873,54864,0,192172,151,7091138,1417632,5002100
65,Bolivia,905097,0,21923,0,859363,0,23811,220,75647,1832,2700878,225736,11964768
66,UAE,899441,199,2302,0,883160,280,13979,0,88971,228,156581508,15488767,10109359
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256244,2059,6091188,1742435,3495790
68,Ecuador,869696,0,35598,0,N/A,N/A,N/A,759,47960,1963,2470170,136218,18133906
69,Costa Rica,857290,0,8421,0,836721,0,12148,42,165521,1626,4291131,828507,5179356
70,Guatemala,846785,0,17622,0,827077,0,2086,5,45716,951,4469600,241304,18522696
71,Latvia,823110,0,5777,0,809733,0,7600,8,445406,3126,7186387,3888738,1848000
72,Azerbaijan,792585,0,9709,0,782804,0,72,0,76900,942,6820672,661775,10306639
73,Panama,778310,0,8188,0,763639,0,6483,8,175326,1844,5887808,1326319,4439210
74,Saudi Arabia,754340,0,9093,0,742019,0,3228,52,21067,254,41921522,1170756,35807216
75,Sri Lanka,663426,0,16506,0,646131,0,789,0,30746,765,6486117,300593,21577770
76,Paraguay,649455,0,18870,0,624673,0,5912,2,89051,2587,2623300,359698,7293072
77,Kuwait,631409,0,2555,0,628090,0,764,8,143951,582,8007805,1825645,4386287
78,Myanmar,612924,0,19434,0,591879,0,1611,0,11128,353,7978264,144853,55078189
79,Palestine,581940,0,5353,0,576242,0,345,17,109415,1006,3078533,578821,5318629
80,Dominican Republic,579443,0,4376,0,574726,0,341,1,52451,396,3279736,296883,11047243
81,Estonia,572434,0,2548,0,511857,0,58029,3,430995,1918,3329716,2506995,1328170
82,Bahrain,569727,0,1476,0,565160,0,3091,2,314789,816,9730202,5376185,1809871
83,Venezuela,522550,0,5709,0,515769,0,1072,230,18472,202,3359014,118742,28288320
84,Moldova,516986,0,11489,0,504142,0,1355,49,128706,2860,3216305,800716,4016785
85,Egypt,515645,0,24613,0,442182,0,48850,122,4871,232,3693367,34886,105870289
86,Libya,501904,0,6430,0,490973,0,4501,101,71268,913,2477219,351753,7042492
87,Cyprus,474267,0,1020,0,124370,0,348877,60,387643,834,9477138,7746152,1223464
88,Ethiopia,470609,0,7510,0,455711,0,7388,9,3916,62,4796596,39912,120179267
89,Mongolia,469885,0,2179,0,313256,0,154450,192,139225,646,4030048,1194084,3375013
90,Honduras,423775,0,10895,0,132358,0,280522,105,41574,1069,1357403,133167,10193221
91,Armenia,422877,3,8622,0,412026,7,2229,0,142220,2900,3059332,1028903,2973392
92,Oman,389126,0,4258,0,384243,0,625,4,72809,797,25000000,4677710,5344495
93,Bosnia and Herzegovina,377087,0,15765,0,192218,0,169104,0,116262,4861,1758191,542077,3243433
94,Réunion,374295,0,742,0,355605,0,17948,10,412665,818,1603660,1768054,907020
95,Qatar,364778,0,677,0,363573,0,528,3,129916,241,3449841,1228661,2807805
96,Kenya,323796,0,5649,0,318010,0,137,0,5788,101,3603531,64417,55940873
97,Zambia,319755,0,3976,0,315266,0,513,1,16545,206,3429405,177443,19326847
98,North Macedonia,309790,0,9282,0,299936,0,572,0,148708,4456,2023422,971297,2083217
99,Botswana,305859,0,2688,0,303026,0,145,1,125424,1102,2026898,831170,2438607
100,Albania,275191,0,3496,0,271339,0,356,2,95817,1217,1808310,629626,2872039
101,Algeria,265782,0,6875,0,178358,0,80549,6,5867,152,230861,5096,45301688
102,Nigeria,255766,0,3143,0,249914,0,2709,11,1187,15,5075820,23554,215497404
103,Zimbabwe,247990,0,5470,0,241861,0,659,12,16252,358,2262474,148268,15259343
104,Luxembourg,239335,0,1064,0,229617,0,8654,2,371272,1651,4232272,6565367,644636
105,Uzbekistan,238628,0,1637,0,236746,0,245,23,6945,48,1377915,40105,34357931
106,Montenegro,235403,0,2716,0,232032,0,655,6,374719,4323,2455249,3908313,628212
107,Mozambique,225387,0,2201,0,223143,0,43,13,6859,67,1313881,39985,32859106
108,China,218198,362,5128,16,198550,2092,14520,620,152,4,160000000,111163,1439323776
109,Laos,208111,263,745,0,7660,0,199706,0,27863,100,1232128,164966,7468995
110,Taiwan,202418,28487,881,5,29697,976,171840,0,8471,37,15009750,628134,23895764
111,Kyrgyzstan,200993,0,2991,0,196406,1,1596,131,29903,445,1907195,283750,6721400
112,Iceland,185579,0,119,0,75685,0,109775,0,537441,345,1953616,5657719,345301
113,Maldives,179171,0,298,0,163687,0,15186,25,321104,534,2213831,3967546,557985
114,Afghanistan,178901,0,7683,0,161896,0,9322,1124,4414,190,944738,23307,40534223
115,Uganda,164069,0,3596,0,100205,0,60268,2,3391,74,2612795,53999,48386198
116,El Salvador,162089,0,4128,0,150662,0,7299,8,24761,631,1950448,297952,6546176
117,Ghana,161216,0,1445,0,159737,0,34,1,4997,45,2438498,75586,32261084
118,Namibia,158874,0,4025,0,153662,0,1187,0,60519,1533,1008685,384231,2625205
119,Martinique,153253,0,926,0,104,0,152223,8,408967,2471,828928,2212056,374732
120,Trinidad and Tobago,148977,0,3838,0,136502,0,8637,18,105823,2726,708941,503584,1407792
121,Brunei,141911,0,218,0,141022,0,671,1,318790,490,717784,1612436,445155
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350107,2134,938039,2343639,400249
123,Cambodia,136258,1,3056,0,133156,12,46,0,7948,178,2954445,172342,17142912
124,Jamaica,130388,0,2969,0,83763,0,43656,0,43683,995,1006348,337152,2984851
125,Rwanda,129815,0,1459,0,45522,0,82834,0,9587,108,5282265,390115,13540277
126,Cameroon,119780,0,1927,0,117791,0,62,13,4315,69,1751774,63113,27756133
127,Angola,99194,0,1900,0,97149,0,145,0,2855,55,1499795,43174,34738406
128,Malta,92150,0,702,0,87724,0,3724,4,207686,1582,1887959,4255054,443698
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8955,94547534
130,Senegal,86010,3,1966,0,84025,5,19,0,4900,112,1071480,61046,17552042
131,Malawi,85790,0,2634,0,82069,0,1087,67,4282,131,574956,28697,20035306
132,Ivory Coast,81959,0,799,0,81123,0,37,0,2972,29,1502805,54500,27574656
133,French Guiana,80859,0,395,0,11254,0,69210,2,258450,1263,627211,2004759,312861
134,Suriname,79393,0,1328,0,49402,0,28663,0,133151,2227,236066,395909,596263
135,Channel Islands,74642,0,171,0,73655,0,816,0,422186,967,1252808,7086058,176799
136,French Polynesia,72746,0,648,0,N/A,N/A,N/A,7,256253,2283,0,0,283884
137,Barbados,71127,0,399,0,67374,0,3354,0,246952,1385,652229,2264527,288020
138,Eswatini,70740,0,1397,0,69000,0,343,11,59839,1182,1016234,859631,1182175
139,Fiji,64646,0,862,0,62791,0,993,0,71169,949,508091,559357,908348
140,Madagascar,64181,0,1391,0,59370,0,3420,14,2214,48,426220,14700,28994826
141,Guyana,63491,0,1228,0,62149,0,114,1,80013,1548,598855,754694,793507
142,Sudan,62117,0,4931,0,N/A,N/A,N/A,0,1359,108,562941,12312,45724527
143,New Caledonia,60749,0,312,0,60231,0,206,9,209099,1074,98964,340636,290527
144,Bhutan,59358,84,21,0,58856,233,481,2,75406,27,2301399,2923614,787176
145,Mauritania,58695,0,982,0,57696,0,17,0,12044,201,804958,165171,4873495
146,Belize,57535,0,676,0,56640,0,219,6,140038,1645,541382,1317706,410852
147,Cabo Verde,56031,0,401,0,55562,0,68,23,98811,707,400982,707134,567052
148,Syria,55829,0,3150,0,52223,0,456,0,3054,172,146269,8002,18279328
149,Gabon,47602,0,304,0,47285,0,13,0,20501,131,1593622,686336,2321928
150,Papua New Guinea,43821,0,650,0,43133,0,38,7,4734,70,249149,26913,9257503
151,Seychelles,42474,0,166,0,41727,0,581,0,427033,1669,0,0,99463
152,Curaçao,42241,0,274,0,41612,0,355,3,255506,1657,496693,3004379,165323
153,Andorra,41349,0,153,0,40689,0,507,14,533591,1974,249838,3224049,77492
154,Burundi,40397,0,38,0,773,0,39586,0,3222,3,345742,27573,12539309
155,Mauritius,37691,0,990,0,35962,0,739,0,29547,776,358675,281174,1275635
156,Mayotte,37363,0,187,0,2964,0,34212,0,131158,656,176919,621050,284871
157,Togo,36993,0,273,0,36697,0,23,0,4285,32,731261,84694,8634119
158,Guinea,36459,0,440,0,35976,0,43,8,2645,32,660107,47885,13785186
159,Aruba,34846,0,212,0,34516,0,118,3,323857,1970,177885,1653252,107597
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704388,569,778000,15812044,49203
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62850116
162,Bahamas,33601,0,798,0,32374,0,429,0,83975,1994,229817,574357,400129
163,Lesotho,32910,0,697,0,24155,0,8058,0,15142,321,431221,198411,2173368
164,Mali,30860,0,732,0,29973,0,155,0,1448,34,667507,31310,21319011
165,Haiti,30697,0,835,0,29522,0,340,0,2633,72,132422,11360,11657224
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330965,1013,150753,1755841,85858
167,Benin,26952,0,163,0,25506,0,1283,5,2121,13,604310,47566,12704765
168,Somalia,26485,0,1350,0,13182,0,11953,0,1585,81,400466,23972,16705266
169,Congo,24079,0,385,0,20178,0,3516,0,4175,67,347815,60313,5766855
170,Saint Lucia,23482,0,368,0,22921,0,193,0,126817,1987,143281,773802,185165
171,Timor-Leste,22875,0,130,0,22730,0,15,0,16765,95,262960,192723,1364448
172,Cayman Islands,22223,0,27,0,8553,0,13643,1,331015,402,222773,3318235,67136
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11342,21953005
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6768970
175,Gibraltar,17837,0,102,0,16579,0,1156,0,529712,3029,534283,15866807,33673
176,South Sudan,17487,0,138,0,13514,0,3835,1,1529,12,381528,33367,11434193
177,Tajikistan,17388,0,124,0,17264,0,0,0,1751,12,0,0,9930039
178,Liechtenstein,17225,13,84,0,17058,27,83,0,449399,2192,102174,2665710,38329
179,San Marino,16524,0,115,0,16152,0,257,4,485115,3376,152231,4469233,34062
180,Equatorial Guinea,15908,0,183,0,15701,0,24,5,10695,123,316462,212764,1487385
181,Solomon Islands,15677,0,141,0,14109,0,1427,2,21842,196,5117,7129,717736
182,Djibouti,15631,0,189,0,15427,0,15,0,15410,186,305941,301621,1014324
183,Grenada,14743,0,220,0,14111,0,412,4,129919,1939,150740,1328363,113478
184,CAR,14649,0,113,0,6859,0,7677,2,2939,23,81294,16312,4983609
185,Bermuda,13488,0,131,0,12981,0,376,0,218055,2118,876273,14166338,61856
186,Dominica,12161,0,63,0,12025,0,73,0,168169,871,191084,2642421,72314
187,Gambia,11995,0,365,0,11591,0,39,0,4721,144,155686,61269,2541005
188,Greenland,11971,0,21,0,2761,0,9189,4,210202,369,164926,2895979,56950
189,Monaco,11824,0,54,0,11653,0,117,4,297444,1358,54960,1382572,39752
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8548,31029226
191,Tonga,10494,0,11,0,9255,0,1228,0,97266,102,486186,4506312,107890
192,Saint Martin,10462,0,63,0,1399,0,9000,7,262376,1580,112382,2818428,39874
193,Samoa,10210,0,20,0,1605,0,8585,4,50839,100,73313,365050,200830
194,Sint Maarten,10065,0,86,0,9913,0,66,10,229963,1965,62056,1417840,43768
195,Caribbean Netherlands,9801,0,34,0,9708,0,59,0,367492,1275,30126,1129584,26670
196,Eritrea,9734,0,103,0,9631,0,0,0,2677,28,23693,6516,3636353
197,Niger,8954,0,309,0,8531,0,114,1,347,12,250696,9713,25810976
198,Guinea-Bissau,8202,0,171,0,7528,0,503,6,3995,83,134285,65403,2053197
199,Comoros,8100,0,160,0,7933,0,7,0,8965,177,0,0,903533
200,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,928,15,259958,31418,8274144
201,Antigua and Barbuda,7626,0,136,0,7443,0,47,1,76709,1368,18901,190122,99415
202,Vanuatu,7533,0,13,0,7023,0,497,3,23519,41,24976,77979,320291
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26505,5275417
204,Chad,7412,0,193,0,4874,0,2345,0,429,11,191341,11067,17289037
205,St. Vincent Grenadines,6786,0,106,0,6641,0,39,0,60814,950,98944,886706,111586
206,British Virgin Islands,6355,0,62,0,N/A,N/A,N/A,1,207680,2026,103049,3367614,30600
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151095,907,497269,12532928,39677
208,Sao Tome and Principe,5964,0,73,0,5884,0,7,0,26318,322,29036,128129,226615
209,Saint Kitts and Nevis,5566,0,43,0,5519,0,4,0,103286,798,70707,1312086,53889
210,Cook Islands,5200,0,1,0,4941,0,258,0,295572,57,16896,960382,17593
211,Palau,4690,0,6,0,4043,0,641,1,256958,329,46722,2559829,18252
212,St. Barth,4544,0,6,0,N/A,N/A,N/A,0,457511,604,78646,7918445,9932
213,Kiribati,3089,5,13,0,2601,0,475,3,25153,106,0,0,122807
214,Anguilla,2788,0,9,0,2766,0,13,4,182844,590,51382,3369753,15248
215,Saint Pierre Miquelon,2701,0,1,0,2449,0,251,1,470394,174,23446,4083246,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41736,644,20508,1885273,10878
218,Montserrat,273,0,2,0,181,0,90,0,54622,400,10135,2027811,4998
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34915,0,8632,2354610,3666
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8076,665553
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59922
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624238
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,1,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117232
227,Nauru,5,0,0,0,3,0,2,0,457,0,0,0,10949
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
