,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
28,Czechia,3896144,594,40083,0,3840855,2794,15206,42,362604,3730,55122500,5130109,10744898
29,Portugal,3791744,0,22162,0,N/A,N/A,N/A,61,373830,2185,41038444,4046001,10142964
30,South Africa,3762911,0,100303,0,3633297,0,29311,175,62032,1654,24332659,401129,60660434
31,Canada,3699683,0,38783,0,3429274,0,231626,426,96496,1012,60536359,1578918,38340401
32,Philippines,3684712,213,60194,12,3611879,1221,12639,289,32835,536,29446030,262401,112217561
33,Switzerland,3579867,0,13816,0,3395378,16871,170673,90,408239,1576,20666182,2356720,8769046
34,Peru,3560876,0,212742,0,N/A,N/A,N/A,346,105345,6294,29659485,877445,33802105
35,Chile,3546493,0,57375,0,3378195,0,110923,263,182688,2956,36755151,1893341,19412855
36,Greece,3277557,0,28867,0,3151717,0,96973,277,317254,2794,78872546,7634533,10331024
37,Denmark,2960882,910,6105,21,2932403,1686,22374,15,507950,1047,127159230,21814639,5829078
38,Romania,2888639,321,65428,1,2606660,0,216551,221,151988,3443,22601950,1189218,19005726
39,Sweden,2498388,0,18656,0,2465572,1151,14160,19,244625,1827,18493218,1810733,10213114
40,Iraq,2324384,161,25207,2,2296548,278,2629,27,55536,602,18457500,441002,41853538
41,Serbia,2002353,699,15960,4,1969132,0,17261,30,230852,1840,9439734,1088310,8673752
42,Bangladesh,1952583,27,29127,0,1893759,299,29697,1297,11646,174,13968195,83315,167655571
43,Hungary,1894278,3325,46101,53,1788191,11574,59986,40,196992,4794,11315178,1176702,9616008
44,Slovakia,1775178,370,19852,13,1731726,1014,23600,88,324861,3633,7059789,1291955,5464423
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163121,1353,16670254,1605031,10386249
46,Georgia,1654313,58,16800,0,1636004,213,1509,0,416145,4226,16811448,4228949,3975325
47,Pakistan,1527956,100,30369,0,1494141,143,3446,187,6683,133,28066952,122754,228644024
48,Ireland,1509536,0,6996,0,1423678,7729,78862,43,299660,1389,12033762,2388838,5037497
49,Norway,1423629,0,2871,0,N/A,N/A,N/A,20,258942,522,11002430,2001214,5497878
50,Kazakhstan,1305465,8,13660,0,1290997,9,808,24,68054,712,11575012,603408,19182717
51,Hong Kong,1202291,431,9267,18,N/A,N/A,N/A,115,158052,1218,44972952,5912095,7606940
52,Singapore,1182168,0,1325,0,1112762,0,68081,8,199235,223,23712995,3996444,5933523
53,Morocco,1164700,0,16065,0,1148225,0,410,293,30893,426,11237010,298053,37701437
54,Bulgaria,1153129,0,36854,0,959593,0,156682,105,168244,5377,9799054,1429704,6853902
55,Croatia,1117822,87,15790,8,1098112,664,3920,24,275359,3890,4766333,1174117,4059506
56,Cuba,1101731,0,8525,0,1091901,0,1305,23,97377,753,12920253,1141958,11314118
57,Lebanon,1096406,0,10375,0,1079455,0,6576,186,161946,1532,4795578,708337,6770194
58,Lithuania,1054874,254,9072,6,1017481,978,28321,31,397518,3419,8219492,3097431,2653648
59,Tunisia,1039532,0,28533,0,N/A,N/A,N/A,29,86324,2369,4563397,378951,12042183
60,Slovenia,1004798,326,6582,4,981840,540,16376,30,483203,3165,2641293,1270185,2079455
61,Finland,1000472,0,3638,0,46000,0,950834,31,180061,655,10644579,1915774,5556281
62,Nepal,978762,19,11951,0,966540,17,271,0,32534,397,5620394,186824,30083975
63,Belarus,977962,149,6928,2,928536,0,42498,0,103557,734,13108317,1388048,9443704
64,Bolivia,904446,0,21908,0,855488,0,27050,220,75617,1832,2693845,225222,11960852
65,UAE,897351,215,2302,0,880145,358,14904,0,88790,228,154699849,15307084,10106422
66,Uruguay,895775,0,7197,0,886654,0,1924,18,256266,2059,6091188,1742582,3495495
67,New Zealand,890039,5750,644,8,830557,6285,58838,0,177933,129,6983031,1396020,5002100
68,Ecuador,868053,0,35581,0,N/A,N/A,N/A,759,47886,1963,2470170,136268,18127314
69,Costa Rica,847784,0,8383,0,829515,0,9886,43,163721,1619,4240743,818959,5178213
70,Guatemala,842572,0,17520,0,822541,0,2511,5,45509,946,4402305,237776,18514535
71,Latvia,817439,123,5744,1,803310,175,8385,9,442215,3107,7155876,3871159,1848510
72,Azerbaijan,792496,0,9707,0,782646,0,143,0,76909,942,6794952,659423,10304394
73,Panama,771819,0,8182,0,760199,0,3438,8,173930,1844,5832022,1314247,4437539
74,Saudi Arabia,753526,109,9079,1,740871,199,3576,43,21052,254,41838185,1168864,35793875
75,Sri Lanka,663131,0,16502,0,642574,0,4055,0,30735,765,6486117,300623,21575568
76,Paraguay,649034,0,18795,0,624673,0,5566,5,89020,2578,2623300,359804,7290918
77,Kuwait,631294,0,2555,0,627899,0,840,8,143975,583,7999656,1824434,4384734
78,Myanmar,612770,21,19434,0,591666,33,1670,0,11127,353,7907676,143595,55069234
79,Palestine,581940,0,5353,0,576242,0,345,17,109476,1007,3078533,579139,5315705
80,Dominican Republic,579114,0,4376,0,574446,0,292,14,52434,396,3265645,295679,11044570
81,Estonia,570405,148,2533,2,507736,262,60136,4,429474,1907,3313522,2494844,1328148
82,Bahrain,566272,0,1475,0,561221,0,3576,2,313133,816,9699812,5363730,1808408
83,Venezuela,522176,0,5706,0,515463,0,1007,230,18458,202,3359014,118734,28290292
84,Moldova,516986,0,11489,0,504142,0,1355,49,128699,2860,3216305,800670,4017015
85,Egypt,515645,0,24613,0,442182,0,48850,122,4873,233,3693367,34901,105822756
86,Libya,501862,0,6429,0,490900,0,4533,101,71285,913,2476960,351831,7040194
87,Cyprus,470481,0,1011,0,124370,0,345100,60,384616,826,9477138,7747513,1223249
88,Ethiopia,470434,0,7510,0,454967,0,7957,15,3917,63,4765964,39680,120109031
89,Mongolia,469595,15,2177,0,313256,0,154162,192,139192,645,4030048,1194544,3373713
90,Armenia,422828,3,8622,0,410571,13,3635,0,142210,2900,3037290,1021537,2973256
91,Honduras,422275,0,10892,0,131100,0,280283,105,41443,1069,1263329,123985,10189344
92,Oman,389074,21,4258,1,384172,27,644,4,72843,797,25000000,4680516,5341291
93,Bosnia and Herzegovina,376841,77,15762,4,192218,0,168861,0,116168,4859,1754925,540987,3243932
94,Réunion,374295,0,742,0,355605,0,17948,10,412736,818,1603660,1768360,906863
95,Qatar,364300,113,677,0,362776,102,847,2,129745,241,3426742,1220434,2807805
96,Kenya,323718,9,5649,0,317919,10,150,0,5790,101,3586406,64144,55911680
97,Zambia,318984,0,3974,0,314075,0,935,0,16516,206,3408441,176474,19314138
98,North Macedonia,309062,0,9271,0,299064,0,727,0,148358,4450,2007553,963678,2083219
99,Botswana,305859,0,2688,0,303026,0,145,1,125484,1103,2026898,831569,2437438
100,Albania,274828,0,3496,0,270893,0,439,2,95688,1217,1800323,626828,2872116
101,Algeria,265767,0,6875,0,178346,0,80546,6,5869,152,230861,5098,45282191
102,Nigeria,255685,0,3143,0,249890,0,2652,11,1187,15,5036813,23387,215371389
103,Zimbabwe,247554,0,5468,0,241426,0,660,12,16229,358,2241348,146935,15254021
104,Uzbekistan,238503,34,1637,0,236515,32,351,23,6944,48,1377915,40119,34345999
105,Montenegro,234707,0,2713,0,231376,0,618,6,373612,4319,2445741,3893190,628210
106,Luxembourg,233966,0,1058,0,221501,0,11407,1,363084,1642,4213886,6539382,644386
107,Mozambique,225365,0,2201,0,223104,0,60,13,6863,67,1310132,39897,32837490
108,Laos,205975,0,732,0,7660,0,197583,0,27587,98,1232128,165023,7466398
109,China,203334,2680,4776,51,169380,2982,29178,274,141,3,160000000,111163,1439323776
110,Kyrgyzstan,200990,7,2991,0,196386,0,1613,131,29915,445,1907195,283862,6718750
111,Iceland,185074,0,114,0,75685,0,109275,0,536063,330,1953616,5658604,345247
112,Maldives,178883,0,298,0,163687,0,14898,25,320722,534,2213831,3969210,557751
113,Afghanistan,178745,56,7683,1,161790,42,9272,1124,4412,190,941314,23235,40512612
114,Uganda,164069,0,3596,0,100205,0,60268,2,3393,74,2612795,54039,48350505
115,El Salvador,162089,0,4127,0,150662,0,7300,8,24764,631,1950448,297989,6545373
116,Ghana,161124,0,1445,0,159655,0,24,1,4997,45,2433244,75461,32245102
117,Namibia,158358,0,4025,0,153662,0,671,0,60348,1534,1001841,381789,2624072
118,Martinique,147519,0,918,0,104,0,146497,8,393658,2450,828928,2212014,374739
119,Trinidad and Tobago,144563,0,3813,0,133834,0,6916,18,102696,2709,696573,494837,1407681
120,Brunei,141269,150,218,0,140052,170,999,2,317421,490,717784,1612809,445052
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350108,2134,938039,2343644,400248
122,Cambodia,136228,12,3056,0,132945,24,227,0,7949,178,2946965,171963,17137221
123,Rwanda,129767,0,1458,0,45522,0,82787,0,9589,108,5233320,386726,13532358
124,Jamaica,129489,0,2943,0,82965,0,43581,0,43387,986,981688,328925,2984534
125,Cameroon,119780,0,1927,0,117791,0,62,13,4318,69,1751774,63150,27739834
126,Angola,99194,0,1900,0,97149,0,145,0,2858,55,1499795,43205,34713148
127,Malta,90773,178,692,4,85151,505,4930,4,204596,1560,1874109,4224115,443669
128,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8962,94480277
129,Senegal,85989,1,1967,0,84006,2,16,0,4902,112,1065534,60745,17541154
130,Malawi,85747,0,2633,0,81938,0,1176,67,4282,131,571585,28546,20023110
131,Ivory Coast,81887,0,799,0,81061,0,27,0,2971,29,1494624,54235,27558545
132,French Guiana,80422,0,394,0,11254,0,68774,1,257210,1260,622646,1991384,312670
133,Suriname,79302,0,1327,0,49396,0,28579,0,133027,2226,235824,395589,596134
134,Channel Islands,73609,0,166,0,72059,0,1384,0,416435,939,1252808,7087622,176760
135,French Polynesia,72648,0,648,0,N/A,N/A,N/A,7,255943,2283,0,0,283844
136,Eswatini,70294,0,1397,0,68788,0,109,11,59476,1182,1012764,856909,1181880
137,Barbados,67611,0,389,0,63961,0,3261,0,234751,1351,641298,2226644,288011
138,Fiji,64535,2,862,0,62690,6,983,0,71059,949,506984,558236,908189
139,Madagascar,64152,0,1391,0,59370,0,3391,14,2214,48,422372,14576,28977264
140,Guyana,63416,0,1228,0,62105,0,83,1,79928,1548,591033,744924,793414
141,Sudan,62093,0,4930,0,N/A,N/A,N/A,0,1359,108,562941,12318,45699284
142,Taiwan,61686,5221,856,0,24010,281,36820,0,2582,36,14343527,600281,23894707
143,New Caledonia,60457,0,312,0,60064,0,81,9,208142,1074,98964,340715,290460
144,Mauritania,58683,0,982,0,57693,0,8,0,12049,202,799783,164210,4870479
145,Bhutan,57909,138,20,0,54567,1487,3322,3,73585,25,2287623,2906882,786968
146,Belize,57419,0,676,0,56534,0,209,6,139816,1646,534770,1302176,410674
147,Cabo Verde,56004,0,401,0,55538,0,65,23,98789,707,400982,707319,566904
148,Syria,55797,0,3150,0,52101,0,546,0,3054,172,146269,8006,18268844
149,Gabon,47597,0,303,0,47282,0,12,0,20510,131,1592483,686228,2320633
150,Papua New Guinea,43732,0,649,0,43025,0,58,7,4726,70,249149,26925,9253330
151,Seychelles,42079,0,165,0,41260,0,654,0,423126,1659,0,0,99448
152,Curaçao,41966,0,273,0,41251,0,442,3,253869,1651,496693,3004688,165306
153,Andorra,41013,0,153,0,40343,0,517,14,529282,1974,249838,3224215,77488
154,Burundi,38887,0,38,0,773,0,38076,0,3103,3,345742,27592,12530563
155,Mauritius,37544,12,990,0,35738,82,816,0,29433,776,358675,281185,1275583
156,Mayotte,37038,0,187,0,2964,0,33887,0,130091,657,176919,621403,284709
157,Togo,36977,0,273,0,36679,0,25,0,4285,32,727740,84333,8629335
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47916,13776395
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704445,569,778000,15813330,49199
160,Aruba,34589,0,212,0,34251,0,126,2,321501,1971,177885,1653421,107586
161,Tanzania,33864,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62808110
162,Bahamas,33483,0,789,0,32310,0,384,11,83700,1972,229817,574489,400037
163,Lesotho,32910,0,697,0,24155,0,8058,0,15145,321,431221,198449,2172951
164,Mali,30740,0,731,0,29813,0,196,0,1443,34,664333,31183,21304609
165,Haiti,30640,0,835,0,29389,0,416,0,2629,72,132422,11363,11653807
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331011,1013,150753,1756086,85846
167,Benin,26952,0,163,0,25506,0,1283,5,2123,13,604310,47595,12696930
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23988,16694320
169,Congo,24079,0,385,0,20178,0,3516,0,4178,67,347815,60348,5763505
170,Saint Lucia,23239,0,368,0,22736,0,135,1,125519,1988,142630,770373,185144
171,Timor-Leste,22860,0,130,0,22714,0,16,0,16762,95,261459,191710,1363829
172,Cayman Islands,21755,0,26,0,8553,0,13176,1,324135,387,222773,3319174,67117
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11349,21938858
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6767032
175,Gibraltar,17706,0,102,0,16579,0,1025,0,525822,3029,534283,15866807,33673
176,South Sudan,17422,0,138,0,13514,0,3770,1,1524,12,376391,32927,11430967
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9924758
178,Liechtenstein,17105,2,85,0,16873,42,147,0,446303,2218,102174,2665919,38326
179,San Marino,16140,0,114,0,15662,0,364,4,473870,3347,149271,4382590,34060
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10703,123,310972,209233,1486246
181,Djibouti,15611,0,189,0,15411,0,11,0,15396,186,303924,299736,1013971
182,CAR,14649,0,113,0,6859,0,7677,2,2941,23,81294,16319,4981542
183,Grenada,14428,0,220,0,13945,0,263,4,127157,1939,148567,1309353,113466
184,Solomon Islands,14182,0,140,0,12763,0,1279,2,19771,195,5117,7133,717320
185,Bermuda,13143,0,131,0,12719,0,293,0,212457,2118,866313,14003960,61862
186,Dominica,12011,0,63,0,11926,0,22,0,166107,871,187690,2595666,72309
187,Gambia,11995,0,365,0,11591,0,39,0,4724,144,155686,61310,2539329
188,Greenland,11971,0,21,0,2761,0,9189,4,210209,369,164926,2896081,56948
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8553,31013036
190,Monaco,11605,0,54,0,11396,0,155,4,291986,1359,54960,1382815,39745
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257891,1581,112382,2819559,39858
192,Sint Maarten,10002,0,86,0,9850,0,66,10,228586,1965,62056,1418228,43756
193,Eritrea,9733,0,103,0,9629,0,1,0,2677,28,23693,6518,3635146
194,Caribbean Netherlands,9592,0,34,0,9392,0,166,0,359736,1275,30126,1129838,26664
195,Tonga,9553,0,11,0,8306,0,1236,0,88568,102,408213,3784621,107861
196,Niger,8914,0,309,0,8508,0,97,1,346,12,249235,9664,25789297
197,Guinea-Bissau,8185,0,171,0,7515,0,499,6,3989,83,132611,64624,2052050
198,Comoros,8100,0,160,0,7933,0,7,0,8969,177,0,0,903077
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31433,8270147
200,Antigua and Barbuda,7571,0,135,0,7402,0,34,1,76171,1358,18901,190160,99395
201,Liberia,7432,0,294,0,5747,0,1391,2,1410,56,139824,26520,5272486
202,Chad,7396,0,193,0,4874,0,2329,0,428,11,191341,11075,17277400
203,Samoa,7185,0,13,0,1605,0,5567,3,35782,65,53893,268394,200798
204,Vanuatu,6860,5,13,1,6405,21,442,5,21430,41,24976,78022,320114
205,St. Vincent Grenadines,6779,0,106,0,6641,0,32,0,60756,950,98860,886025,111577
206,British Virgin Islands,6296,0,62,0,N/A,N/A,N/A,1,205785,2026,102862,3362053,30595
207,Sao Tome and Principe,5953,0,73,0,5875,0,5,0,26281,322,29036,128186,226514
208,Turks and Caicos,5941,0,36,0,5862,0,43,4,149783,908,478593,12066181,39664
209,Saint Kitts and Nevis,5561,0,43,0,5517,0,1,0,103213,798,65141,1209024,53879
210,Cook Islands,4727,0,1,1,3990,0,736,0,268686,57,15740,894674,17593
211,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
212,Palau,4396,0,6,0,3879,0,511,1,240877,329,45500,2493151,18250
213,Kiribati,3080,4,13,0,2599,2,468,3,25089,106,0,0,122762
214,Anguilla,2731,0,9,0,2716,0,6,4,179141,590,51382,3370417,15245
215,Saint Pierre Miquelon,2641,0,1,0,2449,0,191,1,459864,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41716,643,20508,1884407,10883
218,Montserrat,183,0,2,0,174,0,7,0,36622,400,9700,1941165,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34944,0,8632,2356538,3663
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8079,665336
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,2,0,0,7,0,10,0,284,0,0,0,59912
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623876
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,0,0,0,7,0,1,0,4860,0,0,0,1646
226,Micronesia,3,2,0,0,1,0,2,0,26,0,0,0,117203
227,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10947
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
