,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
104,Zimbabwe,248943,0,5481,0,242304,0,1158,12,16308,359,2283475,149592,15264666
105,Luxembourg,243569,0,1073,0,235372,0,7124,0,377693,1664,4246211,6584426,644887
106,Uzbekistan,238747,0,1637,0,236862,0,248,23,6946,48,1377915,40091,34369864
107,Montenegro,236076,0,2718,0,232710,0,648,6,375789,4327,2463418,3921304,628214
108,Mozambique,225470,0,2201,0,223188,0,81,13,6857,67,1318662,40104,32880722
109,China,221289,331,5205,2,209140,614,6944,397,154,4,160000000,111163,1439323776
110,Laos,209243,0,752,0,N/A,N/A,N/A,0,28005,101,1232128,164908,7471592
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29892,445,1907195,283638,6724049
112,Iceland,186179,0,120,0,N/A,N/A,N/A,0,539093,347,2264004,6555566,345356
113,Maldives,179483,0,298,0,163687,0,15498,25,321527,534,2213831,3965875,558220
114,Afghanistan,179169,0,7686,0,162132,0,9351,1124,4418,190,949547,23413,40555834
115,Uganda,164069,0,3596,0,100205,0,60268,2,3388,74,2612795,53959,48421891
116,El Salvador,162089,0,4129,0,150662,0,7298,8,24758,631,1950448,297916,6546980
117,Ghana,161280,0,1445,0,159788,0,47,1,4997,45,2442206,75664,32277066
118,Namibia,159503,0,4028,0,153662,0,1813,0,60732,1534,1015142,386524,2626338
119,Trinidad and Tobago,153471,0,3866,0,140228,0,9377,18,109007,2746,722629,513266,1407903
120,Martinique,153253,0,926,0,104,0,152223,8,408975,2471,828928,2212097,374725
121,Brunei,143866,0,219,0,142173,0,1474,2,323107,492,717784,1612063,445258
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350105,2134,938039,2343627,400251
123,Cambodia,136262,0,3056,0,133186,0,20,0,7946,178,2959358,172571,17148603
124,Jamaica,131704,0,2991,0,84818,0,43895,0,44119,1002,1028701,344604,2985168
125,Rwanda,129886,0,1459,0,45522,0,82905,0,9587,108,5328850,393325,13548196
126,Cameroon,119780,0,1927,0,117791,0,62,13,4313,69,1751774,63076,27772431
127,Angola,99194,0,1900,0,97149,0,145,0,2853,55,1499795,43143,34763664
128,Malta,93249,0,713,0,89625,0,2911,4,210149,1607,1901338,4284927,443727
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8949,94614791
130,Senegal,86029,0,1966,0,84046,0,17,0,4898,112,1078391,61402,17562929
131,Malawi,85855,0,2635,0,82462,0,758,67,4283,131,577765,28820,20047501
132,Ivory Coast,81985,0,799,0,81167,0,19,0,2971,29,1509146,54698,27590767
133,French Guiana,81784,0,397,0,11254,0,70133,1,261247,1268,631628,2017646,313052
134,Suriname,80008,0,1337,0,49455,0,29216,0,134153,2242,236268,396162,596393
135,Barbados,75438,0,432,0,71201,0,3805,0,261912,1500,666454,2313851,288028
136,Channel Islands,75275,0,173,0,74574,0,528,0,425670,978,1252808,7084455,176839
137,French Polynesia,72786,0,648,0,N/A,N/A,N/A,7,256358,2282,0,0,283923
138,Eswatini,71583,0,1402,0,69394,0,787,11,60537,1186,1020644,863146,1182470
139,Fiji,64725,0,862,0,62853,0,1010,0,71243,949,508406,559605,908508
140,Madagascar,64236,0,1393,0,59370,0,3473,14,2214,48,430995,14856,29012388
141,Guyana,63736,0,1228,0,62260,0,248,0,80313,1547,608164,766336,793600
142,Sudan,62161,0,4936,0,N/A,N/A,N/A,0,1359,108,562941,12305,45749769
143,New Caledonia,60749,0,312,0,60231,0,206,9,209050,1074,98964,340556,290595
144,Bhutan,59552,0,21,0,59397,0,134,2,75633,27,2303482,2925484,787385
145,Mauritania,58805,0,982,0,57706,0,117,0,12059,201,813713,166864,4876510
146,Belize,57836,0,676,0,56750,0,410,6,140710,1645,548290,1333942,411030
147,Cabo Verde,56099,0,401,0,55604,0,94,23,98905,707,400982,706949,567201
148,Syria,55867,0,3150,0,52395,0,322,0,3055,172,146269,7997,18289813
149,Gabon,47608,0,304,0,47297,0,7,0,20492,131,1594523,686341,2323223
150,Papua New Guinea,43876,0,651,0,43200,0,25,7,4737,70,249149,26901,9261677
151,Seychelles,43235,0,167,0,42553,0,515,0,434619,1679,0,0,99478
152,Curaçao,42567,0,275,0,41905,0,387,3,257453,1663,496693,3004089,165339
153,Andorra,42156,0,153,0,41021,0,982,14,543983,1974,249838,3223924,77495
154,Burundi,41216,0,38,0,N/A,N/A,N/A,0,3285,3,345742,27553,12548055
155,Mauritius,37837,0,996,0,36159,0,682,0,29660,781,358675,281162,1275687
156,Mayotte,37363,0,187,0,2964,0,34212,0,131083,656,176919,620694,285034
157,Togo,37013,0,273,0,36719,0,21,0,4284,32,734635,85038,8638903
158,Guinea,36459,0,440,0,35976,0,43,8,2643,32,660107,47855,13793977
159,Tanzania,35354,0,840,0,N/A,N/A,N/A,7,562,13,0,0,62892121
160,Aruba,35189,0,212,0,34774,0,203,0,327011,1970,177885,1653083,107608
161,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704316,569,778000,15810437,49208
162,Bahamas,33830,0,800,0,32458,0,572,0,84528,1999,229817,574224,400222
163,Lesotho,32910,0,697,0,24155,0,8058,0,15139,321,431221,198373,2173785
164,Mali,30978,0,733,0,30049,0,196,0,1452,34,673441,31567,21333413
165,Haiti,30713,0,835,0,29605,0,273,0,2634,72,132422,11356,11660642
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330923,1013,150753,1755616,85869
167,Benin,26952,0,163,0,25506,0,1283,5,2120,13,604310,47536,12712600
168,Somalia,26518,0,1350,0,13182,0,11986,0,1586,81,400466,23957,16716211
169,Congo,24079,0,385,0,20178,0,3516,0,4173,67,347815,60278,5770205
170,Saint Lucia,23978,0,368,0,23144,0,466,1,129481,1987,143281,773718,185185
171,Cayman Islands,23578,0,28,0,8553,0,14997,1,351098,417,222773,3317296,67155
172,Timor-Leste,22886,0,130,0,22730,0,26,0,16765,95,264143,193502,1365066
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11335,21967152
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6770907
175,Solomon Islands,18174,0,146,0,16357,0,1671,2,25307,203,5117,7125,718151
176,Gibraltar,18129,0,102,0,16579,0,1448,0,538400,3029,534283,15867278,33672
177,South Sudan,17525,0,138,0,13514,0,3873,1,1532,12,389677,34070,11437419
178,Tajikistan,17388,0,124,0,17264,0,0,0,1750,12,0,0,9935320
179,Liechtenstein,17306,0,84,0,17154,0,68,0,451488,2191,102174,2665571,38331
180,San Marino,16823,0,115,0,16424,0,284,4,493879,3376,152231,4469101,34063
181,Grenada,16191,0,221,0,14626,0,1344,4,142663,1947,156652,1380303,113491
182,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10688,123,317211,213104,1488525
183,Djibouti,15631,0,189,0,15427,0,15,0,15405,186,305941,301515,1014678
184,CAR,14649,0,113,0,6859,0,7677,2,2938,23,81294,16306,4985677
185,Bermuda,14135,0,135,0,13664,0,336,0,228533,2183,893980,14453768,61851
186,Dominica,12685,0,63,0,12323,0,299,0,175406,871,194894,2694958,72318
187,Monaco,12000,0,54,0,11842,0,104,4,301818,1358,54960,1382329,39759
188,Gambia,11996,0,365,0,11591,0,40,0,4718,144,155686,61229,2542681
189,Greenland,11971,0,21,0,2761,0,9189,4,210191,369,164926,2895826,56953
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8544,31045417
191,Tonga,11049,0,11,0,10110,0,928,0,102382,102,518262,4802324,107919
192,Samoa,11045,0,23,0,1605,0,9417,4,54988,115,82612,411287,200862
193,Saint Martin,10602,0,63,0,1399,0,9140,7,265781,1579,112382,2817298,39890
194,Sint Maarten,10123,0,86,0,9985,0,52,10,231224,1964,62056,1417451,43780
195,Caribbean Netherlands,9903,0,35,0,9819,0,49,0,371233,1312,30126,1129330,26676
196,Eritrea,9740,0,103,0,9632,0,5,0,2678,28,23693,6513,3637560
197,Niger,9010,0,310,0,8577,0,123,1,349,12,252882,9789,25832654
198,Guinea-Bissau,8215,0,171,0,8005,0,39,6,3999,83,135939,66171,2054344
199,Vanuatu,8194,0,14,0,7725,0,455,0,25569,44,24976,77936,320468
200,Comoros,8100,0,160,0,7933,0,7,0,8960,177,0,0,903990
201,Antigua and Barbuda,7721,0,137,0,7511,0,73,1,77649,1378,18901,190084,99435
202,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31403,8278140
203,Liberia,7451,0,294,0,5747,0,1410,2,1412,56,139824,26490,5278348
204,Chad,7414,0,193,0,4874,0,2347,0,429,11,191341,11060,17300674
205,St. Vincent Grenadines,6794,0,106,0,6641,0,47,0,60881,950,99121,888229,111594
206,British Virgin Islands,6573,0,62,0,N/A,N/A,N/A,1,214769,2026,103637,3386277,30605
207,Turks and Caicos,6046,0,36,0,5963,0,47,4,152331,907,505354,12732527,39690
208,Sao Tome and Principe,5970,0,73,0,5891,0,6,0,26333,322,29036,128073,226715
209,Saint Kitts and Nevis,5600,0,43,0,5540,0,17,0,103900,798,70707,1311867,53898
210,Cook Islands,5390,0,1,0,5274,0,115,0,306354,57,17419,990053,17594
211,Palau,4782,0,6,0,4087,0,689,1,261970,329,47272,2589679,18254
212,St. Barth,4611,0,6,0,N/A,N/A,N/A,0,464210,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25177,106,0,0,122852
214,Anguilla,2984,0,9,0,2916,0,59,4,195646,590,51382,3368870,15252
215,Saint Pierre Miquelon,2739,0,1,0,2449,0,289,1,477095,174,23687,4125936,5741
216,Falkland Islands,1126,0,0,0,N/A,N/A,N/A,0,306979,0,8632,2353326,3668
217,Montserrat,747,0,2,0,390,0,355,0,149460,400,11238,2248499,4998
218,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
219,Wallis and Futuna,454,0,7,0,438,0,9,0,41751,644,20508,1885967,10874
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8073,665771
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59932
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624600
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117262
227,Nauru,7,0,0,0,4,0,3,0,639,0,0,0,10950
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6111
