,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
42,Bangladesh,1953012,33,29127,0,1899419,269,24466,1273,11643,174,14051455,83767,167745162
43,Hungary,1909948,0,46343,0,1821435,0,42170,29,198649,4820,11394556,1185122,9614673
44,Slovakia,1787093,179,20041,13,1761664,727,5388,30,327033,3667,7127129,1304244,5464567
45,Jordan,1694216,0,14048,0,1678941,0,1227,124,163034,1352,16670254,1604177,10391780
46,Georgia,1655221,0,16811,0,1637293,0,1117,0,416417,4229,16920079,4256722,3974908
47,Ireland,1535451,0,7203,0,1499879,1933,28369,28,304622,1429,12144747,2409429,5040509
48,Pakistan,1529249,84,30376,0,1494141,0,4732,109,6681,133,28350449,123867,228878790
49,Norway,1429717,0,3061,0,N/A,N/A,N/A,20,259940,557,11002430,2000372,5500191
50,Kazakhstan,1305636,0,13661,0,1291669,0,306,24,68020,712,11575012,603023,19194987
51,Singapore,1240233,0,1362,0,1162140,0,76731,8,208933,229,23767171,4003881,5936034
52,Hong Kong,1208506,259,9361,1,N/A,N/A,N/A,5,158800,1230,44972952,5909516,7610260
53,Morocco,1165706,0,16071,0,1149015,0,620,293,30900,426,11237010,297864,37725337
54,Bulgaria,1161504,0,37045,0,1014302,0,110157,54,169536,5407,9924259,1448573,6851060
55,Croatia,1131450,345,15930,5,1111405,628,4115,15,278811,3925,4838151,1192212,4058130
56,Cuba,1104496,0,8529,0,1095442,0,525,23,97624,754,12920253,1141997,11313741
57,Lebanon,1097956,0,10407,0,1084853,0,2696,186,162215,1538,4795578,708511,6768532
58,Finland,1069740,0,4284,0,N/A,N/A,N/A,21,192512,771,10832080,1949355,5556750
59,Lithuania,1060619,25,9127,0,1032609,129,18883,11,399994,3442,9954903,3754317,2651588
60,New Zealand,1043683,5828,923,14,989005,5719,53755,0,208649,185,7127584,1424918,5002100
61,Tunisia,1041197,0,28575,0,N/A,N/A,N/A,29,86414,2372,4592916,381189,12048936
62,Slovenia,1019468,0,6622,0,1003559,0,9287,9,490254,3184,2656926,1277694,2079470
63,Belarus,982867,0,6978,0,N/A,N/A,N/A,0,104078,739,13220483,1399951,9443535
64,Nepal,978998,7,11952,0,966904,15,142,0,32511,397,5669140,188264,30112649
65,Bolivia,906146,63,21943,0,863665,231,20538,220,75704,1833,2705422,226025,11969554
66,Uruguay,902540,0,7213,0,892434,0,2893,18,258152,2063,6114822,1749015,3496151
67,UAE,902484,323,2302,0,886128,303,14054,0,89240,228,159103283,15732628,10112950
68,Ecuador,872268,0,35607,0,N/A,N/A,N/A,759,48080,1963,2470170,136158,18141962
69,Costa Rica,866164,0,8444,0,841683,0,16037,48,167189,1630,4401922,849668,5180753
70,Guatemala,851877,0,17792,0,831794,0,2291,5,45966,960,4543522,245163,18532670
71,Latvia,825699,0,5798,0,816253,0,3648,6,446957,3139,7217715,3907005,1847378
72,Panama,806277,0,8203,0,773421,0,24653,16,181543,1847,6019923,1355456,4441253
73,Azerbaijan,792638,0,9709,0,782869,0,60,0,76885,942,6838458,663324,10309383
74,Taiwan,768543,68769,1068,19,60634,14491,706841,0,32161,45,16207475,678221,23897056
75,Saudi Arabia,759226,431,9116,2,743921,349,6189,61,21194,254,42144668,1176452,35823522
76,Sri Lanka,663663,0,16511,0,646158,0,994,0,30753,765,6486117,300555,21580463
77,Paraguay,649718,0,18872,0,624673,0,6173,2,89055,2587,2633737,360998,7295705
78,Kuwait,632074,0,2555,0,629114,0,405,3,144040,582,8071763,1839430,4388186
79,Myanmar,613136,0,19434,0,592081,0,1621,0,11130,353,8076723,146612,55089133
80,Palestine,582119,0,5353,0,576684,0,82,17,109376,1006,3078533,578432,5322203
81,Dominican Republic,580412,0,4376,0,575583,0,453,1,52524,396,3305829,299156,11050510
82,Bahrain,576997,0,1479,0,569758,0,5760,4,318491,816,9775981,5396149,1811659
83,Estonia,573922,0,2556,0,514836,0,56530,3,432106,1924,3345340,2518710,1328196
84,Venezuela,522921,0,5711,0,516170,0,1040,230,18487,202,3359014,118752,28285909
85,Moldova,516986,0,11489,0,504142,0,1355,49,128715,2860,3216305,800772,4016504
86,Egypt,515645,0,24613,0,442182,0,48850,122,4868,232,3693367,34867,105928386
87,Libya,501904,0,6430,0,490973,0,4501,101,71240,913,2477219,351613,7045301
88,Cyprus,477711,0,1032,0,124370,0,352309,60,390374,843,9477138,7744481,1223728
89,Ethiopia,470937,0,7510,0,455757,0,7670,8,3916,62,4836364,40214,120265111
90,Mongolia,469885,0,2179,0,313256,0,154450,192,139159,645,4030048,1193522,3376601
91,Honduras,424390,0,10896,0,132358,0,281136,105,41615,1068,1365056,133856,10197959
92,Armenia,422896,0,8623,0,412048,0,2225,0,142219,2900,3068217,1031834,2973558
93,Réunion,405980,0,762,0,395430,0,9788,10,447503,840,1603660,1767679,907212
94,Oman,389408,11,4260,1,384592,49,556,2,72808,796,25000000,4674286,5348410
95,Bosnia and Herzegovina,377511,0,15778,0,N/A,N/A,N/A,0,116414,4866,1767199,544957,3242823
96,Qatar,366034,0,677,0,364332,0,1025,1,130363,241,3484449,1240987,2807805
97,Kenya,324011,0,5649,0,318130,0,232,2,5788,101,3630986,64866,55976553
98,Zambia,320591,0,3983,0,315997,0,611,0,16575,206,3452554,178497,19342381
99,North Macedonia,310684,0,9289,0,300761,0,634,0,149137,4459,2034606,976666,2083215
100,Botswana,306324,0,2690,0,303026,0,608,1,125541,1102,2026898,830683,2440037
101,Albania,275574,0,3497,0,271826,0,251,2,95954,1218,1817530,632857,2871945
102,Algeria,265816,0,6875,0,178371,0,80570,6,5865,152,230861,5093,45325517
103,Nigeria,255859,0,3143,0,249943,0,2773,11,1186,15,5114703,23717,215651424
104,Zimbabwe,249206,0,5482,0,242417,0,1307,12,16324,359,2287793,149863,15265849
105,Luxembourg,244182,0,1073,0,235939,0,7170,0,378610,1664,4248188,6586920,644943
106,Uzbekistan,238802,14,1637,0,236974,28,191,23,6947,48,1377915,40088,34372515
107,Montenegro,236212,0,2718,0,232885,0,609,6,376006,4327,2465201,3924142,628214
108,Mozambique,225493,0,2201,0,223190,0,102,13,6857,67,1319772,40132,32885526
109,China,221804,239,5209,3,210454,448,6141,383,154,4,160000000,111163,1439323776
110,Laos,209386,0,754,0,N/A,N/A,N/A,0,28022,101,1232128,164896,7472169
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29889,445,1907195,283613,6724638
112,Iceland,186545,0,120,0,N/A,N/A,N/A,0,540134,347,2264004,6555338,345368
113,Maldives,179483,0,298,0,163687,0,15498,25,321497,534,2213831,3965506,558272
114,Afghanistan,179267,24,7690,0,162202,47,9375,1124,4420,190,951337,23455,40560636
115,Uganda,164069,0,3596,0,100205,0,60268,2,3388,74,2612795,53950,48429823
116,El Salvador,162089,0,4129,0,150662,0,7298,8,24757,631,1950448,297908,6547158
117,Ghana,161280,0,1445,0,159788,0,47,1,4996,45,2442206,75655,32280617
118,Namibia,160074,0,4028,0,153662,0,2384,0,60944,1534,1018783,387873,2626590
119,Trinidad and Tobago,154643,0,3871,0,141354,0,9418,18,109837,2749,726218,515806,1407928
120,Martinique,153253,0,926,0,104,0,152223,8,408977,2471,828928,2212109,374723
121,Brunei,144659,248,220,0,142788,261,1651,0,324871,494,717784,1611980,445281
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350105,2134,938039,2343627,400251
123,Cambodia,136262,0,3056,0,133194,5,12,0,7945,178,2961934,172709,17149867
124,Jamaica,131980,0,2995,0,84883,0,44102,0,44211,1003,1031235,345445,2985238
125,Rwanda,129907,0,1459,0,45522,0,82926,0,9587,108,5343203,394334,13549956
126,Cameroon,119780,0,1927,0,117791,0,62,13,4312,69,1751774,63068,27776053
127,Angola,99194,0,1900,0,97149,0,145,0,2853,55,1499795,43136,34769277
128,Malta,93508,62,713,0,90076,124,2719,4,210730,1607,1904970,4293055,443733
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8948,94629737
130,Senegal,86039,4,1966,0,84059,4,14,0,4898,112,1081824,61589,17565349
131,Malawi,85887,0,2636,0,82703,0,548,67,4284,131,578807,28868,20050211
132,Ivory Coast,81989,0,799,0,81168,0,22,0,2971,29,1509861,54716,27594347
133,French Guiana,81784,0,397,0,11254,0,70133,1,261212,1268,631628,2017375,313094
134,Suriname,80008,0,1337,0,49455,0,29216,0,134147,2242,236268,396143,596421
135,Barbados,76261,0,433,0,71497,0,4331,0,264768,1503,669421,2324136,288030
136,Channel Islands,75275,0,173,0,74574,0,528,0,425648,978,1252808,7084095,176848
137,French Polynesia,72821,0,649,0,N/A,N/A,N/A,7,256473,2286,0,0,283932
138,Eswatini,71698,0,1402,0,69549,0,747,11,60631,1186,1021394,863732,1182536
139,Fiji,64773,0,862,0,62875,0,1036,0,71293,949,517703,569817,908543
140,Madagascar,64236,0,1393,0,59370,0,3473,14,2214,48,430995,14854,29016291
141,Guyana,63804,0,1228,0,62301,0,275,0,80396,1547,610906,769770,793621
142,Sudan,62161,0,4936,0,N/A,N/A,N/A,0,1359,108,562941,12303,45755378
143,New Caledonia,61049,0,312,0,60339,0,398,9,210072,1074,98964,340539,290610
144,Bhutan,59570,4,21,0,59491,15,58,0,75651,27,2303690,2925573,787432
145,Mauritania,58840,0,982,0,57708,0,150,0,12064,201,816126,167336,4877181
146,Belize,57896,0,676,0,56761,0,459,6,140843,1644,549217,1336070,411069
147,Cabo Verde,56105,0,401,0,55613,0,91,23,98910,707,400982,706908,567234
148,Syria,55869,0,3150,0,52479,0,240,0,3054,172,146269,7996,18292142
149,Gabon,47608,0,304,0,47297,0,7,0,20490,131,1594523,686256,2323511
150,Papua New Guinea,43876,0,651,0,43200,0,25,7,4737,70,249149,26898,9262605
151,Seychelles,43235,0,167,0,42553,0,515,0,434606,1679,0,0,99481
152,Curaçao,43017,0,275,0,42203,0,539,3,260168,1663,496693,3004016,165343
153,Andorra,42156,0,153,0,41021,0,982,14,543983,1974,249838,3223924,77495
154,Burundi,41235,0,38,0,N/A,N/A,N/A,0,3286,3,345742,27549,12549999
155,Mauritius,37843,0,996,0,36183,0,664,0,29665,781,358675,281160,1275698
156,Mayotte,37363,0,187,0,2964,0,34212,0,131066,656,176919,620616,285070
157,Togo,37020,0,273,0,36724,0,23,0,4285,32,735269,85101,8639966
158,Guinea,36597,0,442,0,36113,0,42,8,2653,32,660107,47848,13795931
159,Aruba,35693,0,213,0,35199,0,281,0,331689,1979,177885,1653053,107610
160,Tanzania,35354,0,840,0,N/A,N/A,N/A,7,562,13,0,0,62901456
161,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704302,569,778000,15810116,49209
162,Bahamas,33871,0,801,0,32488,0,582,0,84626,2001,233473,583330,400242
163,Lesotho,32910,0,697,0,24155,0,8058,0,15139,321,431221,198365,2173878
164,Mali,31003,0,733,0,30088,0,182,0,1453,34,675008,31636,21336613
165,Haiti,30713,0,835,0,29605,0,273,0,2634,72,132422,11356,11661401
166,Isle of Man,28416,0,105,0,26794,0,1517,0,330915,1223,150753,1755575,85871
167,Benin,26952,0,163,0,25506,0,1283,5,2120,13,604310,47530,12714341
168,Somalia,26518,0,1350,0,13182,0,11986,0,1586,81,400466,23953,16718643
169,Saint Lucia,24164,0,368,0,23207,0,589,1,130482,1987,143281,773697,185190
170,Congo,24079,0,385,0,20178,0,3516,0,4172,67,347815,60270,5770949
171,Cayman Islands,23578,0,28,0,8553,0,14997,1,351077,417,222773,3317098,67159
172,Timor-Leste,22889,0,131,0,22746,0,12,0,16766,96,264799,193963,1365204
173,Burkina Faso,20853,0,382,0,20439,0,32,0,949,17,248995,11333,21970296
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6771338
175,Solomon Islands,18174,0,146,0,16357,0,1671,2,25303,203,5117,7124,718243
176,Gibraltar,18129,0,102,0,16579,0,1448,0,538400,3029,534283,15867278,33672
177,South Sudan,17525,0,138,0,13514,0,3873,1,1532,12,389677,34068,11438136
178,Tajikistan,17388,0,124,0,17264,0,0,0,1750,12,0,0,9936493
179,Liechtenstein,17347,14,84,0,17192,13,71,1,452546,2191,102174,2665501,38332
180,San Marino,16852,0,115,0,16454,0,283,4,494716,3376,152231,4468970,34064
181,Grenada,16344,0,221,0,14634,0,1489,4,144008,1947,157363,1386531,113494
182,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10687,123,317211,213068,1488778
183,Djibouti,15631,0,189,0,15427,0,15,0,15404,186,305941,301492,1014756
184,CAR,14649,0,113,0,6859,0,7677,2,2938,23,81294,16304,4986136
185,Bermuda,14135,0,135,0,13664,0,336,0,228537,2183,893980,14454002,61850
186,Dominica,12685,0,63,0,12323,0,299,0,175403,871,194894,2694921,72319
187,Monaco,12004,0,54,0,11866,0,84,4,301911,1358,54960,1382294,39760
188,Gambia,11999,0,365,0,11591,0,43,0,4718,144,155686,61220,2543054
189,Greenland,11971,0,21,0,2761,0,9189,4,210191,369,164926,2895826,56953
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8543,31049015
191,Samoa,11313,0,24,0,1605,0,9684,4,56320,119,85921,427746,200869
192,Tonga,11049,0,11,0,10110,0,928,0,102376,102,518262,4802012,107926
193,Saint Martin,10602,0,63,0,1399,0,9140,7,265754,1579,112382,2817015,39894
194,Sint Maarten,10123,0,86,0,9985,0,52,10,231208,1964,62056,1417354,43783
195,Caribbean Netherlands,9915,0,35,0,9829,0,51,0,371668,1312,30126,1129287,26677
196,Eritrea,9745,0,103,0,9632,0,10,0,2679,28,23693,6513,3637828
197,Niger,9013,0,310,0,8579,0,124,1,349,12,253043,9794,25837472
198,Vanuatu,8457,75,14,0,7974,0,469,0,26386,44,24976,77926,320508
199,Guinea-Bissau,8222,0,171,0,8010,0,41,6,4002,83,136655,66512,2054599
200,Comoros,8100,0,160,0,7933,0,7,0,8959,177,0,0,904091
201,Antigua and Barbuda,7721,0,137,0,7511,0,73,1,77646,1378,18901,190076,99439
202,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31400,8279028
203,Liberia,7451,0,294,0,5747,0,1410,2,1411,56,139824,26487,5278999
204,Chad,7414,0,193,0,4874,0,2347,0,428,11,191341,11058,17303260
205,St. Vincent Grenadines,6799,0,106,0,6641,0,52,0,60925,950,99138,888365,111596
206,British Virgin Islands,6573,0,62,0,N/A,N/A,N/A,1,214762,2026,103637,3386166,30606
207,Turks and Caicos,6046,0,36,0,5963,0,47,4,152323,907,505354,12731886,39692
208,Sao Tome and Principe,5970,0,73,0,5891,0,6,0,26330,322,29036,128060,226737
209,Saint Kitts and Nevis,5605,0,43,0,5547,0,15,0,103989,798,70707,1311818,53900
210,Cook Islands,5410,0,1,0,5291,0,118,0,307491,57,17469,992895,17594
211,Palau,4879,0,6,0,4166,0,707,1,267269,329,49264,2698658,18255
212,St. Barth,4611,0,6,0,N/A,N/A,N/A,0,464210,604,78646,7917648,9933
213,Kiribati,3093,0,13,0,2602,0,478,3,25175,106,0,0,122862
214,Anguilla,2984,0,9,0,2916,0,59,4,195646,590,51382,3368870,15252
215,Saint Pierre Miquelon,2739,0,1,0,2449,0,289,1,477095,174,23687,4125936,5741
216,Falkland Islands,1126,0,0,0,N/A,N/A,N/A,0,306896,0,8632,2352685,3669
217,Montserrat,747,0,2,0,390,0,355,0,149460,400,11238,2248499,4998
218,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
219,Wallis and Futuna,454,0,7,0,438,0,9,0,41755,644,20508,1886140,10873
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8073,665819
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59934
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624681
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,9,0,0,0,5464,0,0,0,1647
226,Nauru,8,0,0,0,5,0,3,0,731,0,0,0,10951
227,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117269
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6111
