,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
56,Cuba,1100609,0,8522,0,1090651,0,1436,23,97277,753,12920253,1141951,11314193
57,Lebanon,1095959,0,10368,0,1078226,0,7365,186,161872,1531,4795578,708302,6770526
58,Lithuania,1052417,1149,9042,7,1013075,1863,30300,41,396531,3407,8201785,3090279,2654060
59,Tunisia,1039532,0,28533,0,N/A,N/A,N/A,29,86334,2370,4563397,378993,12040832
60,Slovenia,1001713,1253,6568,1,976741,2126,18404,29,481720,3159,2637740,1268479,2079451
61,Finland,1000472,50889,3638,121,46000,0,950834,31,180064,655,10644579,1915806,5556187
62,Nepal,978705,12,11951,0,966456,32,298,0,32539,397,5607784,186440,30078240
63,Belarus,976261,695,6917,3,928536,0,40808,0,103377,732,13071640,1384160,9443738
64,Bolivia,904212,86,21906,1,854077,566,28229,220,75609,1832,2693845,225255,11959111
65,UAE,896372,231,2302,0,878658,217,15412,0,88705,228,153603788,15200596,10105116
66,Uruguay,895775,0,7197,0,886654,0,1924,18,256275,2059,6091188,1742648,3495363
67,Ecuador,866925,0,35528,0,N/A,N/A,N/A,759,47832,1960,2470170,136290,18124384
68,New Zealand,861118,10371,600,18,804658,9631,55860,0,172151,120,6977683,1394951,5002100
69,Costa Rica,847784,0,8383,0,829515,0,9886,43,163737,1619,4240743,819039,5177706
70,Guatemala,839416,0,17457,0,819213,0,2746,5,45347,943,4381418,236694,18510908
71,Latvia,815533,1133,5735,11,800770,1069,9028,9,441130,3102,7142381,3863386,1848736
72,Azerbaijan,792445,33,9707,1,782603,19,135,0,76911,942,6785398,658559,10303396
73,Panama,769976,0,8180,0,758759,0,3037,9,173543,1844,5807856,1309020,4436796
74,Saudi Arabia,753124,130,9075,1,740008,241,4041,59,21044,254,41796829,1167902,35787946
75,Sri Lanka,663006,0,16497,0,642560,0,3949,0,30731,765,6486117,300637,21574589
76,Paraguay,648682,0,18786,0,624673,0,5223,6,88983,2577,2615453,358775,7289961
77,Kuwait,631076,0,2555,0,627610,0,911,8,143948,583,7986760,1821780,4384043
78,Myanmar,612697,20,19434,0,591544,22,1719,0,11127,353,7870822,142936,55065254
79,Palestine,581816,0,5353,0,575899,0,564,17,109479,1007,3078533,579281,5314406
80,Dominican Republic,578789,0,4375,0,574244,0,170,16,52410,396,3255822,294821,11043382
81,Estonia,569347,803,2528,2,505048,863,61771,5,428681,1903,3304993,2488441,1328138
82,Bahrain,564617,0,1474,0,559442,0,3701,3,312330,815,9683216,5356478,1807758
83,Venezuela,522056,0,5704,0,515060,0,1292,230,18453,202,3359014,118730,28291169
84,Moldova,516699,0,11487,0,503763,0,1449,44,128624,2860,3210737,799264,4017117
85,Egypt,515645,0,24613,0,442182,0,48850,122,4874,233,3693367,34908,105801630
86,Libya,501862,0,6429,0,490900,0,4533,101,71296,913,2476960,351882,7039173
87,Ethiopia,470352,0,7510,0,453671,0,9171,15,3917,63,4752120,39575,120077815
88,Mongolia,469491,41,2177,0,313256,0,154058,192,139185,645,4030048,1194748,3373136
89,Cyprus,464366,0,993,0,124370,0,339003,60,379647,812,9477138,7748121,1223153
90,Armenia,422805,6,8622,0,410517,14,3666,0,142206,2900,3026628,1017971,2973196
91,Honduras,422275,0,10892,0,131100,0,280283,105,41450,1069,1263329,124006,10187621
92,Oman,388995,39,4257,0,384055,26,683,2,72847,797,25000000,4681765,5339867
93,Bosnia and Herzegovina,376642,75,15753,0,192218,0,168671,0,116099,4856,1751774,539979,3244154
94,Réunion,374295,0,742,0,355605,0,17948,10,412767,818,1603660,1768494,906794
95,Qatar,363905,77,677,0,362338,106,890,1,129605,241,3424254,1219548,2807805
96,Kenya,323646,0,5649,0,317882,0,115,0,5790,101,3573937,63936,55898705
97,Zambia,318640,0,3973,0,313836,0,831,0,16503,206,3402725,176229,19308489
98,North Macedonia,308964,86,9266,1,298916,105,782,0,148311,4448,2003269,961621,2083220
99,Botswana,305859,0,2688,0,303026,0,145,1,125511,1103,2026898,831746,2436918
100,Albania,274606,0,3496,0,270789,0,321,2,95610,1217,1795792,625243,2872151
101,Algeria,265746,0,6874,0,178337,0,80535,6,5870,152,230861,5099,45273526
102,Nigeria,255670,0,3143,0,249874,0,2653,11,1187,15,5036813,23393,215315382
103,Zimbabwe,247336,0,5466,0,241160,0,710,12,16217,358,2232354,146368,15251655
104,Uzbekistan,238391,34,1637,0,236397,45,357,23,6942,48,1377915,40125,34340695
105,Montenegro,234405,0,2710,0,231076,0,619,6,373132,4314,2441891,3887068,628209
106,Luxembourg,231669,0,1056,0,218751,0,11862,2,359581,1639,4207684,6530892,644274
107,Mozambique,225345,0,2201,0,223088,0,56,13,6864,67,1307729,39836,32827883
108,Laos,203545,1003,730,0,7660,0,195155,0,27266,98,1232128,165049,7465244
109,Kyrgyzstan,200983,1,2991,0,196360,9,1632,131,29919,445,1907195,283911,6717573
110,China,193953,2841,4663,8,157869,2185,31421,223,135,3,160000000,111163,1439323776
111,Iceland,183974,0,112,0,75685,0,108177,1,532914,324,1953616,5658997,345223
112,Maldives,178883,0,298,0,163687,0,14898,25,320782,534,2213831,3969951,557647
113,Afghanistan,178611,56,7680,1,161683,18,9248,1124,4410,190,938557,23173,40503007
114,Uganda,164069,0,3596,0,100205,0,60268,2,3394,74,2612795,54056,48334641
115,El Salvador,162089,0,4126,0,150662,0,7301,8,24765,630,1950448,298005,6545016
116,Ghana,161117,0,1445,0,159644,0,28,1,4998,45,2432646,75459,32237999
117,Namibia,158112,0,4022,0,153662,0,428,0,60266,1533,997168,380081,2623569
118,Martinique,147519,0,918,0,104,0,146497,8,393655,2450,828928,2211997,374742
119,Trinidad and Tobago,142919,0,3807,0,132554,0,6558,18,101532,2705,690185,490316,1407632
120,Brunei,140723,181,218,0,139409,112,1096,3,316227,490,717784,1612976,445006
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350109,2134,938039,2343650,400247
122,Cambodia,136146,29,3056,0,132851,26,239,0,7946,178,2946965,171988,17134691
123,Rwanda,129758,0,1458,0,45522,0,82778,0,9591,108,5206385,384836,13528839
124,Jamaica,129347,0,2936,0,82777,0,43634,0,43341,984,973527,326206,2984393
125,Cameroon,119780,0,1927,0,117791,0,62,13,4319,69,1751774,63167,27732591
126,Angola,99194,0,1900,0,97149,0,145,0,2858,55,1499795,43219,34701922
127,Malta,89919,312,684,5,82969,681,6266,4,202677,1542,1866549,4207199,443656
128,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8965,94450385
129,Senegal,85978,3,1965,0,83995,6,18,1,4903,112,1061888,60554,17536316
130,Malawi,85735,0,2632,0,81930,0,1173,67,4283,131,570098,28480,20017690
131,Ivory Coast,81870,0,799,0,81047,0,24,0,2972,29,1491434,54133,27551385
132,French Guiana,80035,0,394,0,11254,0,68387,2,256042,1260,618263,1977904,312585
133,Suriname,79302,0,1327,0,49396,0,28579,0,133040,2226,235824,395627,596077
134,Channel Islands,73429,0,166,0,71865,0,1398,0,415456,939,1252808,7088303,176743
135,French Polynesia,72621,0,648,0,N/A,N/A,N/A,7,255865,2283,0,0,283826
136,Eswatini,70144,0,1395,0,68684,0,65,11,59356,1180,1011152,855640,1181749
137,Barbados,65770,0,386,0,62344,0,3040,0,228363,1340,635587,2206846,288007
138,Fiji,64524,0,862,0,62677,0,985,0,71052,949,506642,557903,908118
139,Madagascar,64121,0,1391,0,59370,0,3360,14,2213,48,418849,14458,28969458
140,Guyana,63389,0,1228,0,62076,0,85,1,79898,1548,586801,739629,793372
141,Sudan,62079,0,4929,0,N/A,N/A,N/A,0,1359,108,562941,12321,45688065
142,New Caledonia,60457,0,312,0,60064,0,81,9,208164,1074,98964,340750,290430
143,Mauritania,58683,0,982,0,57693,0,8,0,12052,202,797224,163730,4869139
144,Belize,57394,0,676,0,56522,0,196,6,139783,1646,533150,1298481,410595
145,Bhutan,56301,685,19,0,50413,1376,5869,9,71550,24,2270580,2885566,786875
146,Cabo Verde,55998,0,401,0,55534,0,63,23,98790,707,400982,707401,566838
147,Syria,55785,0,3150,0,52051,0,584,0,3054,172,146269,8009,18264184
148,Gabon,47594,0,303,0,47280,0,11,0,20514,131,1591228,685857,2320058
149,Papua New Guinea,43669,0,649,0,42973,0,47,7,4720,70,249149,26931,9251474
150,Taiwan,43243,3058,856,0,22537,0,19850,0,1810,36,13964112,584413,23894238
151,Seychelles,41660,0,164,0,40675,0,821,0,418942,1649,0,0,99441
152,Curaçao,41652,0,271,0,40800,0,581,3,251980,1639,494095,2989099,165299
153,Andorra,41013,0,153,0,40343,0,517,14,529289,1975,249838,3224257,77487
154,Burundi,38812,0,38,0,773,0,38001,0,3098,3,345742,27600,12526676
155,Mauritius,37460,28,985,0,35611,93,864,0,29367,772,358675,281190,1275560
156,Mayotte,37038,0,187,0,2964,0,33887,0,130124,657,176919,621560,284637
157,Togo,36971,0,273,0,36679,0,19,0,4285,32,727015,84270,8627209
158,Guinea,36459,0,440,0,35976,0,43,8,2647,32,660107,47929,13772487
159,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704474,569,778000,15813972,49197
160,Aruba,34345,0,212,0,34038,0,95,2,319248,1971,177885,1653498,107581
161,Tanzania,33864,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62789441
162,Bahamas,33421,0,789,0,32289,0,343,11,83553,1973,229817,574548,399996
163,Lesotho,32910,0,697,0,24155,0,8058,0,15147,321,431221,198466,2172765
164,Mali,30691,0,730,0,29772,0,189,0,1441,34,661850,31075,21298209
165,Haiti,30615,0,835,0,29312,0,468,0,2627,72,132422,11364,11652288
166,Isle of Man,28416,0,87,0,26794,0,1535,0,331027,1013,150753,1756168,85842
167,Benin,26952,0,163,0,25506,0,1283,5,2123,13,604310,47608,12693448
168,Somalia,26485,0,1350,0,13182,0,11953,0,1587,81,400466,23995,16689456
169,Congo,24079,0,385,0,20178,0,3516,0,4179,67,347815,60363,5762016
170,Saint Lucia,23161,0,367,0,22708,0,86,1,125103,1982,142170,767926,185135
171,Timor-Leste,22857,3,130,0,22714,10,13,0,16763,95,260621,191134,1363554
172,Cayman Islands,21406,0,26,0,8553,0,12827,1,318974,387,222773,3319570,67109
173,Burkina Faso,20853,0,382,0,20439,0,32,0,951,17,248995,11353,21932570
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2733,33,0,0,6766171
175,Gibraltar,17494,0,101,0,16579,0,814,0,519526,2999,534283,15866807,33673
176,South Sudan,17420,0,138,0,13514,0,3768,1,1524,12,375617,32864,11429533
177,Tajikistan,17388,0,124,0,17264,0,0,0,1752,12,0,0,9922412
178,Liechtenstein,17049,22,84,0,16724,22,241,3,444853,2192,102174,2665988,38325
179,San Marino,16076,0,114,0,15615,0,347,4,472004,3347,149271,4382718,34059
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10706,123,310972,209304,1485740
181,Djibouti,15598,0,189,0,15404,0,5,0,15385,186,302030,297915,1013814
182,CAR,14649,0,113,0,6859,0,7677,2,2941,23,81294,16322,4980623
183,Grenada,14287,0,219,0,13850,0,218,4,125921,1930,147590,1300811,113460
184,Bermuda,13143,0,131,0,12719,0,293,0,212446,2118,866313,14003281,61865
185,Solomon Islands,12437,0,139,0,11194,0,1104,2,17343,194,5117,7135,717136
186,Gambia,11995,0,365,0,11591,0,39,0,4725,144,155686,61328,2538584
187,Dominica,11988,0,63,0,11903,0,22,0,165793,871,187337,2590856,72307
188,Greenland,11971,0,21,0,2761,0,9189,4,210213,369,164926,2896131,56947
189,Yemen,11818,0,2148,0,9001,0,669,23,381,69,265253,8555,31005840
190,Monaco,11520,0,54,0,11266,0,200,4,289870,1359,54960,1382920,39742
191,Saint Martin,10279,0,63,0,1399,0,8817,7,257936,1581,112382,2820055,39851
192,Sint Maarten,9933,0,86,0,9821,0,26,10,227035,1966,62056,1418390,43751
193,Eritrea,9733,0,103,0,9629,0,1,0,2678,28,23693,6519,3634609
194,Caribbean Netherlands,9574,0,34,0,9379,0,161,0,359101,1275,30126,1129965,26661
195,Tonga,9468,121,11,0,7945,205,1512,0,87791,102,393231,3646193,107847
196,Niger,8903,0,308,0,8497,0,98,1,345,12,248217,9628,25779662
197,Guinea-Bissau,8184,0,171,0,7476,0,537,6,3989,83,132469,64571,2051540
198,Comoros,8100,0,160,0,7933,0,7,0,8971,177,0,0,902874
199,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31440,8268371
200,Antigua and Barbuda,7567,0,135,0,7387,0,45,1,76137,1358,18901,190178,99386
201,Liberia,7432,0,294,0,5747,0,1391,2,1410,56,139824,26526,5271183
202,Chad,7396,0,193,0,4874,0,2329,0,428,11,191341,11078,17272228
203,Samoa,6794,0,13,0,1605,0,5176,4,33838,65,51546,256725,200783
204,St. Vincent Grenadines,6765,0,106,0,6641,0,18,0,60633,950,98753,885098,111573
205,Vanuatu,6458,0,7,0,5638,0,813,0,20179,22,24976,78041,320036
206,British Virgin Islands,6162,0,62,0,N/A,N/A,N/A,1,201419,2027,102294,3343706,30593
207,Sao Tome and Principe,5953,0,73,0,5875,0,5,0,26286,322,29036,128211,226470
208,Turks and Caicos,5941,0,36,0,5862,0,43,4,149806,908,478593,12068006,39658
209,Saint Kitts and Nevis,5561,0,43,0,5512,0,6,0,103220,798,65141,1209114,53875
210,St. Barth,4432,0,6,0,N/A,N/A,N/A,0,446279,604,78646,7919243,9931
211,Cook Islands,4404,0,0,0,3797,0,607,0,250327,0,15405,875632,17593
212,Palau,4279,0,6,0,3837,0,436,0,234479,329,44460,2436298,18249
213,Kiribati,3076,0,13,0,2597,0,466,3,25061,106,0,0,122742
214,Anguilla,2731,0,9,0,2716,0,6,4,179152,590,51382,3370638,15244
215,Saint Pierre Miquelon,2537,0,1,0,2449,0,87,1,441755,174,22941,3994602,5743
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41709,643,20508,1884061,10885
218,Montserrat,177,0,2,0,174,0,1,0,35421,400,9587,1918551,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34954,0,8632,2357182,3662
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8080,665239
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,15,0,0,0,7,0,8,0,250,0,0,0,59908
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,623715
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,8,1,0,0,7,0,1,0,4860,0,0,0,1646
226,Nauru,3,0,0,0,3,0,0,0,274,0,0,0,10946
227,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6109
228,Micronesia,1,0,0,0,1,0,0,0,9,0,0,0,117190
