,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
66,UAE,898571,261,2302,0,881831,315,14438,0,88897,228,155925308,15425848,10108054
67,Uruguay,895775,0,7197,0,886654,0,1924,18,256254,2059,6091188,1742501,3495659
68,Ecuador,869124,0,35588,0,N/A,N/A,N/A,759,47936,1963,2470170,136240,18130976
69,Costa Rica,852074,0,8405,0,832853,0,10816,45,164530,1623,4291131,828588,5178848
70,Guatemala,845868,0,17566,0,825981,0,2321,5,45676,949,4454022,240510,18519069
71,Latvia,822013,0,5760,0,808909,0,7344,11,444758,3117,7174863,3882025,1848227
72,Azerbaijan,792558,0,9709,0,782744,0,105,0,76905,942,6811382,660937,10305641
73,Panama,775488,0,8184,0,761669,0,5635,8,174720,1844,5865660,1321551,4438467
74,Saudi Arabia,754011,90,9088,2,741673,133,3250,45,21061,254,41892775,1170147,35801287
75,Sri Lanka,663329,0,16504,0,646121,0,704,0,30743,765,6486117,300606,21576791
76,Paraguay,649455,0,18795,0,624673,0,5987,2,89063,2577,2623300,359745,7292115
77,Kuwait,631409,0,2555,0,628090,0,764,8,143973,583,8007805,1825933,4385597
78,Myanmar,612864,0,19434,0,591794,0,1636,0,11128,353,7946399,144285,55074209
79,Palestine,581940,0,5353,0,576242,0,345,17,109442,1007,3078533,578962,5317330
80,Dominican Republic,579248,0,4376,0,574601,0,271,6,52439,396,3274131,296407,11046055
81,Estonia,572193,276,2539,1,511039,689,58615,3,430816,1912,3326696,2504740,1328160
82,Bahrain,568367,0,1475,0,563473,0,3419,3,314150,815,9718604,5371706,1809221
83,Venezuela,522305,0,5708,0,515666,0,931,230,18463,202,3359014,118738,28289197
84,Moldova,516986,0,11489,0,504142,0,1355,49,128703,2860,3216305,800696,4016887
85,Egypt,515645,0,24613,0,442182,0,48850,122,4872,233,3693367,34893,105849163
86,Libya,501904,0,6430,0,490973,0,4501,101,71278,913,2477219,351804,7041471
87,Ethiopia,470550,0,7510,0,455380,0,7660,11,3916,63,4785267,39828,120148051
88,Cyprus,470481,0,1011,0,124370,0,345100,60,384578,826,9477138,7746760,1223368
89,Mongolia,469885,55,2179,0,313256,0,154450,192,139248,646,4030048,1194288,3374435
90,Honduras,423179,0,10893,0,132318,0,279968,105,41523,1069,1263329,123959,10191498
91,Armenia,422867,2,8622,0,411050,12,3195,0,142220,2900,3051264,1026211,2973331
92,Oman,389126,0,4258,0,384243,0,625,4,72828,797,25000000,4678957,5343071
93,Bosnia and Herzegovina,377087,0,15765,0,192218,0,169104,0,116254,4860,1758191,542040,3243655
94,Réunion,374295,0,742,0,355605,0,17948,10,412696,818,1603660,1768190,906950
95,Qatar,364602,42,677,0,363365,79,560,3,129853,241,3440937,1225490,2807805
96,Kenya,323760,0,5649,0,317932,0,179,0,5789,101,3596467,64305,55927898
97,Zambia,319594,0,3976,0,314690,0,928,0,16541,206,3423665,177197,19321198
98,North Macedonia,309571,0,9280,0,299738,0,553,0,148602,4455,2018029,968708,2083218
99,Botswana,305859,0,2688,0,303026,0,145,1,125450,1103,2026898,831348,2438087
100,Albania,275055,0,3496,0,271185,0,374,2,95769,1217,1805355,628589,2872074
101,Algeria,265779,0,6875,0,178355,0,80549,6,5868,152,230861,5097,45293023
102,Nigeria,255716,0,3143,0,249896,0,2677,11,1187,15,5075820,23560,215441397
103,Zimbabwe,247842,0,5469,0,241643,0,730,12,16245,358,2254801,147788,15256978
104,Uzbekistan,238596,19,1637,0,236670,20,289,23,6945,48,1377915,40111,34352628
105,Luxembourg,237856,0,1064,0,227197,0,9595,3,369041,1651,4227288,6558765,644525
106,Montenegro,235151,0,2714,0,231708,0,729,6,374319,4320,2451073,3901672,628211
107,Mozambique,225383,0,2201,0,223113,0,69,13,6861,67,1312475,39954,32849499
108,China,215667,1424,5022,47,184078,3127,26567,458,150,3,160000000,111163,1439323776
109,Laos,207469,273,744,1,7660,0,199065,0,27782,100,1232128,164991,7467841
110,Kyrgyzstan,200992,0,2991,0,196400,0,1601,131,29909,445,1907195,283799,6720222
111,Iceland,185579,0,119,0,75685,0,109775,0,537479,345,1953616,5658112,345277
112,Maldives,179171,0,298,0,163687,0,15186,25,321163,534,2213831,3968285,557881
113,Afghanistan,178879,6,7683,0,161883,0,9313,1124,4414,190,944283,23301,40524618
114,Uganda,164069,0,3596,0,100205,0,60268,2,3392,74,2612795,54016,48370334
115,El Salvador,162089,0,4128,0,150662,0,7299,8,24762,631,1950448,297968,6545820
116,Ghana,161173,0,1445,0,159691,0,37,1,4997,45,2435846,75521,32253981
117,Namibia,158649,0,4025,0,153662,0,962,0,60445,1534,1005918,383250,2624702
118,Martinique,153253,0,926,0,104,0,152223,8,408964,2471,828928,2212038,374735
119,Trinidad and Tobago,147450,0,3824,0,135209,0,8417,18,104742,2716,704554,500485,1407743
120,Brunei,141850,102,218,0,140892,181,740,1,318686,490,717784,1612603,445109
121,Guadeloupe,140130,0,854,0,2250,0,137026,19,350107,2134,938039,2343639,400249
122,Cambodia,136251,5,3056,0,133073,23,122,0,7949,178,2952645,172262,17140382
123,Jamaica,129978,0,2962,0,83358,0,43658,0,43548,992,996159,333754,2984710
124,Rwanda,129799,0,1458,0,45522,0,82819,0,9589,108,5261793,388704,13536758
125,Cameroon,119780,0,1927,0,117791,0,62,13,4317,69,1751774,63130,27748889
126,Taiwan,115883,15149,865,3,25975,0,89043,0,4850,36,14758774,617644,23895294
127,Angola,99194,0,1900,0,97149,0,145,0,2856,55,1499795,43188,34727180
128,Malta,91741,136,698,0,87119,360,3924,4,206771,1573,1883103,4244234,443685
129,DRC,87023,0,1337,0,50930,0,34756,0,921,14,846704,8958,94517642
130,Senegal,85997,2,1966,0,84015,2,16,0,4901,112,1069522,60951,17547203
131,Malawi,85781,0,2634,0,82066,0,1081,67,4283,132,574139,28664,20029885
132,Ivory Coast,81930,0,799,0,81097,0,34,0,2972,29,1500074,54415,27567496
133,French Guiana,80859,0,395,0,11254,0,69210,2,258520,1263,627211,2005304,312776
134,Suriname,79336,0,1328,0,49401,0,28607,0,133068,2227,235950,395752,596206
135,Channel Islands,74383,0,169,0,73224,0,990,0,420761,956,1252808,7086740,176782
136,French Polynesia,72720,0,648,0,N/A,N/A,N/A,7,256177,2283,0,0,283866
137,Eswatini,70626,0,1397,0,68823,0,406,11,59749,1182,1014847,858553,1182044
138,Barbados,69562,0,392,0,65085,0,4085,0,241521,1361,647492,2248111,288016
139,Fiji,64634,0,862,0,62763,0,1009,0,71161,949,507722,558995,908277
140,Madagascar,64152,0,1391,0,59370,0,3391,14,2213,48,422372,14571,28987021
141,Guyana,63457,0,1228,0,62130,0,99,1,79975,1548,594884,749729,793465
142,Sudan,62117,0,4931,0,N/A,N/A,N/A,0,1359,108,562941,12315,45713308
143,New Caledonia,60517,0,312,0,60102,0,103,9,208322,1074,98964,340671,290497
144,Bhutan,59163,109,21,0,57748,428,1394,1,75167,27,2298106,2919772,787084
145,Mauritania,58687,0,982,0,57694,0,11,0,12045,202,803649,164947,4872155
146,Belize,57497,0,676,0,56604,0,217,6,139973,1646,539513,1313409,410773
147,Cabo Verde,56020,0,401,0,55551,0,68,23,98803,707,400982,707217,566986
148,Syria,55813,0,3150,0,52159,0,504,0,3054,172,146269,8004,18274669
149,Gabon,47602,0,304,0,47285,0,13,0,20506,131,1593622,686506,2321353
150,Papua New Guinea,43800,0,649,0,43100,0,51,7,4732,70,249149,26919,9255648
151,Seychelles,42474,0,166,0,41727,0,581,0,427063,1669,0,0,99456
152,Curaçao,42241,0,274,0,41612,0,355,3,255518,1657,496693,3004525,165315
153,Andorra,41349,0,153,0,40689,0,507,14,533604,1974,249838,3224132,77490
154,Burundi,39998,0,38,0,773,0,39187,0,3191,3,345742,27581,12535422
155,Mauritius,37642,0,990,0,35895,0,757,0,29509,776,358675,281179,1275612
156,Mayotte,37363,0,187,0,2964,0,34212,0,131191,657,176919,621207,284799
157,Togo,36985,0,273,0,36688,0,24,0,4285,32,729891,84556,8631993
158,Guinea,36459,0,440,0,35976,0,43,8,2646,32,660107,47899,13781279
159,Aruba,34846,0,212,0,34516,0,118,3,323872,1970,177885,1653329,107592
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704417,569,778000,15812687,49201
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62831447
162,Bahamas,33541,0,789,0,32351,0,401,11,83834,1972,229817,574416,400088
163,Lesotho,32910,0,697,0,24155,0,8058,0,15144,321,431221,198428,2173182
164,Mali,30815,0,732,0,29890,0,193,0,1446,34,666075,31253,21312610
165,Haiti,30690,0,835,0,29520,0,335,0,2633,72,132422,11361,11655706
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330984,1013,150753,1755943,85853
167,Benin,26952,0,163,0,25506,0,1283,5,2122,13,604310,47579,12701283
168,Somalia,26485,0,1350,0,13182,0,11953,0,1586,81,400466,23979,16700401
169,Congo,24079,0,385,0,20178,0,3516,0,4176,67,347815,60328,5765366
170,Saint Lucia,23394,0,368,0,22815,0,211,0,126348,1988,143281,773839,185156
171,Timor-Leste,22863,0,130,0,22722,0,11,0,16760,95,262493,192419,1364173
172,Cayman Islands,22223,0,27,0,8553,0,13643,1,331054,402,222773,3318630,67128
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11345,21946718
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2732,33,0,0,6768109
175,Gibraltar,17837,0,102,0,16579,0,1156,0,529712,3029,534283,15866807,33673
176,South Sudan,17461,0,138,0,13514,0,3809,1,1527,12,381528,33371,11432759
177,Tajikistan,17388,0,124,0,17264,0,0,0,1751,12,0,0,9927692
178,Liechtenstein,17185,14,84,0,16972,2,129,1,448378,2192,102174,2665849,38327
179,San Marino,16437,0,115,0,15960,0,362,4,482575,3376,149271,4382461,34061
180,Equatorial Guinea,15907,0,183,0,15698,0,26,5,10698,123,310972,209144,1486879
181,Djibouti,15611,0,189,0,15411,0,11,0,15393,186,303924,299678,1014167
182,Solomon Islands,14786,0,141,0,13307,0,1338,2,20606,197,5117,7131,717551
183,CAR,14649,0,113,0,6859,0,7677,2,2940,23,81294,16315,4982691
184,Grenada,14629,0,220,0,14029,0,380,4,128921,1939,149943,1321398,113473
185,Bermuda,13488,0,131,0,12981,0,376,0,218044,2118,876273,14165651,61859
186,Dominica,12033,0,63,0,11929,0,41,0,166404,871,188110,2601366,72312
187,Gambia,11995,0,365,0,11591,0,39,0,4722,144,155686,61287,2540260
188,Greenland,11971,0,21,0,2761,0,9189,4,210206,369,164926,2896030,56949
189,Yemen,11818,0,2149,0,9009,0,660,23,381,69,265253,8550,31022030
190,Monaco,11762,0,54,0,11548,0,160,4,295907,1359,54960,1382676,39749
191,Saint Martin,10462,0,63,0,1399,0,9000,7,262423,1580,112382,2818923,39867
192,Tonga,10196,0,11,0,8923,0,1262,0,94515,102,454376,4211982,107877
193,Sint Maarten,10036,0,86,0,9878,0,72,10,229326,1965,62056,1418002,43763
194,Eritrea,9734,0,103,0,9631,0,0,0,2677,28,23693,6517,3635816
195,Caribbean Netherlands,9729,0,34,0,9619,0,76,0,364833,1275,30126,1129711,26667
196,Samoa,9592,0,19,0,1605,0,7968,4,47765,95,65949,328405,200816
197,Niger,8928,0,309,0,8518,0,101,1,346,12,250056,9692,25801341
198,Guinea-Bissau,8202,0,171,0,7528,0,503,6,3996,83,134285,65419,2052687
199,Comoros,8100,0,160,0,7933,0,7,0,8967,177,0,0,903330
200,Sierra Leone,7681,0,125,0,N/A,N/A,N/A,0,929,15,259958,31425,8272367
201,Antigua and Barbuda,7626,0,136,0,7443,0,47,1,76716,1368,18901,190139,99406
202,Liberia,7434,0,294,0,5747,0,1393,2,1410,56,139824,26511,5274114
203,Chad,7411,0,193,0,4874,0,2344,0,429,11,191341,11070,17283865
204,Vanuatu,7330,0,13,0,6726,0,591,3,22891,41,24976,77998,320213
205,St. Vincent Grenadines,6784,0,106,0,6641,0,37,0,60798,950,98908,886415,111582
206,British Virgin Islands,6355,0,62,0,N/A,N/A,N/A,1,207693,2026,103049,3367834,30598
207,Turks and Caicos,5963,0,36,0,5862,0,65,4,150311,907,488787,12321015,39671
208,Sao Tome and Principe,5957,0,73,0,5880,0,4,0,26292,322,29036,128155,226570
209,Saint Kitts and Nevis,5562,0,43,0,5518,0,1,0,103222,798,65141,1208912,53884
210,Cook Islands,5031,0,1,0,4733,0,297,0,285966,57,16607,943955,17593
211,Palau,4610,0,6,0,3984,0,620,1,252589,329,46016,2521287,18251
212,St. Barth,4544,0,6,0,N/A,N/A,N/A,0,457511,604,78646,7918445,9932
213,Kiribati,3081,0,13,0,2601,0,467,3,25092,106,0,0,122787
214,Anguilla,2788,0,9,0,2766,0,13,4,182856,590,51382,3369974,15247
215,Saint Pierre Miquelon,2701,0,1,0,2449,0,251,1,470394,174,23446,4083246,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41724,643,20508,1884753,10881
218,Montserrat,241,25,2,0,176,1,63,0,48229,400,10033,2007805,4997
219,Falkland Islands,128,0,0,0,N/A,N/A,N/A,0,34934,0,8632,2355895,3664
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8077,665457
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59918
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624077
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,7,0,2,0,5468,0,0,0,1646
226,Nauru,5,1,0,0,3,0,2,0,457,0,0,0,10948
227,Micronesia,3,0,0,0,1,0,2,0,26,0,0,0,117219
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
