,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
98,Taiwan,314983,46536,907,11,33607,1289,280469,0,13181,38,15265197,638815,23896116
99,North Macedonia,310063,0,9284,0,300107,0,672,0,148839,4457,2026507,972778,2083217
100,Botswana,305859,0,2688,0,303026,0,145,1,125404,1102,2026898,831038,2438997
101,Albania,275310,44,3496,0,271529,49,285,2,95860,1217,1811203,630639,2872014
102,Algeria,265791,0,6875,0,178361,0,80555,6,5866,152,230861,5095,45308187
103,Nigeria,255766,0,3143,0,249914,0,2709,11,1187,15,5075820,23549,215539410
104,Zimbabwe,248214,0,5473,0,241976,0,765,12,16264,359,2270879,148802,15261118
105,Luxembourg,241160,0,1068,0,231818,0,8274,1,374054,1657,4238251,6573786,644720
106,Uzbekistan,238695,35,1637,0,236797,13,261,23,6946,48,1377915,40100,34361909
107,Montenegro,235726,82,2717,0,232390,76,619,6,375233,4325,2459066,3914389,628212
108,Mozambique,225409,0,2201,0,223163,0,45,13,6858,67,1315576,40028,32866312
109,China,219296,351,5166,13,204155,1878,9975,587,152,4,160000000,111163,1439323776
110,Laos,208535,167,749,1,7660,0,200126,0,27917,100,1232128,164947,7469861
111,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29900,445,1907195,283712,6722283
112,Iceland,185795,0,119,0,75685,0,109991,0,538039,345,2264004,6556268,345319
113,Maldives,179171,0,298,0,163687,0,15186,25,321058,534,2213831,3966984,558064
114,Afghanistan,178922,3,7684,0,161936,12,9302,1124,4413,190,945304,23317,40541426
115,Uganda,164069,0,3596,0,100205,0,60268,2,3390,74,2612795,53985,48398096
116,El Salvador,162089,0,4128,0,150662,0,7299,8,24760,631,1950448,297940,6546444
117,Ghana,161222,0,1445,0,159746,0,31,1,4997,45,2438745,75582,32266411
118,Namibia,159052,0,4026,0,153662,0,1364,0,60578,1533,1010056,384698,2625583
119,Martinique,153253,0,926,0,104,0,152223,8,408970,2471,828928,2212073,374729
120,Trinidad and Tobago,150481,0,3845,0,137933,0,8703,18,106889,2731,714919,507817,1407829
121,Brunei,142627,162,218,0,141673,75,736,1,320374,490,717784,1612313,445189
122,Guadeloupe,140130,0,854,0,2250,0,137026,19,350106,2134,938039,2343633,400250
123,Cambodia,136262,2,3056,0,133177,5,29,0,7948,178,2956510,172443,17144809
124,Jamaica,130787,0,2973,0,84150,0,43664,0,43815,996,1013520,339543,2984956
125,Rwanda,129836,0,1459,0,45522,0,82855,0,9587,108,5295717,391032,13542917
126,Cameroon,119780,0,1927,0,117791,0,62,13,4315,69,1751774,63101,27761566
127,Angola,99194,0,1900,0,97149,0,145,0,2855,55,1499795,43164,34746825
128,Malta,92729,132,708,0,88728,230,3293,4,208987,1596,1894267,4269184,443707
129,DRC,87023,0,1337,0,50930,0,34756,0,920,14,846704,8953,94569953
130,Senegal,86012,0,1966,0,84034,4,12,0,4899,112,1073970,61175,17555671
131,Malawi,85800,0,2634,0,82072,0,1094,67,4282,131,575805,28734,20039371
132,Ivory Coast,81970,0,799,0,81150,0,21,0,2972,29,1505495,54586,27580026
133,French Guiana,80859,0,395,0,11254,0,69210,2,258397,1262,627211,2004349,312925
134,Suriname,79393,0,1328,0,49402,0,28663,0,133141,2227,236066,395880,596307
135,Channel Islands,74865,0,172,0,73987,0,706,0,423413,973,1252808,7085497,176813
136,French Polynesia,72776,0,648,0,N/A,N/A,N/A,7,256346,2283,0,0,283897
137,Barbados,72743,0,403,0,68533,0,3807,0,252560,1399,657095,2281398,288023
138,Eswatini,71072,0,1399,0,69070,0,603,11,60115,1183,1017997,861051,1182273
139,Fiji,64699,0,862,0,62815,0,1022,0,71223,949,508406,559671,908402
140,Madagascar,64181,0,1391,0,59370,0,3420,14,2213,48,426220,14697,29000680
141,Guyana,63533,0,1228,0,62204,0,101,1,80063,1547,601903,758506,793538
142,Sudan,62135,0,4933,0,N/A,N/A,N/A,0,1359,108,562941,12309,45732941
143,New Caledonia,60749,0,312,0,60231,0,206,9,209083,1074,98964,340609,290550
144,Bhutan,59483,33,21,0,59161,19,301,2,75558,27,2302355,2924569,787246
145,Mauritania,58719,0,982,0,57700,0,37,0,12046,201,807064,165569,4874500
146,Belize,57612,0,676,0,56692,0,244,6,140206,1645,543928,1323712,410911
147,Cabo Verde,56056,0,401,0,55572,0,83,23,98846,707,400982,707072,567102
148,Syria,55842,0,3150,0,52284,0,408,0,3054,172,146269,8000,18282823
149,Gabon,47602,0,304,0,47285,0,13,0,20497,131,1593622,686208,2322360
150,Papua New Guinea,43821,0,650,0,43133,0,38,7,4733,70,249149,26909,9258895
151,Seychelles,42841,0,166,0,42223,0,452,0,430701,1669,0,0,99468
152,Curaçao,42241,0,274,0,41612,0,355,3,255498,1657,496693,3004288,165328
153,Andorra,41717,0,153,0,41021,0,543,14,538332,1974,249838,3224007,77493
154,Burundi,40736,0,38,0,773,0,39925,0,3248,3,345742,27566,12542224
155,Mauritius,37744,0,990,0,36042,0,712,0,29588,776,358675,281170,1275652
156,Mayotte,37363,0,187,0,2964,0,34212,0,131133,656,176919,620932,284925
157,Togo,37000,0,273,0,36707,0,20,0,4285,32,732162,84783,8635713
158,Guinea,36459,0,440,0,35976,0,43,8,2644,32,660107,47875,13788116
159,Aruba,35189,0,212,0,34774,0,203,0,327035,1970,177885,1653206,107600
160,Faeroe Islands,34658,0,28,0,7693,0,26937,5,704359,569,778000,15811401,49205
161,Tanzania,33872,0,803,0,N/A,N/A,N/A,7,539,13,0,0,62864118
162,Bahamas,33672,0,798,0,32397,0,477,0,84146,1994,229817,574313,400160
163,Lesotho,32910,0,697,0,24155,0,8058,0,15141,321,431221,198399,2173507
164,Mali,30907,0,733,0,29998,0,176,0,1449,34,669471,31395,21323812
165,Haiti,30703,0,835,0,29555,0,313,0,2634,72,132422,11359,11658364
166,Isle of Man,28416,0,87,0,26794,0,1535,0,330954,1013,150753,1755780,85861
167,Benin,26952,0,163,0,25506,0,1283,5,2121,13,604310,47556,12707376
168,Somalia,26485,0,1350,0,13182,0,11953,0,1585,81,400466,23967,16708914
169,Congo,24079,0,385,0,20178,0,3516,0,4175,67,347815,60301,5767972
170,Saint Lucia,23635,0,368,0,23013,0,254,0,127638,1987,143281,773772,185172
171,Timor-Leste,22883,0,130,0,22730,0,23,0,16768,95,263328,192963,1364654
172,Cayman Islands,22828,0,27,0,8553,0,14248,1,339996,402,222773,3317938,67142
173,Burkina Faso,20853,0,382,0,20439,0,32,0,950,17,248995,11340,21957721
174,Nicaragua,18491,0,225,0,4225,0,14041,0,2731,33,0,0,6769616
175,Gibraltar,17996,0,102,0,16579,0,1315,0,534450,3029,534283,15867278,33672
176,South Sudan,17492,0,138,0,13514,0,3840,1,1530,12,385179,33683,11435268
177,Tajikistan,17388,0,124,0,17264,0,0,0,1751,12,0,0,9931799
178,Liechtenstein,17265,5,84,0,17093,21,88,0,450442,2192,102174,2665710,38329
179,San Marino,16623,0,115,0,16251,0,257,4,488022,3376,152231,4469233,34062
180,Solomon Islands,16441,0,144,0,14797,0,1500,1,22902,201,5117,7128,717874
181,Equatorial Guinea,15910,0,183,0,15701,0,26,5,10694,123,317211,213213,1487765
182,Djibouti,15631,0,189,0,15427,0,15,0,15408,186,305941,301586,1014442
183,Grenada,15303,0,220,0,14354,0,729,4,134848,1939,153060,1348748,113483
184,CAR,14649,0,113,0,6859,0,7677,2,2939,23,81294,16310,4984299
185,Bermuda,13832,0,131,0,13289,0,412,0,223620,2118,885175,14310484,61855
186,Dominica,12386,0,63,0,12119,0,204,0,171278,871,192785,2665906,72315
187,Gambia,11995,0,365,0,11591,0,39,0,4720,144,155686,61256,2541564
188,Greenland,11971,0,21,0,2761,0,9189,4,210198,369,164926,2895928,56951
189,Monaco,11917,0,54,0,11715,0,148,4,299769,1358,54960,1382502,39754
190,Yemen,11819,0,2149,0,9009,0,661,23,381,69,265253,8547,31034623
191,Tonga,10765,0,11,0,9609,0,1145,0,99768,102,502224,4654532,107900
192,Saint Martin,10537,0,63,0,1399,0,9075,7,264224,1580,112382,2818075,39879
193,Samoa,10210,0,20,0,1605,0,8585,4,50836,100,73313,365030,200841
194,Sint Maarten,10065,0,86,0,9913,0,66,10,229942,1965,62056,1417710,43772
195,Caribbean Netherlands,9814,0,34,0,9730,0,50,0,367951,1275,30126,1129499,26672
196,Eritrea,9737,0,103,0,9631,0,3,0,2677,28,23693,6515,3636755
197,Niger,8957,0,309,0,8550,0,98,1,347,12,250880,9717,25818202
198,Guinea-Bissau,8213,0,171,0,7530,0,512,6,3999,83,135355,65912,2053579
199,Comoros,8100,0,160,0,7933,0,7,0,8963,177,0,0,903685
200,Vanuatu,7734,0,14,0,7443,0,277,0,24142,44,24976,77965,320350
201,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,928,15,259958,31413,8275476
202,Antigua and Barbuda,7663,0,137,0,7471,0,55,1,77076,1378,18901,190111,99421
203,Liberia,7434,0,294,0,5747,0,1393,2,1409,56,139824,26500,5276394
204,Chad,7412,0,193,0,4874,0,2345,0,429,11,191341,11065,17292916
205,St. Vincent Grenadines,6791,0,106,0,6641,0,44,0,60858,950,99029,887452,111588
206,British Virgin Islands,6467,0,62,0,N/A,N/A,N/A,1,211333,2026,103397,3378877,30601
207,Turks and Caicos,5995,0,36,0,5918,0,41,4,151080,907,497269,12531665,39681
208,Sao Tome and Principe,5964,0,73,0,5884,0,7,0,26314,322,29036,128111,226648
209,Saint Kitts and Nevis,5583,0,43,0,5521,0,19,0,103596,798,70707,1312013,53892
210,Cook Islands,5267,0,1,0,5072,0,194,0,299363,57,17108,972377,17594
211,Palau,4732,0,6,0,4086,0,640,1,259245,329,47272,2589821,18253
212,St. Barth,4575,0,6,0,N/A,N/A,N/A,0,460632,604,78646,7918445,9932
213,Kiribati,3089,0,13,0,2601,0,475,3,25150,106,0,0,122822
214,Anguilla,2788,0,9,0,2766,0,13,4,182832,590,51382,3369532,15249
215,Saint Pierre Miquelon,2727,0,1,0,2449,0,277,1,474922,174,23545,4100488,5742
216,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
217,Wallis and Futuna,454,0,7,0,438,0,9,0,41739,644,20508,1885446,10877
218,Montserrat,452,0,2,0,221,0,229,0,90436,400,10135,2027811,4998
219,Falkland Islands,197,0,0,0,N/A,N/A,N/A,0,53737,0,8632,2354610,3666
220,Macao,82,0,0,0,82,0,0,0,123,0,5375,8075,665626
221,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
222,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59925
223,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,624359
224,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
225,Niue,9,0,0,0,8,0,1,0,5468,0,0,0,1646
226,Micronesia,7,0,0,0,1,0,6,0,60,0,0,0,117242
227,Nauru,5,0,0,0,3,0,2,0,457,0,0,0,10949
228,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6110
